,pred_SOL,price,name,rarity_rank,trait_n,extra.img,diff
104,7.4177623,10.0,Ape #6392,9444,6,https://bafybeihsmboq7y5zuknlzi2xwl6isgwtp6msj6eeibcsfowzb4qbtcfs34.ipfs.nftstorage.link/6392.png?ext=png,-2.5822377000000003
236,7.371371,9.96,Ape #2702,9125,6,https://bafybeibhaa62bxgjaa63gyv53yfvrmnvshyrpbxen2sjz45nplnpjjn2qq.ipfs.nftstorage.link/2702.png?ext=png,-2.588629000000001
4,7.40825,10.0,Ape #7163,9247,6,https://bafybeiba4f4j4pbi52xzuni4edg6vab327nksi54iqkbmegkdye7o4tzya.ipfs.nftstorage.link/7163.png?ext=png,-2.59175
774,7.404327,10.0,Ape #3090,1220,7,https://bafybeieaibq4pfeeh6c3hiqiwwnphvmduo6ohyfglbtxuc24nxp4yxt5x4.ipfs.nftstorage.link/3090.png?ext=png,-2.5956729999999997
233,7.5950003,10.2,Ape #2312,8351,6,https://bafybeiamruze4ibrlkutuudor4cbtztgixovwyweohsixpaucszciifbe4.ipfs.nftstorage.link/2312.png?ext=png,-2.6049996999999996
131,7.3392043,9.95,Ape #4092,5477,6,https://bafybeiegngjspjteukqhz4ovdn5wufx2ue27mnn5e7g2wtphblgok652ey.ipfs.nftstorage.link/4092.png?ext=png,-2.6107956999999997
469,7.3690777,9.99,Ape #245,1356,7,https://bafybeihtvhcljhapetyv6nut3bavh7ctbddxgzdayxc3455pb3xqjukjqy.ipfs.nftstorage.link/245.png?ext=png,-2.6209223
307,7.3787885,10.0,Ape #8949,4473,6,https://bafybeiefcfrwcgmbida6tdrou6venricjh3izzlflaoxtbzmjao7wotbue.ipfs.nftstorage.link/8949.png?ext=png,-2.6212115000000002
195,7.368461,10.0,Ape #6052,8930,6,https://bafybeicwt6xbqgqmqyzffcxpmlfuilv36pwjqbrtjlje2quipthivfpzlm.ipfs.nftstorage.link/6052.png?ext=png,-2.631539
19,7.366103,10.0,Ape #1687,5602,6,https://bafybeiddbv2pmp23qjehio4qny6i6j6enidkxzyrjixo7l6wki5b74pphi.ipfs.nftstorage.link/1687.png?ext=png,-2.633897
392,8.469616,11.11,Ape #1128,4707,5,https://bafybeighx4bg7kezoh4i5a7xionw7n4erhzcfhbacag3o7adh5tiuvixaq.ipfs.nftstorage.link/1128.png?ext=png,-2.640383999999999
67,7.325382,9.99,Ape #8082,5345,6,https://bafybeih54fghlco5u2hmuwwxjjulllwu52afomi4oogrx7ao4mxgezoyui.ipfs.nftstorage.link/8082.png?ext=png,-2.664618
225,7.333741,10.0,Ape #8513,742,7,https://bafybeiakfjxnehzrzybkgr3g2wgpuxiyoriu5qzrsqk4jf2omyxapxw2y4.ipfs.nftstorage.link/8513.png?ext=png,-2.666259
112,7.2335744,9.9,Ape #5887,1033,7,https://bafybeifcbypqruerhjnfo77pr765abitflugoixr3ndlyh5jrzjmuwudwa.ipfs.nftstorage.link/5887.png?ext=png,-2.6664256
519,7.3207498,10.0,Ape #8378,1436,7,https://bafybeigqa52tf7hucoip7a5lpbyipwgjsm74vnrg2iyeiumuzhtcbh6zeu.ipfs.nftstorage.link/8378.png?ext=png,-2.6792502000000002
968,8.816339,11.5,Ape #9566,320,7,https://bafybeiaz7bvlyvxvgmfryujozax7uupvpvw5vhs4tvwuaja3mwbly3kwoq.ipfs.nftstorage.link/9566.png?ext=png,-2.6836610000000007
250,8.187922,10.88,Ape #7839,632,7,https://bafybeidylzhej6ajwlpbkmzwkp64ylibwyatosi3akith6mj42qvognggu.ipfs.nftstorage.link/7839.png?ext=png,-2.6920780000000004
31,7.279169,10.0,Ape #5404,4007,6,https://bafybeihi7is4ripxrpz7aek3ad5pleszymkdgjxo3dslig2n5sdjq3vw4y.ipfs.nftstorage.link/5404.png?ext=png,-2.7208310000000004
684,7.2725186,10.0,Ape #2665,5912,6,https://bafybeicvbqcfxixjtmh4a7y7b5bod2uez6ssswtgc2ipksl4w4j4vxur5e.ipfs.nftstorage.link/2665.png?ext=png,-2.7274814000000003
57,8.270389,11.0,Ape #7662,480,7,https://bafybeidcqwtoo3jjsoufqgojzimlah6ro6clzijshayemghc3urspcapda.ipfs.nftstorage.link/7662.png?ext=png,-2.7296110000000002
572,8.126213,10.9,Ape #1516,4039,5,https://bafybeihybsh2vnsi5olaxrhqaiknjf7da65luqk737r42fqlcmuukeym7u.ipfs.nftstorage.link/1516.png?ext=png,-2.7737870000000004
610,7.7123704,10.5,Ape #3144,6949,6,https://bafybeigilxyppwil3z6ikrojlu5f5awwxrcp2ujembdoeprz43rcqcbi2a.ipfs.nftstorage.link/3144.png?ext=png,-2.7876296
533,7.2115035,10.0,Ape #1824,6670,6,https://bafybeigne6fuom3r7ztwcfsdxnp57m2u6ldcijlux4of2hgzmgasrv4wwy.ipfs.nftstorage.link/1824.png?ext=png,-2.7884965
369,11.208774,14.0,Ape #3153,3430,6,https://bafybeifax77hthp3vmwsmufrzbhs4h2usczqgwipzcvxzpvirlozzevmru.ipfs.nftstorage.link/3153.png?ext=png,-2.791226
121,9.153334,12.0,Ape #7139,7725,6,https://bafybeidgprdkq3rcfietk77zdf4lyjg7hhmhtzgy2gaefzmkkihoevckpe.ipfs.nftstorage.link/7139.png?ext=png,-2.846666000000001
544,8.140442,11.0,Ape #8972,9023,6,https://bafybeibl42sejg6kkqsjjndoqo7kqskxyz4thqg4tviuy2nlj3paum7l6y.ipfs.nftstorage.link/8972.png?ext=png,-2.859558
782,7.6327796,10.5,Ape #5133,3442,6,https://bafybeidqks6plv3ophnuwiricawtbt5p4xkcsjmx4vet4sen4b6viaknxa.ipfs.nftstorage.link/5133.png?ext=png,-2.8672204
1300,10.629737,13.5,Ape #3844,3527,5,https://bafybeif2jbgo5wzj2mjac537g6u2wepyzavube4bs7dmasizxldntuxqei.ipfs.nftstorage.link/3844.png?ext=png,-2.8702629999999996
13,8.111688,11.0,Ape #3104,459,7,https://bafybeieaibq4pfeeh6c3hiqiwwnphvmduo6ohyfglbtxuc24nxp4yxt5x4.ipfs.nftstorage.link/3104.png?ext=png,-2.888312000000001
625,7.97743,11.0,Ape #208,7243,6,https://bafybeihvts3ov5wapv4x3d2thrnvlwm42wvvddugewvdrem2nfbccheywy.ipfs.nftstorage.link/208.png?ext=png,-3.02257
156,7.960254,11.0,Ape #8193,2377,7,https://bafybeihdk2biks33oyd62ir7nn3lm4o333qrpmwdrhcbl7e6eq3vlrjrmq.ipfs.nftstorage.link/8193.png?ext=png,-3.039746
432,7.953798,11.0,Ape #6295,1544,7,https://bafybeicg3sqhyn5p3lplraook5hldyrldkldgkeypxxbosem4mahx3eppm.ipfs.nftstorage.link/6295.png?ext=png,-3.046202
246,7.631637,10.69,Ape #418,9745,5,https://bafybeifendxwyzhvrcd4oabwusoowna772ckgnjzrackixxfa4y3c3kufa.ipfs.nftstorage.link/418.png?ext=png,-3.058363
555,7.9296923,10.99,Ape #1869,604,7,https://bafybeihmg47o5c26wpf4n3fihx3ukembbtsy3ljpkodoj6dtkymfdd3rii.ipfs.nftstorage.link/1869.png?ext=png,-3.0603077
607,7.4094386,10.5,Ape #5380,8365,6,https://bafybeigcx6ppsrjvbb3vf7ouy22t24jcvi6ag2seuhqjuyl3faqj57mokq.ipfs.nftstorage.link/5380.png?ext=png,-3.0905614000000003
385,7.841004,11.0,Ape #5235,5213,6,https://bafybeicxfkg6t4wwtflf2qqrqgeqzwttmgldbihgzkcpsi5jcz6lbknnh4.ipfs.nftstorage.link/5235.png?ext=png,-3.158996
687,8.836028,12.0,Ape #8933,429,7,https://bafybeifxd7xzh6ndqbkfg3mhstt6vevwrpn73s55l5sby7kfrutdb3wmdu.ipfs.nftstorage.link/8933.png?ext=png,-3.1639719999999993
380,9.324527,12.5,Ape #2322,3017,6,https://bafybeiamruze4ibrlkutuudor4cbtztgixovwyweohsixpaucszciifbe4.ipfs.nftstorage.link/2322.png?ext=png,-3.175473
1187,7.698059,10.9,Ape #8558,8008,6,https://bafybeicjkejflc75kx4ycrhl3h7za6ziznxd6fll5ljyk5h2ekzbp6e4pe.ipfs.nftstorage.link/8558.png?ext=png,-3.2019410000000006
569,7.795359,11.0,Ape #4958,5990,6,https://bafybeiecwgeuqvufwrnbbmcopc7zi4mrehzjd547cvp3dlhvmys5mjr2om.ipfs.nftstorage.link/4958.png?ext=png,-3.2046409999999996
598,7.751995,11.0,Ape #7911,8501,6,https://bafybeiabosxq6mgx36pzsvivoooaexuk6mygc67vl3ahvuixvaqeds5cpa.ipfs.nftstorage.link/7911.png?ext=png,-3.248005
636,7.705166,11.0,Ape #8164,9679,6,https://bafybeiaaezm45pc4qiqlm6q65fo7zrpxxqrjvn7igfkjsb5xfjd6cuzpi4.ipfs.nftstorage.link/8164.png?ext=png,-3.294834
1445,8.6708145,12.0,Ape #8429,466,7,https://bafybeiexx5bbst5t44d43iigau7jpftd2h6dkdpawi4hn4mbrqc7pqffem.ipfs.nftstorage.link/8429.png?ext=png,-3.3291854999999995
448,7.336766,10.6969,Ape #3474,5499,6,https://bafybeiaclhjmbfncmheokl2xf3j7gpxiredvirzar3yz2o4guaj6hjfvcu.ipfs.nftstorage.link/3474.png?ext=png,-3.3601339999999995
596,7.6318235,11.0,Ape #4693,2327,7,https://bafybeiccw4apisvau4vleedd24mywvq7lad5flky4n7ycg4tyqk3yepqhi.ipfs.nftstorage.link/4693.png?ext=png,-3.3681764999999997
717,7.49136,10.88,Ape #8818,1077,7,https://bafybeighh7saj3puacf7gdgzspzzcgqrwluh5wrds3s6aje5ho47uvskgq.ipfs.nftstorage.link/8818.png?ext=png,-3.3886400000000005
647,7.4048643,10.8,Ape #1276,7153,6,https://bafybeiacyjreheh6i4angw4whm2zc4tydd7r3jevnpsl6mg7mkwd7mumr4.ipfs.nftstorage.link/1276.png?ext=png,-3.395135700000001
524,7.5799236,11.0,Ape #4212,7961,6,https://bafybeidhzxmlfdjygstb7rd3m2bf6lzoj35uak3l55m4ogeuw673p5ezgi.ipfs.nftstorage.link/4212.png?ext=png,-3.4200764
258,7.3759894,10.8,Ape #3464,4663,6,https://bafybeiaclhjmbfncmheokl2xf3j7gpxiredvirzar3yz2o4guaj6hjfvcu.ipfs.nftstorage.link/3464.png?ext=png,-3.424010600000001
324,7.568164,11.0,Ape #5851,9451,6,https://bafybeie7c4qjbcivjqw24ugomgtaeaml3iy5uurdskuxrjv6qyxwnynz2u.ipfs.nftstorage.link/5851.png?ext=png,-3.4318359999999997
616,7.4498386,10.9,Ape #9236,5814,6,https://bafybeia7eiin6wkr743ipkrrgdufgz3xjvdauyr2hkwmkbfjefv3bp6dna.ipfs.nftstorage.link/9236.png?ext=png,-3.4501614000000007
311,9.046825,12.5,Ape #7235,3613,6,https://bafybeichh7ycxaswqdnlqzdmp2rb5znidju6ah3vbtg7vcpyptlig44niy.ipfs.nftstorage.link/7235.png?ext=png,-3.453175
578,7.5461297,11.0,Ape #2365,7393,6,https://bafybeia3cbfzsn4zgy6xsik2jetjemfkaphwfjxkvg76zodcbg2lf32glu.ipfs.nftstorage.link/2365.png?ext=png,-3.4538703
626,7.5356455,11.0,Ape #6850,7160,6,https://bafybeifwm57jnmw3zcxs55yy2r6fokkhttwmi4vnr6awgkf4cmwvnjot4i.ipfs.nftstorage.link/6850.png?ext=png,-3.4643545
600,7.3319964,10.8,Ape #7851,6583,6,https://bafybeidylzhej6ajwlpbkmzwkp64ylibwyatosi3akith6mj42qvognggu.ipfs.nftstorage.link/7851.png?ext=png,-3.4680036000000003
881,7.5300994,11.0,Ape #8932,9952,6,https://bafybeifxd7xzh6ndqbkfg3mhstt6vevwrpn73s55l5sby7kfrutdb3wmdu.ipfs.nftstorage.link/8932.png?ext=png,-3.4699006
749,10.51567,14.0,Ape #7491,3315,6,https://bafybeidcoczx35ed77i3jfztyfdabqsmshotksrgcrtj72zsv6ssedv5ja.ipfs.nftstorage.link/7491.png?ext=png,-3.48433
1093,11.507402,15.0,Ape #4877,330,6,https://bafybeig2t4tc7w4z5eixwgujg7mqfamn7ijhzjajl65k22e2tpqc5yegie.ipfs.nftstorage.link/4877.png?ext=png,-3.492597999999999
525,7.5032372,11.0,Ape #9749,1423,7,https://bafybeifsay3zfm4emlfafck4fnd7cpwd4zftmtqd5pmpu3iopjbdsywa4i.ipfs.nftstorage.link/9749.png?ext=png,-3.4967628
379,7.4936223,11.0,Ape #6423,7232,6,https://bafybeidypu4fgwjdpb7n23xw5juz6eanmmfp7wpindprltfymwmg2c6j74.ipfs.nftstorage.link/6423.png?ext=png,-3.5063777
436,7.4914975,11.0,Ape #2616,3800,5,https://bafybeicm7oiwtrsghsjw7ejwq4ktcik7fljgvvtklvi7eed5veykfernia.ipfs.nftstorage.link/2616.png?ext=png,-3.5085024999999996
712,7.4841695,11.0,Ape #3225,8797,6,https://bafybeifnbofqmf6i6h7y4hgjjisnayjq4r4fgrxrdv6zidjjjvpjtds4lm.ipfs.nftstorage.link/3225.png?ext=png,-3.5158305
627,7.4731193,11.0,Ape #8578,8878,6,https://bafybeicjkejflc75kx4ycrhl3h7za6ziznxd6fll5ljyk5h2ekzbp6e4pe.ipfs.nftstorage.link/8578.png?ext=png,-3.5268807000000004
157,7.465124,11.0,Ape #1137,1348,7,https://bafybeighx4bg7kezoh4i5a7xionw7n4erhzcfhbacag3o7adh5tiuvixaq.ipfs.nftstorage.link/1137.png?ext=png,-3.5348759999999997
25,7.4620223,11.0,Ape #2145,1690,7,https://bafybeife7i3t2egoj26ichfc2e5ukh5rpj5oj5d7dkqbgpx5hggnbez3ay.ipfs.nftstorage.link/2145.png?ext=png,-3.5379777
94,7.4577985,11.0,Ape #5282,6479,6,https://bafybeigf3nx3i4wjz2j3uv3m5kov7ghwpeszllzsp5ua2zze35iyaleexa.ipfs.nftstorage.link/5282.png?ext=png,-3.5422015
1035,7.4503016,11.0,Ape #121,9195,6,https://bafybeia3bd54kbwzrytktofczbyf5lb4prjogfjqnvmyasl2xrlfuxzocu.ipfs.nftstorage.link/121.png?ext=png,-3.5496983999999996
623,7.44449,11.0,Ape #7830,4550,6,https://bafybeidylzhej6ajwlpbkmzwkp64ylibwyatosi3akith6mj42qvognggu.ipfs.nftstorage.link/7830.png?ext=png,-3.55551
344,7.4418416,11.0,Ape #2924,949,7,https://bafybeigwnqyvya4el44b23qqrr52l43o3q6doo7mxqmgfzp5l77mw6qpty.ipfs.nftstorage.link/2924.png?ext=png,-3.5581584
526,7.4370985,11.0,Ape #6795,9675,6,https://bafybeigl3nxt5z2f5g4bubiihjsdjgpo45do2lu3yabbwdc6qz3ebtgpp4.ipfs.nftstorage.link/6795.png?ext=png,-3.5629014999999997
1114,7.420407,11.0,Ape #3346,3661,6,https://bafybeifetkw4k2n4y72qggdyhjuqujuetymdlu632a7ecg6lcvrhih2h4e.ipfs.nftstorage.link/3346.png?ext=png,-3.579593
1105,7.405087,10.99,Ape #2573,930,7,https://bafybeifwtjqignttzliemnre4rjpknn52drmxjp2b3ccdivz6gqgxte4ky.ipfs.nftstorage.link/2573.png?ext=png,-3.5849130000000002
206,7.407119,11.0,Ape #753,7563,6,https://bafybeigz2bzdezgybdro7g66yaur2fyebehxja4utb26p2jelh5rjkwd5u.ipfs.nftstorage.link/753.png?ext=png,-3.592881
105,10.388084,14.0,Ape #9983,3088,5,https://bafybeiemuu7ak56dqtlga264ju22wdqjz5iwv3cdneo4g2hinhq53mmyqm.ipfs.nftstorage.link/9983.png?ext=png,-3.611916000000001
173,7.358624,11.0,Ape #560,1462,7,https://bafybeihol3ljzijixtdgn6glbxlqd32mbzfrwo7f5ad4fkki2ifyowemmu.ipfs.nftstorage.link/560.png?ext=png,-3.641376
854,6.792021,10.44,Ape #1118,4202,6,https://bafybeighx4bg7kezoh4i5a7xionw7n4erhzcfhbacag3o7adh5tiuvixaq.ipfs.nftstorage.link/1118.png?ext=png,-3.6479789999999994
925,7.351438,11.0,Ape #6157,1587,7,https://bafybeicvx7rybiblrgofvlajlezynklqxdhz7zjutgw6yn6f5fhchsssoa.ipfs.nftstorage.link/6157.png?ext=png,-3.648562
540,7.8305693,11.5,Ape #5192,729,7,https://bafybeic3ikbjnaffybiil4uo2ozoc24sukbrsueept2o2h3tsic7rgf4oe.ipfs.nftstorage.link/5192.png?ext=png,-3.6694307000000004
744,7.328895,11.0,Ape #2614,5951,6,https://bafybeicm7oiwtrsghsjw7ejwq4ktcik7fljgvvtklvi7eed5veykfernia.ipfs.nftstorage.link/2614.png?ext=png,-3.671105
456,8.732149,12.45,Ape #8595,389,7,https://bafybeiacm5csuybaj7wc72gtckbe6yggvgy6bky4ttwhqyarnvw2xxssly.ipfs.nftstorage.link/8595.png?ext=png,-3.7178509999999996
71,8.270738,12.0,Ape #7893,487,7,https://bafybeiabosxq6mgx36pzsvivoooaexuk6mygc67vl3ahvuixvaqeds5cpa.ipfs.nftstorage.link/7893.png?ext=png,-3.7292620000000003
367,7.4587107,11.2,Ape #537,9893,6,https://bafybeibexom5ohz77ybr6djy3abyksadtc7vyo3z35dkpz2brpgc6awrkm.ipfs.nftstorage.link/537.png?ext=png,-3.741289299999999
531,7.2497745,11.0,Ape #4370,921,7,https://bafybeiexo5immjo55bonzcph6kvnbycugnlxhl5e5rjx6lwzstlp7j2sbu.ipfs.nftstorage.link/4370.png?ext=png,-3.7502255
116,7.7199063,11.5,Ape #4602,3672,6,https://bafybeic6narrta373r7xkkpo6spjq7tbhezums44glde2fysnrxfp5hp4q.ipfs.nftstorage.link/4602.png?ext=png,-3.7800937
400,10.086492,14.0,Ape #9992,4020,6,https://bafybeicnxtzx74v6jp7edybgqwypqtr2ziwu3l7sbnrf2uggeeggdwk47m.ipfs.nftstorage.link/9992.png?ext=png,-3.913508
346,8.068693,12.0,Ape #1285,2795,6,https://bafybeiacyjreheh6i4angw4whm2zc4tydd7r3jevnpsl6mg7mkwd7mumr4.ipfs.nftstorage.link/1285.png?ext=png,-3.9313070000000003
410,6.5340157,10.5,Ape #5137,4070,6,https://bafybeidqks6plv3ophnuwiricawtbt5p4xkcsjmx4vet4sen4b6viaknxa.ipfs.nftstorage.link/5137.png?ext=png,-3.9659842999999997
137,8.006876,12.0,Ape #7622,7818,6,https://bafybeiaw2uu32lm4edfemjciu2tkd4rmzyebc4zdgo5y5vdw2ybe4lo4ca.ipfs.nftstorage.link/7622.png?ext=png,-3.993124
508,7.4773145,11.5,Ape #9158,5448,6,https://bafybeifjuqjcshhu633e4brvu4kfwcrd6xo3gbaccvcj5vhqa6slzc2ghe.ipfs.nftstorage.link/9158.png?ext=png,-4.0226855
248,8.189378,12.22,Ape #9791,267,7,https://bafybeid6b42swlwet23atk2ogiwj6fn6dpunx7qkmzincmfaoxaeftlvpq.ipfs.nftstorage.link/9791.png?ext=png,-4.030622000000001
347,7.86004,11.938,Ape #4612,4682,6,https://bafybeic6narrta373r7xkkpo6spjq7tbhezums44glde2fysnrxfp5hp4q.ipfs.nftstorage.link/4612.png?ext=png,-4.077960000000001
629,7.8848786,12.0,Ape #255,8630,6,https://bafybeihtvhcljhapetyv6nut3bavh7ctbddxgzdayxc3455pb3xqjukjqy.ipfs.nftstorage.link/255.png?ext=png,-4.1151214
864,7.358624,11.5,Ape #4752,2579,7,https://bafybeihcq6tophu7bux7iv57mlyzbwmk5twg63pdrpo2dobgajdqycp2uq.ipfs.nftstorage.link/4752.png?ext=png,-4.141376
115,6.3429813,10.5,Ape #4124,4040,6,https://bafybeihp5pwxp5ralzfd7wvghzmysim44asav5jpqox5y6owazo7hyjkn4.ipfs.nftstorage.link/4124.png?ext=png,-4.1570187
688,7.7371335,11.9,Ape #3015,5422,6,https://bafybeicbzrouhi3dk4heen7awetonglydqh3fjtzhsbxqzupphxrga3gcm.ipfs.nftstorage.link/3015.png?ext=png,-4.162866500000001
490,9.797223,14.0,Ape #8065,2288,6,https://bafybeib2orupyzjmiyqw3vuxnyxpljkscbts7b63ltsghos3porur3nlxa.ipfs.nftstorage.link/8065.png?ext=png,-4.202776999999999
1226,7.7822943,12.0,Ape #4686,8502,6,https://bafybeiccw4apisvau4vleedd24mywvq7lad5flky4n7ycg4tyqk3yepqhi.ipfs.nftstorage.link/4686.png?ext=png,-4.2177057
825,7.7818623,12.0,Ape #4616,6541,6,https://bafybeic6narrta373r7xkkpo6spjq7tbhezums44glde2fysnrxfp5hp4q.ipfs.nftstorage.link/4616.png?ext=png,-4.2181377
624,7.570085,11.8,Ape #82,8604,6,https://bafybeiecxovi4muhmxodj5x3bbe4iflxqkdz6a5ona34aqrf5aoe6s4bwq.ipfs.nftstorage.link/82.png?ext=png,-4.229915000000001
628,7.7329025,12.0,Ape #6294,5197,6,https://bafybeicg3sqhyn5p3lplraook5hldyrldkldgkeypxxbosem4mahx3eppm.ipfs.nftstorage.link/6294.png?ext=png,-4.2670975
510,7.731208,12.0,Ape #9378,3181,6,https://bafybeifwrihucmjnuabrt5eopzh2utrh74teoqky6b6ey7obbmgzqpwkae.ipfs.nftstorage.link/9378.png?ext=png,-4.268792
345,7.725753,12.0,Ape #5253,2969,6,https://bafybeiaoiehecz6jopyqnvuwo66tc6yjj6eleq5y2ogklzp5s2dnlzkccm.ipfs.nftstorage.link/5253.png?ext=png,-4.274247
919,7.7238817,12.0,Ape #458,3278,6,https://bafybeifirga7vmwsw5oznonkzdnimzxufpr56hr26rrnpjnflarkmepuui.ipfs.nftstorage.link/458.png?ext=png,-4.2761183
403,7.6734147,12.0,Ape #46,7779,5,https://bafybeiht4nci6fckkmc5z66v76xqpqja626pknbfdgi3i35geiopdfsg5u.ipfs.nftstorage.link/46.png?ext=png,-4.3265853
651,7.6591196,12.0,Ape #6163,6486,6,https://bafybeicvx7rybiblrgofvlajlezynklqxdhz7zjutgw6yn6f5fhchsssoa.ipfs.nftstorage.link/6163.png?ext=png,-4.3408804
579,10.63821,14.99,Ape #1366,2385,6,https://bafybeien2r4oiqx4jyerkep5xsabrflkahcvqobw43dhx4ome4ng4uvyqq.ipfs.nftstorage.link/1366.png?ext=png,-4.351789999999999
595,7.6435037,12.0,Ape #7439,3849,6,https://bafybeib3ygo2a5cjgha3ukcopz3h27sg7rjtfrjnpft3psty2oj3jnzcvq.ipfs.nftstorage.link/7439.png?ext=png,-4.3564963
276,7.6180015,12.0,Ape #3433,8852,6,https://bafybeif7xqur2dhrey2kba6cmniu7kzvku6yom7lynojzewpz3lfcoxyqq.ipfs.nftstorage.link/3433.png?ext=png,-4.3819985
575,10.616987,15.0,Ape #7011,3440,5,https://bafybeidflzrfzietro7coycieoyejpsau3h7uxl2rizat6nmrec55topji.ipfs.nftstorage.link/7011.png?ext=png,-4.383013
543,7.302731,11.69,Ape #1624,5780,6,https://bafybeih5xu5d3hhxjwb2uzgyjhix4253op3ohimlbalwglavou7sumdnfa.ipfs.nftstorage.link/1624.png?ext=png,-4.387269
520,7.6061707,12.0,Ape #3778,8946,6,https://bafybeiazityb57ldmamh7xwuluctfentrud76mvirpb4rsxwzux24m7rky.ipfs.nftstorage.link/3778.png?ext=png,-4.3938293
719,7.5861015,12.0,Ape #1244,492,7,https://bafybeiauc4udycll5l5vynlx4britbyjbko42bwrvk6h2dfoykitkxqgai.ipfs.nftstorage.link/1244.png?ext=png,-4.4138985
486,7.5746527,11.99,Ape #2803,3027,6,https://bafybeicygyvo2adzousduuh4ihtxxavgmgbpq7bplq6qyvhauazlgxscvy.ipfs.nftstorage.link/2803.png?ext=png,-4.4153473000000005
521,7.569944,12.0,Ape #9516,9695,6,https://bafybeicf73r6qupg72udgpoguhr7grjqzfiq3otzppipmuxyj5vsuga75q.ipfs.nftstorage.link/9516.png?ext=png,-4.430056
745,7.563893,12.0,Ape #8585,9278,6,https://bafybeiacm5csuybaj7wc72gtckbe6yggvgy6bky4ttwhqyarnvw2xxssly.ipfs.nftstorage.link/8585.png?ext=png,-4.436107
485,8.561348,13.0,Ape #7612,350,7,https://bafybeibc26olphjd4b6mtm2bv3egmxakihnirkmssq2txqwsmxgmai7hey.ipfs.nftstorage.link/7612.png?ext=png,-4.438651999999999
948,7.530525,11.98,Ape #1638,1852,6,https://bafybeih5xu5d3hhxjwb2uzgyjhix4253op3ohimlbalwglavou7sumdnfa.ipfs.nftstorage.link/1638.png?ext=png,-4.4494750000000005
1094,7.506608,11.97,Ape #7192,5857,6,https://bafybeiaftsbfrup3b7p62thm7p4dg3dd6n22eqrd4idqdq4l6edsy63lh4.ipfs.nftstorage.link/7192.png?ext=png,-4.463392000000001
609,7.532447,12.0,Ape #3560,7415,6,https://bafybeicxpv6xydopylyg7mii4q3laupi2qmzeoj6o7ubf7rxxfhmckvoam.ipfs.nftstorage.link/3560.png?ext=png,-4.467553
326,7.5324244,12.0,Ape #6777,7189,6,https://bafybeifsge6s2v7bze6sjjmckmq2rmgrmswsvjdpbi4tnaswd4ki7bqfau.ipfs.nftstorage.link/6777.png?ext=png,-4.4675756
107,11.507888,16.0,Ape #5023,3087,6,https://bafybeicupj2jw5zb6rpp66jyvzpknpvmvq7jds66a2hykisjyypcaaw3bu.ipfs.nftstorage.link/5023.png?ext=png,-4.4921120000000005
683,7.496829,12.0,Ape #2185,9572,6,https://bafybeibxazunmz6hzq7a5lcp2zrzi6kg66cmsse6o6an4tma2ka5lwy63a.ipfs.nftstorage.link/2185.png?ext=png,-4.503171
644,7.48543,12.0,Ape #4188,9377,5,https://bafybeigg4aqdcr5k6yjpurc5oxtislg3xevbrfviwqrb6vnyu3rktnrlfe.ipfs.nftstorage.link/4188.png?ext=png,-4.51457
750,7.484423,12.0,Ape #4418,9938,6,https://bafybeigroc66fy7swf7cuodrgaosokycylknx6mfzr3fksmbx75yenzxim.ipfs.nftstorage.link/4418.png?ext=png,-4.515577
252,10.459293,15.0,Ape #2547,302,6,https://bafybeifiyxkc4enppaqoseue6q5zb5jnqgxlnovlg3zq7z2izoieuzaafi.ipfs.nftstorage.link/2547.png?ext=png,-4.540706999999999
634,7.4465322,12.0,Ape #8966,8295,6,https://bafybeiefcfrwcgmbida6tdrou6venricjh3izzlflaoxtbzmjao7wotbue.ipfs.nftstorage.link/8966.png?ext=png,-4.5534678
631,7.435867,12.0,Ape #8747,4778,6,https://bafybeidodixs6kzh7hhtb26mptapronln2r7ydw6oht2xx6s2srbzcezva.ipfs.nftstorage.link/8747.png?ext=png,-4.564133
22,8.424144,13.0,Ape #4872,3098,6,https://bafybeig2t4tc7w4z5eixwgujg7mqfamn7ijhzjajl65k22e2tpqc5yegie.ipfs.nftstorage.link/4872.png?ext=png,-4.575856
680,7.4050956,12.0,Ape #5976,5973,6,https://bafybeig2bcmxhgg7qkvdtnpffxok6y66hf5y36fh467cc4pyqyc2p4tq5m.ipfs.nftstorage.link/5976.png?ext=png,-4.5949044
638,7.397484,12.0,Ape #7170,1623,7,https://bafybeiaftsbfrup3b7p62thm7p4dg3dd6n22eqrd4idqdq4l6edsy63lh4.ipfs.nftstorage.link/7170.png?ext=png,-4.602516
11,7.396165,12.0,Ape #409,2154,7,https://bafybeifendxwyzhvrcd4oabwusoowna772ckgnjzrackixxfa4y3c3kufa.ipfs.nftstorage.link/409.png?ext=png,-4.603835
351,7.393902,12.0,Ape #8393,1266,7,https://bafybeigqa52tf7hucoip7a5lpbyipwgjsm74vnrg2iyeiumuzhtcbh6zeu.ipfs.nftstorage.link/8393.png?ext=png,-4.606098
238,7.331918,12.0,Ape #9646,5993,6,https://bafybeicizaxsadwttbf2urxrjt4dhsnooahvrydoms4uuebljxlm3ibi5q.ipfs.nftstorage.link/9646.png?ext=png,-4.668082
314,7.2997084,12.0,Ape #5490,1095,7,https://bafybeifczzy5wjjhr2pzdfwgcq6jlmmz3y4kjqatrkjnjervo2ewyjbhgm.ipfs.nftstorage.link/5490.png?ext=png,-4.7002916
