,pred_SOL,price,name,rarity_rank,trait_n,extra.img,diff
12,88.96655,130.0,Okay Bear #2034,2392,6,https://bafybeiacexs5wxk7gqa3jgopbtf7zu24a566r36mfbj32ux2gqjiuakncq.ipfs.nftstorage.link/2033.png?ext=png,-41.03345
174,95.481285,137.0,Okay Bear #1495,8895,5,https://bafybeiemjtkrwomchs5cudnjmitzb63satr5jz7dtf3fkciv6ufqjvcyja.ipfs.nftstorage.link/1494.png?ext=png,-41.518715
134,98.44909,140.0,Okay Bear #276,3121,6,https://bafybeihvxgtqkffpa6j2l7dv42swxdom3zx3jt52v4zn3crig6v5h46rq4.ipfs.nftstorage.link/275.png?ext=png,-41.55091
275,93.44844,135.0,Okay Bear #9910,8896,5,https://bafybeigijee5g7slpfpctzbdmnohpvstajyfztilcfozyvbyvhorgrnwbq.ipfs.nftstorage.link/9909.png?ext=png,-41.551559999999995
124,97.29864,139.0,Okay Bear #386,6093,6,https://bafybeickgzprj3vmlmvjg4uojomnb6qpt6ialb5g4hgu32r3mvi7b7utwa.ipfs.nftstorage.link/385.png?ext=png,-41.701359999999994
223,154.29015,196.0,Okay Bear #9859,9830,4,https://bafybeiejj75uw57tocv33tump27nei4g3j5osuviby5jxsttsq4q2k5wha.ipfs.nftstorage.link/9858.png?ext=png,-41.70984999999999
15,98.23982,140.0,Okay Bear #4400,6769,6,https://bafybeigmaruz52sy4ccjm5hgnrkhv5n5ygu6z76kxqor3dvbf6pel5f2wq.ipfs.nftstorage.link/4399.png?ext=png,-41.760180000000005
241,112.19607,154.0,Okay Bear #3032,4829,6,https://bafybeiamwopossmiac5aaiwrpnl4f5imxjtsuvi6rligihsp6rvgoe2tb4.ipfs.nftstorage.link/3031.png?ext=png,-41.803929999999994
252,93.188675,135.0,Okay Bear #3517,9134,5,https://bafybeiauiwhmfdbymrkeup3errjypgsvd6aviv3fu43gl7merxiptsfgzm.ipfs.nftstorage.link/3516.png?ext=png,-41.811325
105,103.13773,145.0,Okay Bear #7369,3474,7,https://bafybeidbmr2lgmuicuqnm24aqaif3rwvrb4cd6l7ev4jj34cjrbjj75deq.ipfs.nftstorage.link/7368.png?ext=png,-41.862269999999995
588,98.036514,140.0,Okay Bear #6741,2407,7,https://bafybeig5kfugvqkybg5aj7vcg7kzhtfpcg4xmg2qzhyopn6mbjceqkxmq4.ipfs.nftstorage.link/6740.png?ext=png,-41.963486
100,96.93018,139.0,Okay Bear #6788,2379,6,https://bafybeibbjpxl3xvfs2emrl6nv2td6wgl2brf7qyungtzldpi25xq27hzsa.ipfs.nftstorage.link/6787.png?ext=png,-42.06982000000001
272,97.658325,140.0,Okay Bear #4110,7991,5,https://bafybeiaqzo4kw4c2dtvnne44jahnkjcy7btuszqfkmgv3xbcdcud5fxmbi.ipfs.nftstorage.link/4109.png?ext=png,-42.341674999999995
108,96.563065,139.0,Okay Bear #7013,6431,5,https://bafybeibkk3jjgsvhhvgeqr45kqjiah6yll6zbnby4vusxlgk7jphtwizye.ipfs.nftstorage.link/7012.png?ext=png,-42.436935000000005
366,97.31321,140.0,Okay Bear #9446,8602,6,https://bafybeifykysj4snt6grazpemjvzzp3ejnrn6r3hudfnhnjsv3eikcvznzi.ipfs.nftstorage.link/9445.png?ext=png,-42.68679
345,98.02566,141.0,Okay Bear #3259,7787,6,https://bafybeievypotgvgtcf5cbbetmx2bu37gnrz6fmc7ryufa77cm6p7bvf4du.ipfs.nftstorage.link/3258.png?ext=png,-42.97434
27,106.69601,150.0,Okay Bear #1297,7717,5,https://bafybeid3paocghycbgtni2xpdhyao5vasx2ru5esw4vaz57q5lgybcvlh4.ipfs.nftstorage.link/1296.png?ext=png,-43.30399
292,96.56073,140.0,Okay Bear #574,2017,6,https://bafybeibg22i5f4b3lwpfvl2zrevy7yxw4do5iltosa6vcfne4hftcgzhda.ipfs.nftstorage.link/573.png?ext=png,-43.43926999999999
62,146.26338,190.0,Okay Bear #4527,9580,4,https://bafybeihakns6mpurtif4ajkg4u7ug32mvanugmu2elnompu2ogkkkoq5w4.ipfs.nftstorage.link/4526.png?ext=png,-43.73661999999999
41,95.96817,140.0,Okay Bear #4298,8281,6,https://bafybeidhbdol2wydehu5p5vq6ok4li6zvok4er3k6ynhfsmwxam2yj5sbu.ipfs.nftstorage.link/4297.png?ext=png,-44.03183
215,99.50406,144.0,Okay Bear #2054,7794,5,https://bafybeidj7p2jq52xnfldvrb26jibh6gbc6cszayfved5wvqqwqh6z5ihyq.ipfs.nftstorage.link/2053.png?ext=png,-44.495940000000004
65,104.44021,150.0,Okay Bear #931,1924,6,https://bafybeicvqbabn4kcviby7s4kmvwn6ps2wk6vxeqm4tcljmbjyqtrcogjiu.ipfs.nftstorage.link/930.png?ext=png,-45.55979000000001
400,98.34017,144.0,Okay Bear #4801,2774,6,https://bafybeiggshd2xhquqmy4rixuodmicjeebfs4ilj7kgh2m7px2g3lmkmh2y.ipfs.nftstorage.link/4800.png?ext=png,-45.65983
295,92.59615,139.0,Okay Bear #3997,3399,6,https://bafybeiatka6xb562irl4fjzbzmly2h7fjl2jefcrg5skieaqw4zhrwtt4e.ipfs.nftstorage.link/3996.png?ext=png,-46.403850000000006
528,98.100624,145.0,Okay Bear #4879,8092,6,https://bafybeie6ym6thyv6rjx3xxoezqdr4jf2sgqqfwsilfyvzke7ddlmkabyve.ipfs.nftstorage.link/4878.png?ext=png,-46.899376000000004
70,137.97536,185.0,Okay Bear #1129,749,6,https://bafybeihtqlozhmpihmh7ldowdkgb6saiczoj3itanhsj2352bl6kyujovq.ipfs.nftstorage.link/1128.png?ext=png,-47.024640000000005
126,102.81681,150.0,Okay Bear #1985,5693,6,https://bafybeibka67ypnqw524hp2rucq2gcpgufbrbsld72r4ocqnvzq2k53drnq.ipfs.nftstorage.link/1984.png?ext=png,-47.183189999999996
69,97.66084,145.0,Okay Bear #1860,7241,6,https://bafybeigiwajprlwkjzfxaexns4xiewoh5f7euj4b5juh7nsso5bpuxmbci.ipfs.nftstorage.link/1859.png?ext=png,-47.33916000000001
283,121.46613,169.0,Okay Bear #3186,2882,6,https://bafybeifllsj4lwl6tizghq4elimvr5owf4swbtrrwxleqq3gcuadkkofwe.ipfs.nftstorage.link/3185.png?ext=png,-47.53386999999999
254,92.385765,140.0,Okay Bear #1191,2784,6,https://bafybeictnqiohaaewoh6b4cr5e4phgajfczdjs6bi6ood6iffiu63qpu6i.ipfs.nftstorage.link/1190.png?ext=png,-47.614234999999994
36,97.359566,145.0,Okay Bear #9762,4737,6,https://bafybeigeqtwtnqhry6ra4gm4ij5sziomcafiuhjwge4rfpadjbvbeqt23a.ipfs.nftstorage.link/9761.png?ext=png,-47.640434
90,137.2592,185.0,Okay Bear #1812,690,7,https://bafybeigg4kqb4gqmbjut7t3bz22fs6izsa2uvhqm26z4ygvwqnzeod76iu.ipfs.nftstorage.link/1811.png?ext=png,-47.74080000000001
320,102.24119,150.0,Okay Bear #2725,3556,6,https://bafybeiaqmsdlddev7gnsjldzmarpqen6l2hgdg4krxveb2vfpif6kwacle.ipfs.nftstorage.link/2724.png?ext=png,-47.75881
127,99.8958,148.0,Okay Bear #9257,2044,7,https://bafybeia5xf42fmixfctoowirthxsyllgttgn2hp2ii2qynxfbb4mxfs3hq.ipfs.nftstorage.link/9256.png?ext=png,-48.104200000000006
207,95.76266,144.0,Okay Bear #6461,8391,5,https://bafybeigktluses23po5xl3s4jcf2f6qp2n6sc4nrorlxru6njwnzt2q6fe.ipfs.nftstorage.link/6460.png?ext=png,-48.23734
278,98.32422,146.66,Okay Bear #9499,3206,6,https://bafybeifge5aw4dynsfxl5n4rgde66djy7so4bjccxyvidjptqeq7ymoo4u.ipfs.nftstorage.link/9498.png?ext=png,-48.33578
244,96.435104,145.0,Okay Bear #374,7530,6,https://bafybeickgzprj3vmlmvjg4uojomnb6qpt6ialb5g4hgu32r3mvi7b7utwa.ipfs.nftstorage.link/373.png?ext=png,-48.564896000000005
57,150.2951,199.0,Okay Bear #6287,116,7,https://bafybeig4azogznn2j2or6ucugpvexnyrtpzpoyzqsklagfgvf4wpwz274u.ipfs.nftstorage.link/6286.png?ext=png,-48.70490000000001
337,101.050705,150.0,Okay Bear #7828,3041,7,https://bafybeif4xr7nifkqohvyl6lscemnp4ukinexbmpmzzv2bmvrgnv7lkzyry.ipfs.nftstorage.link/7827.png?ext=png,-48.949295000000006
33,100.78976,150.0,Okay Bear #434,4957,7,https://bafybeia3cyxzvt7ykap5wk6oajlx6goh4tajtevvjlwp66vsutg46mc62q.ipfs.nftstorage.link/433.png?ext=png,-49.21024
434,109.37307,158.89,Okay Bear #8741,436,7,https://bafybeig6ohhce2sh4jjby3dwxyz2l26hznmdgh5bjplpkhispguzjd22w4.ipfs.nftstorage.link/8740.png?ext=png,-49.51692999999999
54,99.2766,148.8,Okay Bear #6296,4012,6,https://bafybeig4azogznn2j2or6ucugpvexnyrtpzpoyzqsklagfgvf4wpwz274u.ipfs.nftstorage.link/6295.png?ext=png,-49.52340000000001
324,100.38048,150.0,Okay Bear #9233,5962,5,https://bafybeial3s342e7hlps5spqebrwn55ycbshypgz5i6scr5z22s2nl4fhia.ipfs.nftstorage.link/9232.png?ext=png,-49.619519999999994
21,130.30453,180.0,Okay Bear #756,828,6,https://bafybeieaoqqlbau2khutgbgsawsdhpv744jgnnax5rfsk5hr3hsdbrpzjq.ipfs.nftstorage.link/755.png?ext=png,-49.69547
20,95.218575,145.0,Okay Bear #8993,3928,6,https://bafybeicy7pvihtr32f5ju6mdvekpnft343rx26yn33a3anst7uvqg4q3di.ipfs.nftstorage.link/8992.png?ext=png,-49.781425
404,99.90194,150.0,Okay Bear #9031,9289,5,https://bafybeihkmuvb6o3qdwdinnxkm2otiojvupk22cbuw2tavx5v553wpnzdxy.ipfs.nftstorage.link/9030.png?ext=png,-50.098060000000004
66,99.85972,149.99,Okay Bear #714,3736,6,https://bafybeier53zymxd3qc7sxrjgwhx42ylooo3ouskpklcrerx3dqj5nzt5ya.ipfs.nftstorage.link/713.png?ext=png,-50.13028000000001
360,98.78925,149.0,Okay Bear #1269,2526,6,https://bafybeieetyo3mkphauurwnzij2wyyyfuo3amukuqnrasvp4mnkvl46hg74.ipfs.nftstorage.link/1268.png?ext=png,-50.210750000000004
13,109.720116,160.0,Okay Bear #9186,6947,5,https://bafybeialcn6hhvbxdftk5uznb5vf4odbo2cjgfoll2a7x2tmq77sdk3i7a.ipfs.nftstorage.link/9185.png?ext=png,-50.279883999999996
308,103.53789,154.0,Okay Bear #7241,4549,6,https://bafybeidlnolmcounih2tpcfo5re5kd3zqnmmykwyor3lmu35xcpnxjg6h4.ipfs.nftstorage.link/7240.png?ext=png,-50.462109999999996
233,99.1572,150.0,Okay Bear #6116,6064,6,https://bafybeih5ww7li7cut5dardmhnsnrwazfgnqliycnxgrkdlwehwqx3qw5jq.ipfs.nftstorage.link/6115.png?ext=png,-50.8428
403,99.14354,150.0,Okay Bear #5271,5060,6,https://bafybeifomfjtv4nkiddyv5lzl4l6nxjsmxkezhfkr2hlh5xamwnuyxozee.ipfs.nftstorage.link/5270.png?ext=png,-50.85646
422,99.12228,150.0,Okay Bear #1620,9353,5,https://bafybeiapyl6vxb7ggsaw6gzokmsxkl4egegrddv4z5ikmxyp6gwmnmwuke.ipfs.nftstorage.link/1619.png?ext=png,-50.87772
391,98.04844,149.0,Okay Bear #735,7753,6,https://bafybeidgm6evcezjmuakpz72i4kfpn5qpixnu2futifzpmxd2fqhjttj2q.ipfs.nftstorage.link/734.png?ext=png,-50.95156
186,99.01628,150.0,Okay Bear #2732,5483,6,https://bafybeicifnldmpywwt43opvbwuanglybhnmalu3pi6pvajq2rj2ezqccym.ipfs.nftstorage.link/2731.png?ext=png,-50.983720000000005
176,98.9222,150.0,Okay Bear #9792,3031,7,https://bafybeibegquqqwogxgzxie3rsvwv3lm4y27cfhxsv5v22roe7w3wvqqpfu.ipfs.nftstorage.link/9791.png?ext=png,-51.077799999999996
429,96.86933,148.0,Okay Bear #3746,7394,5,https://bafybeiacwciqezo5qnott2jbe2wor6urpfmtqiduqwir222xhgirpj7hla.ipfs.nftstorage.link/3745.png?ext=png,-51.130669999999995
305,97.82577,149.0,Okay Bear #2217,2256,6,https://bafybeid5z5eiyzy5hivaeuybbp2n42vqpl34nrhl6zbqgs63fbrj2lgxhm.ipfs.nftstorage.link/2216.png?ext=png,-51.174229999999994
18,117.73682,169.0,Okay Bear #1319,1304,6,https://bafybeid3paocghycbgtni2xpdhyao5vasx2ru5esw4vaz57q5lgybcvlh4.ipfs.nftstorage.link/1318.png?ext=png,-51.263180000000006
358,173.62292,225.0,Okay Bear #3318,1865,6,https://bafybeifcl4wqvklq2ypif5ymlgsitnfuiinnpk5tquomwph25f5ofmfhi4.ipfs.nftstorage.link/3317.png?ext=png,-51.37708000000001
17,98.60957,150.0,Okay Bear #8089,8852,5,https://bafybeiby5vawtedmpufcnwrc5yfozjsfndl5kytfoyuebatbwiclboz6oy.ipfs.nftstorage.link/8088.png?ext=png,-51.390429999999995
310,95.46355,147.0,Okay Bear #9788,4826,6,https://bafybeibegquqqwogxgzxie3rsvwv3lm4y27cfhxsv5v22roe7w3wvqqpfu.ipfs.nftstorage.link/9787.png?ext=png,-51.53645
390,97.42108,149.0,Okay Bear #5588,6149,6,https://bafybeig5ughgl4ejoaocotjd5ucjzczx2bg66klhc3sdl7kfrbpw7syy3e.ipfs.nftstorage.link/5587.png?ext=png,-51.57892
113,98.1593,150.0,Okay Bear #7175,8008,5,https://bafybeibonnm4tcyggs5jwo3o7a2ifa7hww4vim6thiny5vmimdlii2kk24.ipfs.nftstorage.link/7174.png?ext=png,-51.8407
269,95.10145,147.0,Okay Bear #7797,6844,6,https://bafybeihnixzb265oqd33oj5og3knlxln3226cur22kq45bcob4sfgofwf4.ipfs.nftstorage.link/7796.png?ext=png,-51.89855
72,97.88388,149.8,Okay Bear #703,9367,5,https://bafybeier53zymxd3qc7sxrjgwhx42ylooo3ouskpklcrerx3dqj5nzt5ya.ipfs.nftstorage.link/702.png?ext=png,-51.91612000000001
696,127.898926,180.0,Okay Bear #1206,238,7,https://bafybeib7p54gpzzdejgconzqyjtulh2vi7utocsdd7wra3i7fcraa2ky3u.ipfs.nftstorage.link/1205.png?ext=png,-52.101074
217,96.60795,149.0,Okay Bear #5513,4254,6,https://bafybeifm3gff6y4njfcaoeylnhny2ncv24wz5ukt7r2472vxfwxeysftoi.ipfs.nftstorage.link/5512.png?ext=png,-52.39205
441,96.55655,149.0,Okay Bear #7457,8761,5,https://bafybeicopqcbvgbwoooetedajjpvqzv7v7q6b4225rgr4sqehlfxgxwa2e.ipfs.nftstorage.link/7456.png?ext=png,-52.44345
88,97.341034,150.0,Okay Bear #9658,8492,5,https://bafybeidtp2kl62eimdwmh6y7izbknezx6at2winelp3ctajee3bhxticcu.ipfs.nftstorage.link/9657.png?ext=png,-52.65896600000001
284,99.00892,152.0,Okay Bear #7868,5206,6,https://bafybeib7p63c6jefox2vihyn4v7dbekeampyfpszxttnxhkgxhejj2xbb4.ipfs.nftstorage.link/7867.png?ext=png,-52.99108
329,96.94015,150.0,Okay Bear #3038,2530,6,https://bafybeiamwopossmiac5aaiwrpnl4f5imxjtsuvi6rligihsp6rvgoe2tb4.ipfs.nftstorage.link/3037.png?ext=png,-53.05985
213,101.672325,155.0,Okay Bear #762,6408,6,https://bafybeieaoqqlbau2khutgbgsawsdhpv744jgnnax5rfsk5hr3hsdbrpzjq.ipfs.nftstorage.link/761.png?ext=png,-53.327675
128,94.62318,148.0,Okay Bear #6483,6217,5,https://bafybeidphxglzxugh6vjnbdjtibovfjjv42imjemwsezgsgsyy2bnoxj2q.ipfs.nftstorage.link/6482.png?ext=png,-53.376819999999995
24,96.52289,150.0,Okay Bear #6543,3855,6,https://bafybeibvntklhfgpzhqighhntqllse2sq2rkvtzhftzlc555noe3kcmpxe.ipfs.nftstorage.link/6542.png?ext=png,-53.477109999999996
45,96.20337,150.0,Okay Bear #1810,2505,6,https://bafybeigg4kqb4gqmbjut7t3bz22fs6izsa2uvhqm26z4ygvwqnzeod76iu.ipfs.nftstorage.link/1809.png?ext=png,-53.79662999999999
455,155.77089,210.0,Okay Bear #7561,9986,4,https://bafybeigwtsfhkgrzgsegukcqiwxiyaambi33ahvmbyx3umgxq3wsytte3y.ipfs.nftstorage.link/7560.png?ext=png,-54.22910999999999
2,92.465836,147.0,Okay Bear #6469,2038,6,https://bafybeigktluses23po5xl3s4jcf2f6qp2n6sc4nrorlxru6njwnzt2q6fe.ipfs.nftstorage.link/6468.png?ext=png,-54.534164000000004
219,94.45298,149.0,Okay Bear #712,7302,6,https://bafybeier53zymxd3qc7sxrjgwhx42ylooo3ouskpklcrerx3dqj5nzt5ya.ipfs.nftstorage.link/711.png?ext=png,-54.54702
304,100.43275,155.0,Okay Bear #781,6582,5,https://bafybeied7bd2cpzqlk7fi5n7e5d4a3e3tiv3kd4xy6x2isw7syfizz3y7e.ipfs.nftstorage.link/780.png?ext=png,-54.56725
412,104.96425,160.0,Okay Bear #885,5671,5,https://bafybeidj4qtagxh656hshac3se7ywq4lm6ej2g42nfadylezthu7mmslxe.ipfs.nftstorage.link/884.png?ext=png,-55.03574999999999
218,99.88111,155.0,Okay Bear #5765,1935,7,https://bafybeicgr6dh4po6wje7nhcdwnubfrmok5bf4qjvu6pttn35reygpetvzi.ipfs.nftstorage.link/5764.png?ext=png,-55.11888999999999
118,99.547646,155.0,Okay Bear #7582,1726,7,https://bafybeigwtsfhkgrzgsegukcqiwxiyaambi33ahvmbyx3umgxq3wsytte3y.ipfs.nftstorage.link/7581.png?ext=png,-55.452354
413,103.38674,159.0,Okay Bear #6391,9389,5,https://bafybeic45yavdeq7o5r3e5vdfnzc7pksqweelom43icnouvzcx5cd7afvq.ipfs.nftstorage.link/6390.png?ext=png,-55.61326
417,104.1153,160.0,Okay Bear #6150,5264,6,https://bafybeiashgs6hwfwhueots5ll6g46qrpq3usrhqcfkjzdhsj4h7zn4m3b4.ipfs.nftstorage.link/6149.png?ext=png,-55.884699999999995
468,97.78429,155.0,Okay Bear #626,2116,6,https://bafybeib7a7tbordgtmtnqhctbrf6fvwooawnjwsz64eldym7rhps5e5qqa.ipfs.nftstorage.link/625.png?ext=png,-57.21571
330,142.2118,200.0,Okay Bear #4068,9762,4,https://bafybeigcznmv2vdyisftaxpohpmouve5nklntrm7ibe4qg2cy45cnmkv54.ipfs.nftstorage.link/4067.png?ext=png,-57.78819999999999
97,97.04989,155.0,Okay Bear #5312,5531,6,https://bafybeib2ndvepearfkygpag6qwbk5nwqdsiuc33ncwnk2sklh5oiih2kwe.ipfs.nftstorage.link/5311.png?ext=png,-57.950109999999995
11,108.01685,166.0,Okay Bear #7371,1425,7,https://bafybeidbmr2lgmuicuqnm24aqaif3rwvrb4cd6l7ev4jj34cjrbjj75deq.ipfs.nftstorage.link/7370.png?ext=png,-57.983149999999995
384,96.76153,155.0,Okay Bear #3369,3568,6,https://bafybeiaf3xea5l4zyknck43h4fznaxfzysxvbh66dwwknhtjdxcu64hmqa.ipfs.nftstorage.link/3368.png?ext=png,-58.23847000000001
426,95.75997,154.0,Okay Bear #6155,8569,5,https://bafybeifcdpufpkqowoj2hhw5pzy423qfrvdmsgb35hpchnvf5na57urm4q.ipfs.nftstorage.link/6154.png?ext=png,-58.240030000000004
416,103.13705,162.0,Okay Bear #6196,2293,7,https://bafybeidoiqwmgexfzfnixl5upqypmboaleli2sfma545zzymw55iterrjy.ipfs.nftstorage.link/6195.png?ext=png,-58.86295
380,119.71198,180.0,Okay Bear #4539,1505,6,https://bafybeihd3ntyi6b67a2hyzuqsqr7t7m3knnmnw4c3jjroarltxnwlmeo5y.ipfs.nftstorage.link/4538.png?ext=png,-60.28802
92,99.41714,159.9,Okay Bear #9385,2980,7,https://bafybeiap346kl5hqlulkcnqrububpma5ti42tirxa56nateybmjsvl6rga.ipfs.nftstorage.link/9384.png?ext=png,-60.48286
142,97.49101,158.0,Okay Bear #8520,4987,5,https://bafybeid2lf2jxmn5ai3d7bkmzk3m7o2nbtxqa237zmv4fj3oosdrc5t2xy.ipfs.nftstorage.link/8519.png?ext=png,-60.50899
264,99.03428,160.0,Okay Bear #9366,7509,5,https://bafybeiap346kl5hqlulkcnqrububpma5ti42tirxa56nateybmjsvl6rga.ipfs.nftstorage.link/9365.png?ext=png,-60.965720000000005
322,108.88862,170.0,Okay Bear #2720,1265,7,https://bafybeiaqmsdlddev7gnsjldzmarpqen6l2hgdg4krxveb2vfpif6kwacle.ipfs.nftstorage.link/2719.png?ext=png,-61.11138
144,138.60384,200.0,Okay Bear #1543,4482,5,https://bafybeie76clfcfh66hcgbcbjs2irasxah3txpv2vb6tl6joa37vzbdrbuu.ipfs.nftstorage.link/1542.png?ext=png,-61.39616000000001
336,98.60256,160.0,Okay Bear #6791,6052,6,https://bafybeibbjpxl3xvfs2emrl6nv2td6wgl2brf7qyungtzldpi25xq27hzsa.ipfs.nftstorage.link/6790.png?ext=png,-61.39744
428,107.0,169.0,Okay Bear #9432,3492,6,https://bafybeifykysj4snt6grazpemjvzzp3ejnrn6r3hudfnhnjsv3eikcvznzi.ipfs.nftstorage.link/9431.png?ext=png,-62.0
246,97.90744,160.0,Okay Bear #7557,3066,6,https://bafybeifs3vcqlc6b6fidxzezknzypqcssa25bsadxqkq76pnsywrk6w5ba.ipfs.nftstorage.link/7556.png?ext=png,-62.092560000000006
797,97.69468,160.0,Okay Bear #9293,7704,5,https://bafybeiep3ndiytjpddxxwitjufiuwd7al35st7z7xzjp55wzwgwvex32b4.ipfs.nftstorage.link/9292.png?ext=png,-62.305319999999995
263,97.44765,160.0,Okay Bear #6311,6062,6,https://bafybeieulwzq24dq4muf4vle6coeiaxnrovcyeesjyxrpzdcxrnhrb732y.ipfs.nftstorage.link/6310.png?ext=png,-62.552350000000004
96,93.98434,156.69,Okay Bear #3226,3727,6,https://bafybeidaqjvooqcc2siskg4f3t2bm4mljskaoxl3pinyz7okwij3keovru.ipfs.nftstorage.link/3225.png?ext=png,-62.705659999999995
436,109.21188,172.0,Okay Bear #7348,1513,7,https://bafybeiczc5b3eqfd265brhwdqa3vgyhy6neaxk5p2nitop5tdw2ymyayym.ipfs.nftstorage.link/7347.png?ext=png,-62.788120000000006
267,97.161736,160.0,Okay Bear #3579,6420,6,https://bafybeiavtgc3udpdx7vxoakjy32tz57iy5shfeu54lxzy7shcn2ya4jkou.ipfs.nftstorage.link/3578.png?ext=png,-62.838263999999995
167,97.08203,160.0,Okay Bear #9208,3077,7,https://bafybeialcn6hhvbxdftk5uznb5vf4odbo2cjgfoll2a7x2tmq77sdk3i7a.ipfs.nftstorage.link/9207.png?ext=png,-62.91797
135,136.775,200.0,Okay Bear #4941,3010,7,https://bafybeiftoq5bhvgnpqpdqkwjtrkw4qiubaimfkoqwjfxdxjcdehbrupjya.ipfs.nftstorage.link/4940.png?ext=png,-63.224999999999994
432,95.975945,160.0,Okay Bear #3910,8353,6,https://bafybeihctya3uyea3ked3o4jyqcsesxbpl5mx3arj3sedqiefqhz4qm5qi.ipfs.nftstorage.link/3909.png?ext=png,-64.024055
710,95.272095,160.0,Okay Bear #7438,6453,6,https://bafybeihbnfhfzpnvlspj72aydwxyszjuholvc6rtigega75pez5qau4xmq.ipfs.nftstorage.link/7437.png?ext=png,-64.727905
206,107.85222,173.0,Okay Bear #8665,1185,7,https://bafybeiaxag57py5hohw466uripzjfqjj4x6l6awsxppu2ztdj4isp33uwm.ipfs.nftstorage.link/8664.png?ext=png,-65.14778
164,98.15297,163.63,Okay Bear #1011,3620,5,https://bafybeicdi6zjbia4mcle44lg5zhuraoaaa3kzywcitzo3thje2kqf4k5zu.ipfs.nftstorage.link/1010.png?ext=png,-65.47703
294,94.28224,160.0,Okay Bear #7182,4793,6,https://bafybeibonnm4tcyggs5jwo3o7a2ifa7hww4vim6thiny5vmimdlii2kk24.ipfs.nftstorage.link/7181.png?ext=png,-65.71776
377,103.70479,169.69,Okay Bear #8366,4361,5,https://bafybeigsq353ysiqkiutuyt6vpyyq5bnljd25ool3757ex5mrqaybcmvhq.ipfs.nftstorage.link/8365.png?ext=png,-65.98521
158,103.699234,170.0,Okay Bear #1840,8692,5,https://bafybeigiwajprlwkjzfxaexns4xiewoh5f7euj4b5juh7nsso5bpuxmbci.ipfs.nftstorage.link/1839.png?ext=png,-66.300766
270,102.15347,169.0,Okay Bear #8085,2736,6,https://bafybeiby5vawtedmpufcnwrc5yfozjsfndl5kytfoyuebatbwiclboz6oy.ipfs.nftstorage.link/8084.png?ext=png,-66.84653
130,112.99137,180.0,Okay Bear #4650,7965,5,https://bafybeie62as3r4qrcg2t7fdltofrqicq2stroquqqkz2tk2n3nd5itqlhu.ipfs.nftstorage.link/4649.png?ext=png,-67.00863
248,97.881134,165.0,Okay Bear #1982,6163,6,https://bafybeibka67ypnqw524hp2rucq2gcpgufbrbsld72r4ocqnvzq2k53drnq.ipfs.nftstorage.link/1981.png?ext=png,-67.118866
76,150.84587,218.0,Okay Bear #6681,2284,7,https://bafybeid37wcqr4pjira47f4m6zh2iw53on5nugaudkkk4gdtfjm37klok4.ipfs.nftstorage.link/6680.png?ext=png,-67.15413000000001
307,99.50222,167.0,Okay Bear #4319,4080,7,https://bafybeidhbdol2wydehu5p5vq6ok4li6zvok4er3k6ynhfsmwxam2yj5sbu.ipfs.nftstorage.link/4318.png?ext=png,-67.49778
303,101.33231,169.0,Okay Bear #7932,1464,6,https://bafybeiey7bbgoqrir3sq2fiqjltlrrrm35r24752fthcz2nrubjh2wcnzm.ipfs.nftstorage.link/7931.png?ext=png,-67.66769
461,96.53147,165.0,Okay Bear #179,1733,6,https://bafybeidmq4syfddsxpfixviafrgemmoih2g3jlhidefdgyrql655qh77ni.ipfs.nftstorage.link/178.png?ext=png,-68.46853
566,101.13541,170.0,Okay Bear #1421,3263,7,https://bafybeihgwnmpu3hutpufktognzt3xodrm5dct2h3y6mvj2l35rpk5r7uxu.ipfs.nftstorage.link/1420.png?ext=png,-68.86459
221,99.961754,169.0,Okay Bear #3414,6157,5,https://bafybeif2defwq54iwjluasq4s5huoqnx3cwy2lhmtwqpagknzvezgwtidm.ipfs.nftstorage.link/3413.png?ext=png,-69.038246
474,105.6172,175.0,Okay Bear #9321,4171,6,https://bafybeidgop5bxjjqbgnxyrtcghctyxi3dkemxtk6c4gas3phwsil7yfaae.ipfs.nftstorage.link/9320.png?ext=png,-69.3828
419,99.56278,169.0,Okay Bear #6796,3525,6,https://bafybeibbjpxl3xvfs2emrl6nv2td6wgl2brf7qyungtzldpi25xq27hzsa.ipfs.nftstorage.link/6795.png?ext=png,-69.43722
209,99.34491,169.0,Okay Bear #5086,6471,6,https://bafybeighbsbehns5yrsfchfv7ehcghxib2geeidmbkovnvf3drrcyeawj4.ipfs.nftstorage.link/5085.png?ext=png,-69.65509
433,95.32022,165.0,Okay Bear #4516,4304,6,https://bafybeihakns6mpurtif4ajkg4u7ug32mvanugmu2elnompu2ogkkkoq5w4.ipfs.nftstorage.link/4515.png?ext=png,-69.67978
440,102.277626,172.0,Okay Bear #4777,2793,7,https://bafybeifs2amzcz2a7un4t44n7acesz3ykstybpa7xqhb6kktlxilefvwjy.ipfs.nftstorage.link/4776.png?ext=png,-69.722374
353,119.949104,190.0,Okay Bear #1637,137,7,https://bafybeigrfcmzuc5yyi4xcjyjrwpbxmmocar3diwmtywxsxkls2fsw3pghy.ipfs.nftstorage.link/1636.png?ext=png,-70.050896
42,98.70208,169.71,Okay Bear #8549,7386,5,https://bafybeihjdbhkdlw4orjox2sh26vhzewfubm5j3kd227jql3ttv4bjqcffi.ipfs.nftstorage.link/8548.png?ext=png,-71.00792000000001
