,pdaAddress,auctionHouse,tokenAddress,tokenMint,seller,sellerReferral,tokenSize,price,expiry,rarity.moonrank.rank,rarity.moonrank.absolute_rarity,rarity.moonrank.crawl.id,rarity.moonrank.crawl.created,rarity.moonrank.crawl.updated,rarity.moonrank.crawl.first_mint_ts,rarity.moonrank.crawl.last_mint_ts,rarity.moonrank.crawl.first_mint,rarity.moonrank.crawl.last_mint,rarity.moonrank.crawl.until_tx,rarity.moonrank.crawl.until_slot,rarity.moonrank.crawl.expected_pieces,rarity.moonrank.crawl.seen_pieces,rarity.moonrank.crawl.last_crawl_id,rarity.moonrank.crawl.complete,rarity.moonrank.crawl.blocked,rarity.moonrank.crawl.unblock_at_ts,extra.img,rarity.howrare.rank
9,ENM72kLmxfuzYnSqTpHKH66pn5dgApTzsDBj8d4o2bdf,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,CebuhqPCkFvXJyeqhbL5hrzyonkpuzscf5pcaqwnn5jG,7XCqNYih3AFPE3dfLSNE8LyLSWj4pm9tcZ6uhqMyKR7b,4FSrv2xUjHRVdNofMHvSr6o7gZT6SBBNEVsYBnjn4fSQ,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,333.0,-1,7621,9.515704619989147e-08,okay_bears,2022-04-26T18:04:50.168544Z,2022-04-26T20:18:22.764647Z,1650996001,1651003401,J4qzw3nMsgH6fKjLKHerUH6QiXH57xQCb9NA4qFQ7JbV,3ENiEjh3u8LwBJEVpnTnwBpEMYN8J4cQwtFMMjgwAGUu,,0,10000,10000,1519048212869988400,True,False,0,https://bafybeigvbkt56wism3paiqs3h73cxwr2r23civnumnlojs6uf7fijrnvq4.ipfs.nftstorage.link/5379.png?ext=png,
10,6YPLYdSsgestyNMyYjVcXmhfQuoR7e6UzXCTp35Zw1hz,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,UB7RCPuJYfs77Q63edrhrpu3qfYxCKZs1rtxdf74ADW,D5icjQGwVoeFZ1MZh8qbzNC7CyNZDkMgeoD1Q3sqX87M,3LsBZX7QAZJn752Fjojx7bietSXiAHKkhwxM4Y4y2J9N,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,420.69,-1,9610,1.1376777386113408e-06,okay_bears,2022-04-26T18:04:50.168544Z,2022-04-26T20:18:22.764647Z,1650996001,1651003401,J4qzw3nMsgH6fKjLKHerUH6QiXH57xQCb9NA4qFQ7JbV,3ENiEjh3u8LwBJEVpnTnwBpEMYN8J4cQwtFMMjgwAGUu,,0,10000,10000,1519048212869988400,True,False,0,https://bafybeid5z5eiyzy5hivaeuybbp2n42vqpl34nrhl6zbqgs63fbrj2lgxhm.ipfs.nftstorage.link/2195.png?ext=png,
11,GiH4NgASAnSes7MxbgUKE311KnCcfhs5FwQnSdsbdQKE,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,7D4Uwwk2P5s9Jo1kWsg3jEotspzMMX3giF8Wax3bwaKh,GiCTuwh81j9qewaKQLP6hu6xxai8wQtXyq1hUKYCxCBw,BDbRaFZ8B85LtU7eiNNHi33bJsdbUPeyEUAW2NEQr7Kv,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,455.0,-1,1041,6.535115473440154e-10,okay_bears,2022-04-26T18:04:50.168544Z,2022-04-26T20:18:22.764647Z,1650996001,1651003401,J4qzw3nMsgH6fKjLKHerUH6QiXH57xQCb9NA4qFQ7JbV,3ENiEjh3u8LwBJEVpnTnwBpEMYN8J4cQwtFMMjgwAGUu,,0,10000,10000,1519048212869988400,True,False,0,https://bafybeiczfs7sedcijhsakdmdihiadf6g5p55hr34n62iispvqrukuqr43y.ipfs.nftstorage.link/4225.png?ext=png,
12,DS4dqtiHJ361BWAsQUSCq2jjiJNHUmnnevFrX2wqdkvm,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,9M9Bi2fs8e1W59CVDaD4ZZSamXaMgsjM8bsEfqdErTnA,6qqTzakKULEJnvz6VA7pzuvdrsWPmEQT6zkRAPa9j9Gb,4PUh59W5J53xurEYa9GWSDng8fDsA9Puui7uh8ZmYiEW,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,666.666,-1,3259,5.0223716978398e-09,okay_bears,2022-04-26T18:04:50.168544Z,2022-04-26T20:18:22.764647Z,1650996001,1651003401,J4qzw3nMsgH6fKjLKHerUH6QiXH57xQCb9NA4qFQ7JbV,3ENiEjh3u8LwBJEVpnTnwBpEMYN8J4cQwtFMMjgwAGUu,,0,10000,10000,1519048212869988400,True,False,0,https://bafybeihpz6e7a7lp322uqfnxgf4t6bhkfrq23fymbstzd7vuxmllfichk4.ipfs.nftstorage.link/665.png?ext=png,
13,Ai1PUErkN5mXP6Ds9YnfE4TFnDksqjLEHGz5fvUVtBzc,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,DRiDpVwJXNnnPtCseUi3GnPNGRE24fLqKtfEMUW6Yn57,46srQfhFi3LEdJaJqjS829FhwM5usqxuMbsEh1zhtVB8,EVCRqPUmYT7XDpjiAZpNXLaaH4dnMsP56CbxPQgNGhm8,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,170.0,-1,9269,5.966470088612106e-07,okay_bears,2022-04-26T18:04:50.168544Z,2022-04-26T20:18:22.764647Z,1650996001,1651003401,J4qzw3nMsgH6fKjLKHerUH6QiXH57xQCb9NA4qFQ7JbV,3ENiEjh3u8LwBJEVpnTnwBpEMYN8J4cQwtFMMjgwAGUu,,0,10000,10000,1519048212869988400,True,False,0,https://bafybeiev44sczxuj64au2iqmlahp4bx6ian72uvg4lb7spjq6tbg7nhha4.ipfs.nftstorage.link/6642.png?ext=png,7909.0
14,4Q3DBE265dieRWzVzfoZjKZrmS9Sc9TfdZh9eg8boRGu,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,5Yz4RejuAPKEheVJFpY6f2AwtcU7yUe5G4cSHTSodoTM,3HDXt5mMUrL7RNL8pDxNYw4poGfjWdHA5cGjVwn1dVwD,BNFMXdyT5BMWyrUVKpHVM9xTTyYHKKoeBnr1TYe3wTNR,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,255.0,-1,4017,8.837275109842874e-09,okay_bears,2022-04-26T18:04:50.168544Z,2022-04-26T20:18:22.764647Z,1650996001,1651003401,J4qzw3nMsgH6fKjLKHerUH6QiXH57xQCb9NA4qFQ7JbV,3ENiEjh3u8LwBJEVpnTnwBpEMYN8J4cQwtFMMjgwAGUu,,0,10000,10000,1519048212869988400,True,False,0,https://bafybeicpp2hcew4iaz75mwnlsn7mkz7jdmhrcnv2ceqkdxe53lu2irmbre.ipfs.nftstorage.link/3454.png?ext=png,
15,H7svpUuA4umeBCkC7unNhHyA4Y1NkBXFSwyDvzsq6NDc,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,AJfCxhPUFvwsjfyABxZfdqEFCwiJRrpSDLwZo8XNMhfy,Cv29VYY1TcGa6ujJcST4LeraS5fusxW6KosPwCPpJnKe,6WL4n2EYAC9mG2mfVn7pxPAfNmWbqwuLqSeibuCutAXb,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,777.0,-1,949,5.544390286136995e-10,okay_bears,2022-04-26T18:04:50.168544Z,2022-04-26T20:18:22.764647Z,1650996001,1651003401,J4qzw3nMsgH6fKjLKHerUH6QiXH57xQCb9NA4qFQ7JbV,3ENiEjh3u8LwBJEVpnTnwBpEMYN8J4cQwtFMMjgwAGUu,,0,10000,10000,1519048212869988400,True,False,0,https://bafybeig2mbanjzwdfztqeurvy5pjoysw2ryjzgokdzvipglhgaelej3er4.ipfs.nftstorage.link/3014.png?ext=png,
16,DY1RPbaixPXfSpUAXidGfxDnuqhUjaHFJ2AhJff9SVap,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,C1wcs6BJYTUtBNyGkLTqg7QFw4SRWXxJC4PYjDmkyFnc,GGUmPivzkNsZsH2qfko2xCzepYqom86T3MH7n4V9sPXs,EiokWMsvPF6NBAXDNEerE963ivQMUz1D6hTy1My1XagE,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,130.0,-1,2631,3.1165319185933815e-09,okay_bears,2022-04-26T18:04:50.168544Z,2022-04-26T20:18:22.764647Z,1650996001,1651003401,J4qzw3nMsgH6fKjLKHerUH6QiXH57xQCb9NA4qFQ7JbV,3ENiEjh3u8LwBJEVpnTnwBpEMYN8J4cQwtFMMjgwAGUu,,0,10000,10000,1519048212869988400,True,False,0,https://bafybeibrumzlxuai3rs6sdafq24faaggprot5e7sdluolefveb576lnpnq.ipfs.nftstorage.link/5690.png?ext=png,
17,G1Lghj1XFc5TTrkocJzJn8n8a8f5s1AEFkxbSQJy3fuX,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,EhiHs1fAzyLAFJYBxJGKGrYfWPL3AxQT7DXNQNVCxi5E,AxDsvjNjR4JSFowVCk6iEZA9ry8L2HTUJNgXjFcNNNfz,HTarWaUkkQ6fR4FP27EeYvQo9jFXSsKWRvENMStf9LgB,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,299.0,-1,2186,2.149262685284622e-09,okay_bears,2022-04-26T18:04:50.168544Z,2022-04-26T20:18:22.764647Z,1650996001,1651003401,J4qzw3nMsgH6fKjLKHerUH6QiXH57xQCb9NA4qFQ7JbV,3ENiEjh3u8LwBJEVpnTnwBpEMYN8J4cQwtFMMjgwAGUu,,0,10000,10000,1519048212869988400,True,False,0,https://bafybeieqlz4jnnffj2cz2zfz4kzwrwquicuvazts7mopoqq4izvpiwmtou.ipfs.nftstorage.link/5207.png?ext=png,
18,4UgBcvVRsJqT81ApFGpuPwrUnj5CV1JPgxSPAGWHqzMz,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,FY9UwVFEpjweT33y2GoUMVbRGQ5z3DdoE9bsVGk12yEz,6o4ZQ2CnGeXviNkJHGefhHBR6arAv2PspMszZQvGZ2vG,96NL8PNi3xfC9Kq5MH2PCW5761TvPmM79kAacmzSQuq2,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,1000.0,-1,6123,3.3930772853771076e-08,okay_bears,2022-04-26T18:04:50.168544Z,2022-04-26T20:18:22.764647Z,1650996001,1651003401,J4qzw3nMsgH6fKjLKHerUH6QiXH57xQCb9NA4qFQ7JbV,3ENiEjh3u8LwBJEVpnTnwBpEMYN8J4cQwtFMMjgwAGUu,,0,10000,10000,1519048212869988400,True,False,0,https://bafybeifrqqpjyifja73fqsbedjl5kusxlru4zfglmkvg2vproeiyz2mn6a.ipfs.nftstorage.link/6617.png?ext=png,
19,BNddD42hMyAoh2oM3sscsYvpfo7Tv1xKXtR2cJ3JN5pf,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,B7vmRuBEWmebFf5pboJmLQpps2BwJTLCEk3vGthwmNkX,BBkpm3sCMPQJtMnBspwaz32TPQY25Wk9LBefc1QaLcok,EDJWqqbdmWwp1iFNw9pW7V3V5BUJvScsPLDwybNf3isA,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,4000.0,-1,114,5.6055163490633893e-11,okay_bears,2022-04-26T18:04:50.168544Z,2022-04-26T20:18:22.764647Z,1650996001,1651003401,J4qzw3nMsgH6fKjLKHerUH6QiXH57xQCb9NA4qFQ7JbV,3ENiEjh3u8LwBJEVpnTnwBpEMYN8J4cQwtFMMjgwAGUu,,0,10000,10000,1519048212869988400,True,False,0,https://bafybeidmq4syfddsxpfixviafrgemmoih2g3jlhidefdgyrql655qh77ni.ipfs.nftstorage.link/156.png?ext=png,
0,6JLhFn9ibYFhxLhyBoDcymSyhoGvgt8f7S88YaHCeV27,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,7nuzFArVK9SewBGpjpT8owZQPaoUeM7UvabWkpmrHuvy,2YjJPgCwJsvTUSmpBWNjx19FNKvKKJfKyC6ZfEa54geA,EmzsXBzX2oeiScsEg1XXBJFB31GWNPsCeTTeeP8hhM72,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,519.0,-1,639,3.196660229469908e-10,okay_bears,2022-04-26T18:04:50.168544Z,2022-04-26T20:18:22.764647Z,1650996001,1651003401,J4qzw3nMsgH6fKjLKHerUH6QiXH57xQCb9NA4qFQ7JbV,3ENiEjh3u8LwBJEVpnTnwBpEMYN8J4cQwtFMMjgwAGUu,,0,10000,10000,1519048212869988400,True,False,0,https://bafybeigsln4ka7vedwfidzi6rhm3vdsvs32cjhkxbtss6qkmg76kifysai.ipfs.nftstorage.link/3509.png?ext=png,568.0
1,3vnU9jfvK2uNEGmGV8GkoeLyZDRe2tB34fhhGVbS3do9,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,4kaHpVwNJgcXRPhyzF1SMNP1yZTgJGncnz1TJWxDkeuG,6Y1aXxfcoa8QJbHqbFoLBBMqgjPDfP21Vc6gftZZvzSx,DyEoup4QGZ263J58sfyzLtw7WSZLonFEeqeSdDngJJQs,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,269.0,-1,8394,1.908114372978638e-07,okay_bears,2022-04-26T18:04:50.168544Z,2022-04-26T20:18:22.764647Z,1650996001,1651003401,J4qzw3nMsgH6fKjLKHerUH6QiXH57xQCb9NA4qFQ7JbV,3ENiEjh3u8LwBJEVpnTnwBpEMYN8J4cQwtFMMjgwAGUu,,0,10000,10000,1519048212869988400,True,False,0,https://bafybeig2mbanjzwdfztqeurvy5pjoysw2ryjzgokdzvipglhgaelej3er4.ipfs.nftstorage.link/3007.png?ext=png,
2,4F8HSwZoaQDHYfRCzncTMLRR49Gors94Z8ovY87qNykN,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,A65PJEeguFAANnhJ1fsNNVBby2X9QRPkhaeDEzayqSYe,BLD7nH8SJRfeAfQJkx5VbbMkCkXtDFjAQKNpwkPExS7x,CL8hWkV3vbVeaNQPoc6Th8Ze7guaRrRHPwwDT8Uyx952,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,255.0,-1,7889,1.1891943836803753e-07,okay_bears,2022-04-26T18:04:50.168544Z,2022-04-26T20:18:22.764647Z,1650996001,1651003401,J4qzw3nMsgH6fKjLKHerUH6QiXH57xQCb9NA4qFQ7JbV,3ENiEjh3u8LwBJEVpnTnwBpEMYN8J4cQwtFMMjgwAGUu,,0,10000,10000,1519048212869988400,True,False,0,https://bafybeihoovttympjnuc4efkho6y7jdrrzco4xma7dxttjxxiudxlluemgi.ipfs.nftstorage.link/3771.png?ext=png,
3,4rUSfE79sCnee4i1RUuy1pWhnx4bSLV2QRKrW9N87Es4,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,6XtzYFsvHp4f62D4vtYvkKtqxWknbgHZunZkTR6Aymq9,E4Tq3BZE62domb9tDeDdSAetiYiywsZAUTEk7XzF8RUS,EufdUrnZeUCtNmxbr5ggxqDxs8GR2U3x99rbcAygu2Xr,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,500.0,-1,50,3.146592330746389e-11,okay_bears,2022-04-26T18:04:50.168544Z,2022-04-26T20:18:22.764647Z,1650996001,1651003401,J4qzw3nMsgH6fKjLKHerUH6QiXH57xQCb9NA4qFQ7JbV,3ENiEjh3u8LwBJEVpnTnwBpEMYN8J4cQwtFMMjgwAGUu,,0,10000,10000,1519048212869988400,True,False,0,https://bafybeiamdlcbd3efau24hmnonk46x7tt7srxlvmz6e3t2aggho2bnjeziu.ipfs.nftstorage.link/3809.png?ext=png,
4,9uixGNJ12aQ2aQ7c4By6kkx9yR5sF87NEx9aVWrA9FAV,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,J9kpeqDQQdqS2JYTUQ3bamPJPq7oedV8gWACwTWbVB9p,BpR87GgaXHJSXTX5iHVUtF7BUiC6YwRFvLmCDbeZzP3F,AVpf5xCB6DLWWPoL8DPuyRodWrTM6pv5gY8kRFqosxit,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,410.0,-1,76,4.1011532176328994e-11,okay_bears,2022-04-26T18:04:50.168544Z,2022-04-26T20:18:22.764647Z,1650996001,1651003401,J4qzw3nMsgH6fKjLKHerUH6QiXH57xQCb9NA4qFQ7JbV,3ENiEjh3u8LwBJEVpnTnwBpEMYN8J4cQwtFMMjgwAGUu,,0,10000,10000,1519048212869988400,True,False,0,https://bafybeib2yujsto73l3h6w7ah5hxjvzlvlecsr6yrhidaluaf5tmuniwfke.ipfs.nftstorage.link/6029.png?ext=png,
5,3A47s3xy75MtYUVVZBCza2gR1Bg6vwHUxpnNQN4zbKd3,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,2BfHZ1oSbJ96sv3Lvdz9AbNqV3KjZ4iN68FcxgyoB3qY,BcrAwurbyfYaE4C1G2jeE79rh4Eo2TdeUWJTzAkKyJSL,Byu9JWK4Lgfmjcx6ag6YHENxeGpGW6429Ps7FusYeuQB,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,450.0,-1,321,1.40281742302416e-10,okay_bears,2022-04-26T18:04:50.168544Z,2022-04-26T20:18:22.764647Z,1650996001,1651003401,J4qzw3nMsgH6fKjLKHerUH6QiXH57xQCb9NA4qFQ7JbV,3ENiEjh3u8LwBJEVpnTnwBpEMYN8J4cQwtFMMjgwAGUu,,0,10000,10000,1519048212869988400,True,False,0,https://bafybeiaf3xea5l4zyknck43h4fznaxfzysxvbh66dwwknhtjdxcu64hmqa.ipfs.nftstorage.link/3360.png?ext=png,
6,H4CfGibXsX7GMAjvfDLc6Ncss2cBv6KrkmP4apZrcz4f,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,3EfmbJgXCFB5yrD5iMk4P2hBUkCX7UmHCMMKfz4u5Gku,Hu6EWvkqgJdCNX3NdbRcP1S5cdANV7F8JqUPA2AknyMQ,6G3fnJbcPjeYJMe8fZQyCCMT9k4CQc7FxbEsBQ82k25f,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,1555.0,-1,265,1.1398540876613131e-10,okay_bears,2022-04-26T18:04:50.168544Z,2022-04-26T20:18:22.764647Z,1650996001,1651003401,J4qzw3nMsgH6fKjLKHerUH6QiXH57xQCb9NA4qFQ7JbV,3ENiEjh3u8LwBJEVpnTnwBpEMYN8J4cQwtFMMjgwAGUu,,0,10000,10000,1519048212869988400,True,False,0,https://bafybeidcpoju6k6qgxea2zqqmv7xhw4t3kayhz75vdftqpbd7k3ocgggrq.ipfs.nftstorage.link/2486.png?ext=png,
7,8y1pPfg38HsMavh3kiLwaJQSMWYnxqgrbbZXmHCRLMKV,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,96mrhacrZDaNs7AaXN2F2mTik1gQepFnVjZv7HykmTk7,7bcmf6vYvjGiDsHxEThdsvUUia4xquJJwJHEuF3Ao9cr,7ALqfWWLmNgiBASJzdoSY3z5K5AWURYTyfXmztWpr3yL,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,278.0,-1,5338,2.036098283161937e-08,okay_bears,2022-04-26T18:04:50.168544Z,2022-04-26T20:18:22.764647Z,1650996001,1651003401,J4qzw3nMsgH6fKjLKHerUH6QiXH57xQCb9NA4qFQ7JbV,3ENiEjh3u8LwBJEVpnTnwBpEMYN8J4cQwtFMMjgwAGUu,,0,10000,10000,1519048212869988400,True,False,0,https://bafybeibzvvi45cj45aphera6hqzcidvln56grdbpoti52hmcrzsqxm6blm.ipfs.nftstorage.link/2282.png?ext=png,
8,DiFwKPtGgsPaoUuqdoHmDt8Bg2ysMbM8nGxWypjzJLde,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,43rvrH9vsW68NH27YwPGom67qfASKEqa4dGE2bMj6Qrq,CF9SZMr7TGgN9GcZM1H9FgS7X6RaFKRq8D1Gv53ZvaAy,HrJoFxR4mm1Vef9yCCPUBSeoD9AErvbzwDr4m6jJWrVp,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,275.0,-1,7767,1.0704831623222032e-07,okay_bears,2022-04-26T18:04:50.168544Z,2022-04-26T20:18:22.764647Z,1650996001,1651003401,J4qzw3nMsgH6fKjLKHerUH6QiXH57xQCb9NA4qFQ7JbV,3ENiEjh3u8LwBJEVpnTnwBpEMYN8J4cQwtFMMjgwAGUu,,0,10000,10000,1519048212869988400,True,False,0,https://bafybeia3y3ygt27cgj7mmqgmrdmbkueawwaasgbogxrh7gw7vomnlzljre.ipfs.nftstorage.link/8217.png?ext=png,
9,JCfQTfjoJS1fzMC2sKPZgnnNYfwL4X2dFQEYaWoGrBsD,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,HUnwvdaFJqBAUhWeVeKwwPmD2nEBSwicdUwPh5p72UKB,7tHBrCv8GPF5RqopPRPAG55USUuM2MBJt92x48bigAbQ,9d6qKWCHv5pm1bm8s4jS1onjjs8Zef87DJVsQXMgGpS6,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,999.0,-1,4245,1.0266740290651627e-08,okay_bears,2022-04-26T18:04:50.168544Z,2022-04-26T20:18:22.764647Z,1650996001,1651003401,J4qzw3nMsgH6fKjLKHerUH6QiXH57xQCb9NA4qFQ7JbV,3ENiEjh3u8LwBJEVpnTnwBpEMYN8J4cQwtFMMjgwAGUu,,0,10000,10000,1519048212869988400,True,False,0,https://bafybeiej73ogdprfvagvr76gk5xvyvvkbfuzvf3gpbkdklduc4mefbreka.ipfs.nftstorage.link/7481.png?ext=png,
10,BGnGquPQjNVNxnttBQVxvzJPzAsNeVvSswDp7aejHSuH,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,HKzW85WS6ve7B7RdkBrNfxQTN9oGbxCzH3pQQy7hefNu,AZ7ouFvo3jRTJZgncH2BRQgn9F1ex1sq6rYJ9EfBAm4y,BNjewtYuc7afxGHaBNqSgixaiVBchUuUBHz2XpT82odo,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,320.0,-1,2463,2.7116534243003418e-09,okay_bears,2022-04-26T18:04:50.168544Z,2022-04-26T20:18:22.764647Z,1650996001,1651003401,J4qzw3nMsgH6fKjLKHerUH6QiXH57xQCb9NA4qFQ7JbV,3ENiEjh3u8LwBJEVpnTnwBpEMYN8J4cQwtFMMjgwAGUu,,0,10000,10000,1519048212869988400,True,False,0,https://bafybeiecc62ryx22iobeojm6s5paoegje4n6tzys6fwfsusevyx3xhujkq.ipfs.nftstorage.link/7152.png?ext=png,3808.0
11,4dZnVYcF8Z3XPCAVtUMiL4sbssDACmKhJGCWCAxmYCmr,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,8TmA3UbvVSLhR8JWpZgZNCon4sbAUWtZtFAYfGELWYxk,NRQvKaUY9NDi5dsBHfdr6bXJQRi5ASG4ttMCVycgYsm,3drnafq7HqismZpmH1Jp7d795jNgQucHX7e1ivjzXAXB,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,1888.0,-1,3166,4.700876240692686e-09,okay_bears,2022-04-26T18:04:50.168544Z,2022-04-26T20:18:22.764647Z,1650996001,1651003401,J4qzw3nMsgH6fKjLKHerUH6QiXH57xQCb9NA4qFQ7JbV,3ENiEjh3u8LwBJEVpnTnwBpEMYN8J4cQwtFMMjgwAGUu,,0,10000,10000,1519048212869988400,True,False,0,https://bafybeialcn6hhvbxdftk5uznb5vf4odbo2cjgfoll2a7x2tmq77sdk3i7a.ipfs.nftstorage.link/9195.png?ext=png,
12,7CG19PxjNfTtyAgMWuRYg7NaidKUDCW4M6rSvGWYXPkC,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,9k2mZSzAaMTLjHenzddAwMuLWaLdqfaioLH4SEASUsgp,BCnfLEvozziE177JJmTZJTWbEiQXQUTe5E4CR43HrCqZ,C27bk9tE45YMpyZfGjPMDC2k5AWXkvvtsmkU6Ts85fX6,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,400.0,-1,478,2.2753397451761886e-10,okay_bears,2022-04-26T18:04:50.168544Z,2022-04-26T20:18:22.764647Z,1650996001,1651003401,J4qzw3nMsgH6fKjLKHerUH6QiXH57xQCb9NA4qFQ7JbV,3ENiEjh3u8LwBJEVpnTnwBpEMYN8J4cQwtFMMjgwAGUu,,0,10000,10000,1519048212869988400,True,False,0,https://bafybeifvlxcaeg5phenduz2g7zu2fopnqx654664qboqupckixugjihxzy.ipfs.nftstorage.link/5624.png?ext=png,
13,3xQjZwZsV927JVmU6aT4gKMaqwUSDGPXJsY3W3yeQPUX,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,B69MP3xRMXTdpysA9HfNyojoNe9TeBdNN2pn5Gi2DoDn,94Wh9MxJWbPncLs7zcSM8AEnXuMLbyYT9D4c7ErCBkd5,39bTyaDinaHxWcC4fbziEnMnguX6mGziyGHeSw7zatYZ,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,240.0,-1,3829,7.720401002372062e-09,okay_bears,2022-04-26T18:04:50.168544Z,2022-04-26T20:18:22.764647Z,1650996001,1651003401,J4qzw3nMsgH6fKjLKHerUH6QiXH57xQCb9NA4qFQ7JbV,3ENiEjh3u8LwBJEVpnTnwBpEMYN8J4cQwtFMMjgwAGUu,,0,10000,10000,1519048212869988400,True,False,0,https://bafybeiabjdv35nvx3cngd4dhuza3fpzmuifxvvbvilx3aoaxg24fhsohtu.ipfs.nftstorage.link/5485.png?ext=png,3322.0
14,233GDgmsW3u5MrfKivA5DJHSWGevi8cVzBxbCaFUjq6P,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,D97MJ5oymgKJNKreqKPaXqiRgemFrBbkQ8iqmTtJ9KiM,DVM81ppdq94RVzCgLxaoo8ezqXjnMTQUpicHbD5GjhZ6,6dvmsNoqmDsLSb8BytpxS4BDqBKvmyiBGTUNLpBV5e3P,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,450.0,-1,3129,4.548188337703478e-09,okay_bears,2022-04-26T18:04:50.168544Z,2022-04-26T20:18:22.764647Z,1650996001,1651003401,J4qzw3nMsgH6fKjLKHerUH6QiXH57xQCb9NA4qFQ7JbV,3ENiEjh3u8LwBJEVpnTnwBpEMYN8J4cQwtFMMjgwAGUu,,0,10000,10000,1519048212869988400,True,False,0,https://bafybeiergvyluqjqiheufi3xyejxjuz7jo3lydyi6kqduqngwjiczuvqwq.ipfs.nftstorage.link/9001.png?ext=png,
