,signature,type,source,tokenMint,collection,slot,blockTime,buyer,buyerReferral,seller,sellerReferral,price
0,TA3JktD7coD7UNqpPULcoqTAEVqcSEpnczzf3EXEwSDkxhzXkCxPxWjgiueCShYQmK2oSkTPA1uzonLosx6ExEg,buyNow,magiceden_v2,BYKSbo3bzLRoX9UFuStjDvpPSCtd13UNSzk7tbc8C6d,primates,137899755,1655479004,EC7N7T8ks3tUirD56NKfK8H31Bodbhi5myT5TSPyMphZ,,8obVRp6hS5NX7D1G2ueymT4tR2qsPPNaXYWJJVcZFwxB,,11.7
1,46uzRGRaTujPBNhvkf4PTetXBg4KT6NicsgrNEjrDa6hbCRbBPJ16PSVvCeUL5tpSRtWJQqwbiTtF1dmRoSJor8m,buyNow,magiceden_v2,CvCoLUcFhV9dn9boAxnnQJGXRtVtEzXfyBqjrp5JD8T2,primates,137899649,1655478924,6tfCJAcpHg9domP3WE6uwt8RGSqK7RaHXRDvn3WYHGGF,,34yJQMdZ8VNDxKMkda8hoJtXgxxghhn1F5u8CDNFe251,,11.8
2,61zUJi6jTPTQWKcTU9pWCqth2ozDr7Xr1wAr2Sm4122y8U5rf2a83G4f7dZ7n5dMiLXr1T1dzoTUndufiQp9TFgH,buyNow,magiceden_v2,Go4U4y1HA9xUSqC6SZkEsptuWjGhZtBUGUba7qdFxm5T,primates,137899630,1655478910,CQ3JtPmWARkMfdtGn9z17TeUPYrBXfhuCBjDy6QEwU5Z,,7KEDCztgkEd7XbpQTVvShd4EMKdYPJ4odnN4WVPbtmAc,,11.5
3,53JQEyt7DzrNxNeUr5pxdQxWBqBhz61AkEQWdrFnVTMewEWAUxrwTW3NQZokiw8E1mTi9grXrff9avDSrh3nobVh,buyNow,magiceden_v2,FAJ7PMYH8bBmtMJrqg1RMyS9AGESQ1iHtEa4RqxYPYW4,primates,137899452,1655478781,Fz1n2xF9CtLooqnoRunsKGjASysU8MdM9vzEZRMvcfLs,,DzBK6TgvJPRPPH4yv3R7fLBKdoGoGjM4BignjqVHv9RH,,13.0
4,ZnJtbLgMR7bpG3qDgHN2NSMScPE5qBen1ZR8DbHqgVVU2wq2LkYhUkBmU2r77vKF219GPog3s1ArfmymTy9aLn2,buyNow,opensea,AALtXf7xfzTiFPFXYovY3FZFmKxX2MrEDE9cK2zsDMLF,primates,137899412,1655478751,3JN4H5nQuyTQCWboTN67rZ2iZT54Kfy1h2PMYLkpQP55,,2rSfpDkbRdEpuJPswTzBb2eCe1yDQk2Zho7XP71nTuC4,,27.00204928
5,2C3FctPgZxndi2FWhhGmpVfgvr5gGh2Y6JWbgRmLMyUom27Sjg8maRCJ8DE6FXjqw6peP54etY1kaGmBU4dicGmf,buyNow,magiceden_v2,CFS3ZbXKZqTV6SYm3AcXVEPFdbmRSxFrTYSXUvrCDctR,primates,137899314,1655478679,HpdeHscfLFS2g2MSATp5pPyTe49a2EkkCuYeP7mN1ts,,GzKKfVF34AF2h6okJJ4TgDxi89NZ8UubFdECF9RNDScs,,12.0
6,NBujuExLHvm8wCrPcyYoTA8GRtEQ37iqyMxWQsf3KEHQqPyLcuRNB7fPPMh5ajUTw8RPgYxZm6Xhk63Ena2cynM,buyNow,magiceden_v2,BNuUK7WPP5M8kTtK2xkSbqSyDWowxfydTn69L16cBGfD,primates,137898991,1655478447,71MZ6qtAidisCDuKr7UUDZ9fHwiNUfMCx3knnNY8PcDo,,3zPKHhF4xxvsHhD9LVFYMyt89pmUxU1r6Ay3vBDk7EhN,,11.98
7,rFsGG2Wpnwt2qSe8UkNk6x5AJ52WQ2NGpH2pZkR9YF2CVrR7yBoP2SFWuSbcWswN13SNSQLjDmkKRAZVC18w1BX,buyNow,opensea,3PoEsYrtYykzWV6aTqoL6ZeRTmMmB5vwKN4noRNPFVLM,primates,137898957,1655478425,7RLjx8SvwBkKHZLfURZXQYgCMGKhdoD8aoCwr79uNHk9,,64JCecqnHHiRj9bu9MyvMC7AmeZUsmuQaRmm6yh4ScAX,,13.40294016
8,4fqtZcqBNZrE7DZZN6vifgQDzcR3T35aqFt3pVphL72Y9mA2VtCYSmQ8yschZbCbS87u2VsdkecxUS6e4byJHCc1,buyNow,magiceden_v2,6Keb7pAUf9R5XJxfzmCMa7mjiu39hwfmBGYqHpHoPTpa,primates,137898800,1655478311,9rdyx4ZQV7THNfEZUNM3hZbRbLQnvv48K39d88FUTZQU,,G75oJFReg9hMhdoVc8EBnGu1A2DqJrhpXQcvECi1mskr,,12.5
9,4xWERKGbmvMmJK1LDJuKuWWyNhvX37X5DkiWCBToQ2vKSrLtmz4CyxwAMckT8dtA72xQZoDkdRJP6EYbv3J6hiEc,buyNow,magiceden_v2,9gfeD5efJbkUdWEEavYPW1JhYrRvjwBDNW3d49n3xVCX,primates,137898777,1655478294,HgLHKk3AVQBZ8UCMQTdwdRm2VzUt427GcMm8Cu7E6i79,,GzKKfVF34AF2h6okJJ4TgDxi89NZ8UubFdECF9RNDScs,,12.0
10,5VJNAzAKvsYHVWtAuaQho1cX1zZdfwbw6J5fiR529cBaGiCES7sfQhF4edpaybnvHGrNa5qaVk4KXxM8sXRJV4WN,buyNow,magiceden_v2,sJeqUg9FPBqvXnyNewuv867WH1VAQEwFUqsWgaW4DVw,primates,137898649,1655478199,AphE1KJWHEHSLb4EypRjUSg4SC21ToSpMJ7b4MePXxra,,9rdyx4ZQV7THNfEZUNM3hZbRbLQnvv48K39d88FUTZQU,,11.9
11,2bXUky5eZh9J5os7BTdakrT8AdT7QEgj3aGwvsvbBVPQB4rZLGoKnSc2ph85KVjEAYbDFm8kzrZeH1wqGHMbgKUg,buyNow,magiceden_v2,2ZVhdf6LcAbGjyuucEZ87HdnpNh9rdPdjdyw8yc1jDT1,primates,137898499,1655478097,7bxncCJLoQaqsBn8jWXZgvijMB6m7bwGBDdSxTe3teua,,CNGMKF3pt9xqFtAcDgstwvswdV4ySEhF9HQANw6TPFw5,,13.0
12,L3foxvK4S5SGJCBvU6WoqkpFEZ1D6LnXYK3D22Zkfe1c9dWGDZK9eZd97ZncqkaoA8wdvutHsPW8XSfuMDBFPCT,buyNow,magiceden_v2,BNy4BUt9GQvxwrhTBJDGSur6ptTwMhd9amX4sicpTF1Q,primates,137898341,1655477992,ENLzBtiDjFwbcuZT6uyaKh7SWMaYpFiZqvJh9teptFNk,,F83YiXo1TdMAnhayy3cxaMAyLSsMUEyPJB8fYBqiibhy,,11.75
13,kRuqh1Q2gxRNarduN6WvRCPnxWEwmVC78cPFRZY82ErPXA1j2oAwJNTwK3D3yDVsmjfc6uipJvVRa8wkETgGhRu,buyNow,magiceden_v2,Cim97wuQfV4iDmknyN37FncgoZxe51TT1ppqMP93HxkQ,primates,137898287,1655477957,5j9XtUoouQhkYWkj32hB4BBsaA81SDbBaVbPBFRhwRw,,Hv4HTMy7BuWDgUd29XhMvNP8qU82Cjb6zUgkfkP3gSaW,,11.69
14,3JB3ube3ARugEVFe8n4eGFb4e5yT7fga7X2E4b573vniTMmPVjedAhayEt8jF5rydJff6zDKimzaD5GTmcfAEwUz,buyNow,magiceden_v2,7fpthaVhcEVF9hiLJwsa5vyoxUruS3bRhLoqRJWVRfQg,primates,137898210,1655477907,Amx2sDNM48TDbVxfPLEKnd5bQnzG2fCgBuexxsQRy3tR,,A9E2RCZmg4Y7BZVav5W7VEtzNw4K93ZFnbxELpdrPkap,,11.7
15,4dxsQqvURUnUqtkrWjjePPKYqPQu8b26wy27vqHHa2RqNWupNWwQnd5LCG3W6amBHLKDyk4cjjd2ufDaFG287eh2,buyNow,magiceden_v2,AHCcfQMhv11iA4SUmQYaiFBhtz7zPXefDa1LL6e4L5eL,primates,137898202,1655477901,8pF5opM74ZsFXH5GpK54mX31kKV97L8DUKnUsdD8svqe,,71MZ6qtAidisCDuKr7UUDZ9fHwiNUfMCx3knnNY8PcDo,,13.0
16,4gDQqD16rD3Th2xFpcvknK3WXzxWpMvBETx94nBqCJb3zxC1D5VCRSHjpMgv5eJyhU8H1bZUpFak4nHGriTD7Ghi,buyNow,opensea,2qHSZv2hzheiXvamJZbhoxWsb2LCvV5QfeQYA8to4czA,primates,137897972,1655477750,HsjeSNoz5miifT4muNZNRmDQaFQtPKpT9Pq24GYccDPk,,3qsCAcfA84Yd2QwcU8NqwHPfkT5qVbJGRrdW4coPVQaC,,20.00294016
17,5Gb6kwFnZi8fSw4t979VFfbvTNNVHvDsVjMSF2mhmrGeRHEejWtZ4LMQdG3DSsAg7Gb64L27vKeJvGgT8rps8H2o,buyNow,magiceden_v2,3KNZm6Y1cw3HcemPQ5ZaYs8yuZUhwxRF85nzMJBXGXp3,primates,137897640,1655477521,3U522nVQSXFqeKxCgmAz994jBhUzjtxRmJpGc65719ig,,4caF7wXcLYtLJVx1Kq26kcP4t3u92g6WmY4jcy1QoX2y,,30.0
18,3ZPh7aVZTxVtsn4AtgQcZW8KkUjbNmt7nNJ4oEtmPzLKz519bPjjASKvRYKQJppektYwgiKuXvAtfjSaVALGWYqv,buyNow,magiceden_v2,EhqS5LPcdHUWLiUejBgWeKRpScCfKUaapFXfb37dA2Tw,primates,137897501,1655477431,D8UQZY37b83crXLF7LUNu5GMDLejZGPwVzs9xrDnYJpg,,9rdyx4ZQV7THNfEZUNM3hZbRbLQnvv48K39d88FUTZQU,,12.9
19,3QCxvJxYXnhaXZUjmBts6ybhMaBKDRLhQ9zyFqhLcJe6pTbVJQwioaUD1JYdTsc6KKCAe7dLgxY7JsNbF53RhDFp,buyNow,magiceden_v2,FxyUgPoifVhyLJCsHBNjL1LbA8ygErc49MMmBuzcpyDA,primates,137897384,1655477354,CHMt9vjMg4tNMYNAVsTUfGNYqRTVfCStTDsE2mbuLAqZ,,9eikbWF2rm9B1mvfJTZcL9s4KWZGoKUVDhSR7bjoCnA3,,17.0
20,5WxZEmKASHuPHiuVozrZWyADNYHnJtppKCKrYcynUinS4pDfjrhbmtnuVGVXp75Y9cNP8Nnnhw6hjRMhkghEmJb4,buyNow,magiceden_v2,6HwTowozo3XkZLbtp7jZFJ7RBDAkqLYNNLHEMJpkbXof,primates,137897273,1655477285,DXfDgpThPp9BjeubsdCR5vbFtLnFsaMtTPuUkCUoMeZF,,FoHtQtFWKmdMe5vporAPWdZNqj9cRZ8nwmjz9f2uJVZx,,12.3
21,3fTr3gfJ7wKirvUgk3VeyFmaFSVR4b3i11yU6H4pEePgpjMDB2cf2mpxrj961y343E45qMhA94hnVN3d2SA796rs,buyNow,magiceden_v2,2NvEFpFej6HwqdzLPJs2WrmVrkE6KAuVzzgcqFBGgSic,primates,137897260,1655477277,6Mze2s4wCyfnj9wYo7PDwHjPWDtkVJqv8JCtd7fcfbBJ,,4ZEjtwUCxB8PqMdLMpi3NgZqfTiSPnFETRdFXkBh9RjK,,12.7
22,HEF3xhXEeKAsnCaJaKtezCVsvWHHHoeURtfAAQYcSyKk4H3gjd6oM1UCPX7yD9dAHafHJREztHic9WfgPNV2KeH,buyNow,magiceden_v2,5KRthi9L37J5FgWArzu19VhmXJ5JBNBkur2HmdKnHUQD,primates,137897212,1655477245,D3hBzGYJe7LAj3xawgtWCQ55fCgGL1uKFW2JHxDWuHQx,,8fenZTDtD27NgQoApjRVTPnZyTEgdjuxkWcQZiPVRS4E,,12.01
23,4aqk5re9KPncri4Xt9APhqPg5Xba9rg4ZFzjQU2RJVcdibfA89NhqkHKGSXEzLSoEiHPmPy68EqJ833iNWUmVG1j,buyNow,magiceden_v2,82MjzPzbCQAp5obMPmVGhx6w4MN1yRNify5XnPZB58yp,primates,137897178,1655477216,GzyR7usTzhgzZevrsPxPrknqDbFUWg2Hw4QfSrMuDKKv,,7wZ1u1TQZDHFcUm3v3vGNwdfQpBCBFFHXW4oSJCS2nRx,,25.0
24,3aQ63NPzsNqz7micCYxcLVgQw8yrPWReb3UndnqabKwT2f96nu24EgLiXF4hkvS99Rsb5qKPQwG3BVuvCsjG68zf,buyNow,magiceden_v2,69QQS3wNLVgAV3AfQ6pzTMUb8nFa8rm3fh94dCmxEUXV,primates,137897170,1655477211,7GDWVCfyfwndwvG22ywzqjN33AMd8sg8v3oS8j5SehL4,,HD6UApM4qW86Nx9iiaVCDdHoBfCa6W2RhuuHjXmjbYM1,,12.49
25,3gqip4jrswJhsWWdDswxv9L176fCSFMcmD7N5bcPqjAQj94upNjNgsyjhAFPW2thSkFEdJaitScA4sYhMUP5HL5r,buyNow,magiceden_v2,ABrTd6ZUNAjhJDBLSQXxjfT4tsDaoo8sZbxFpbeuQWH9,primates,137896863,1655477008,7U5TGpy4YjiHSWoMyGpmUxCmkPNERiBEpyUvE4VqYBw1,,91eLGz8JgqsiN1Wnxq2z4sFJwNQQdHvAW1gvBXVM6v1j,,35.0
26,43tDKP5JKpEpmzj3WtYw3wEz5cVEReBDtE6vNW2YFarG1Yr5q7VtZUMW3ptB48MjNTNFrgcwWaiZ63RPhV9cjTxe,buyNow,opensea,HduzMZVcy7fb5Y3PGd8TGYACSjJs6rbPQcJpZfZQTuWC,primates,137896664,1655476882,223xSNcgppAgh5K8FTMVXT3V3TWB3TsFyqTaiw8y8Qx5,,HpdeHscfLFS2g2MSATp5pPyTe49a2EkkCuYeP7mN1ts,,13.30204928
27,3GQupDMq5yZrQYRegrta48RLMN1mxFkUz1iG6Ux2VKAT1fqAGp58ytXedivge1tvJTVzCfJaPA9shT1ZDrsPeMjF,buyNow,magiceden_v2,HiWXyxiUgvK7r4QAH7c3HfDGcBPA8zxNDba1UfQicbCc,primates,137896630,1655476858,8haE6Uvk6MeYrnngdXnEnubovGDkxCVZMYb6n5dXBGzy,,F83YiXo1TdMAnhayy3cxaMAyLSsMUEyPJB8fYBqiibhy,,12.25
28,2Pou89LNnjBybgJtYduF7Wwfv2dnWqm2YKfgmiGBA9VXGskbocQkd3V4Bcm28zeBm4ZTfMXvr8LpmPrVsChbTJWi,buyNow,magiceden_v2,BeVeRNXmmnv9bMCtkrpT1VK6DJPpZRQz9paCS3N4TWLJ,primates,137896626,1655476855,2oicfNf5HucKYbxkF6ViT3e4No4t2KTZifqcvdSoPcyc,,CzxC1dGJDAqn4HmpbzVkfuBH653c8A4hbo8cuYyXF89m,,12.25
29,5mr2aTwSyFDXVL93vVBhh8AVkkR3xTFjB3oDjsGM1MsnQEZ6ARU7j6PHnRwcGChNJWB2pvWqY2XzpTya4rvkqntG,buyNow,opensea,6Qpg59yzqGguxhdA9qTG9rfSP8mTJagpESqr3FNU68Bu,primates,137896554,1655476809,223xSNcgppAgh5K8FTMVXT3V3TWB3TsFyqTaiw8y8Qx5,,2VfyPEHsWZdNecCXoMN9TkAHR4Vsv3Ag8UQjEtygGPjw,,12.90204928
30,52K5wyU6ug175f2vM8stJ2KDMQRQcP8189aUboPBV4YYrD9PASPHmMDEDym3ncK591L9QSc7Ej1b4j3ZohLwSaKe,buyNow,magiceden_v2,795k2WVcW7hJB3XBLGckk4ojiRkwzpgkJkFL1DxTVky6,primates,137896537,1655476798,A5LxC4a1Xrzsw5GvkCTbGEJcnh4PDQzeN8zuJ8JBb7p6,,Bf4ENzpniVd1d8nzXVtMdcBSsKn84K58etcA5CwcEqNd,,13.7
31,4nLJJSfMdMwWbETiUyezDznuATYuj6LBka7JtwdSafaTRXcu74h1wjqypiQBd3Fh5F1gHx58UkWpbABBk3ANjXFW,buyNow,magiceden_v2,FB4XFghpSy65dPgNkLaTAQcfCHtBgR5TPNPfJAkZQfsR,primates,137896400,1655476702,3xdDYbDNc3Gs7My7v5QEXtYd1QS93kaznU4YuibjCpEv,,4AhxtH1ck7qMwRQdC3p9C8FwyXfAhp21ZLsCWLw8WpqN,,12.2
32,8F9wmsyf2jjCvjdXTvM7JBv5wQXxNxEuJiQhA6FQd7j9dsarv2fsf7oF8oh3rRC5zzsgfz9NgNgScmryh2Dssfx,buyNow,magiceden_v2,6QFKMk1KC1Y1t3gW5uAvBYyG1ZpZc1UWKFVPLQpVAbTG,primates,137896354,1655476669,8haE6Uvk6MeYrnngdXnEnubovGDkxCVZMYb6n5dXBGzy,,HfGYBiYYmCL13w8KEqhYS2R5ynX6iSb1Bmxz5XXkFBr8,,12.25
33,3DRKgDCgtQJR3wM1EqUzMLiZz1rwcJxaurpxDFUtM17Wcz4HtD5s99bQf91mhS7BCsDWPyLd9ybx4tAXATenAxzB,buyNow,magiceden_v2,FrKwVoaoudAitFGF9BHvzJwXL5pGH6KkJrbTczMwXCf3,primates,137896304,1655476637,8haE6Uvk6MeYrnngdXnEnubovGDkxCVZMYb6n5dXBGzy,,6MhrxCpTZJ2Fgc7j42fHBaaKhiwrbVix2SAD3Wchvdrq,,13.0
34,5teNkHEofPsczfNWy1uPncH3B8D1whdsWVtEAcuFkpRCYDsdRgeBJtyuQYXyHx6ggnprMWrTDRhRLpuqqCV8oPPT,buyNow,magiceden_v2,3sFK7AQFJTTpqyREFa6gJoRjcCGTt7gkg2sqdb2N4aZT,primates,137896276,1655476616,4KKRVD8Dz2Toz6hQnF4z6V3R5WmE1ynaEHyjHMZsc9Ma,,6ZGXDhqd69PVMsrq9187jNPHXKKhzBe9P4cmAXwuopfN,,12.2
35,2Ch88Tt1qSCFWqzCviTqpjL3oHbijX3FrDKXKgK9vKvnj6ykkLQzgGeiuf1UKRFg2ML1HfP5LW2zbApXKLauA4Gg,buyNow,magiceden_v2,miShpZEYqaNCFWWY6JZbzK5Nyq48nFC56L3KpE6WZ2C,primates,137896204,1655476562,8haE6Uvk6MeYrnngdXnEnubovGDkxCVZMYb6n5dXBGzy,,2Mw8jghVJZscJaMU26iV1t3ezftB92ZJqKeMjS49mLGt,,12.2
36,2tWJJaXru1Gm3q6AsJXuUPDjbAe9eBcSecbyd8ZMJdnSy4p7Qzu5tvdd1nkbQ9u3HiDma5eQJcYsDy6hhSdUYTTq,buyNow,magiceden_v2,9iEnPBnC4kwHAzXUDQfer8Mh88Stvr4rKrLxUWJLchdS,primates,137896189,1655476552,4c4JCZRwWmkvvmy45mpncyssBiAPZ2n7GYNqdxz4TpXA,,H2gc4KbikzjjMZxePhRcDNqnjK9pNewcEhqC8Nmqsfuj,,12.6
37,3nxFB7XYyFheQU2i4YPDjAutV5qEaV9on4s6cmw9s23u9uVMgTkYaobviug1eRcSrLiiZipk5oFPSGgffmmmHK4Q,buyNow,magiceden_v2,AA6KgVgLEqoMAaUicfHbwJdVwcbUAPokxvBPZ9BNWvA1,primates,137896166,1655476538,EBTnwrujazD9QopETtouZPnRWYL8gfwbpGY1Ln7heGFv,,9Qpsexv2JqXfQBJfoifA7Z8C95Dm1wjoFgov3Ae9WCuz,,17.0
38,617L9xKiVYbbYw1CMHET2GvzZNLj5f5oNsGDTfDS2sRJva5kB2ZHZhNh9A45vXmroi4uR4EUYQzZTHWxCZhQR3A8,buyNow,magiceden_v2,4nAorfjjinGoHnrNbKgjRhbddNbcGUzWWn9BDAuAp1Ye,primates,137896006,1655476430,3YLEpZTpWFg2veCfaDRa3rdWngEm1aXF1mXXh278K4iN,,FoHtQtFWKmdMe5vporAPWdZNqj9cRZ8nwmjz9f2uJVZx,,12.5
39,22zqKY9xJjFNqQKTzpSCiKWfGRmfzvcvx5W7za5Tc3UPsAD66t3gLcRkerhVMzv6uTSqhYx3XnLYsXj3e6b9MjoS,buyNow,magiceden_v2,2MCqkabhamKpw5X93cm1fbby8nvZvgZmuLAABtFMZaSC,primates,137895995,1655476423,tyMSK2S8NRBiZs32n2BDkwGDbH7WAEWdPFBbtrMzafx,,F3PpcqNBYFyGKCh7vKWout8wRu5sQ5EQdgmE1oH5KMu7,,26.69
40,3CxTdKfwc8ZmaisHggGstSnuLCjjj8XMYZAkgiMXaXf5a9jZFHzzAGdsb4bhmg4eKPWUjdsXz7YtnpxWFRLisEJN,buyNow,magiceden_v2,8QGfEDxMQtnPLSTCogae3EiTZq4EF1YUjw5BPaN95xpx,primates,137895964,1655476401,BcuWKrJXi1BMoVhm41twRMbdFqSawiWVZ9g6av4MQTMt,,EBTnwrujazD9QopETtouZPnRWYL8gfwbpGY1Ln7heGFv,,12.6
41,ZbWF2DXtYodSMvLmTNJTdeyreRqsfc7yhS1wE3A5ztDinks7avhup632Y3j72NoLD2Fr3U6R38kkadaBaCT37r7,buyNow,magiceden_v2,HnHx7YrkF6cngAfRrqRcpeFcgwZbmUtKqErkmoqRNuy5,primates,137895960,1655476398,G4cs7RFpbAdzxv2t4xjLDVmcgjU8voULVnGxMGr8KE6,,EFbMmuSTnDViEvTFZsxVJam9eTjE6Vsrh1aWMv5UwDde,,12.34
42,5WpQfR5xgYQRURpjn3EvL6FjPcrJE81EghZdqqwtkhFoGPxMZXHijG9Dtyz7peg7h8p2SPzD52BjsH81P2kxQjzF,buyNow,magiceden_v2,12F9GAEqCjyt2sEZwH8oxXZ6GDVWayTBZHLCjHc77p55,primates,137895956,1655476395,8td1cSFww8mGJ8NgbaajvAz3CkTqVFNiJnfTtxcZ2TWR,,CjXdZ6WzjB2YF3MfLuyc1BtJSzCujsu6kNXtSCweAH5t,,16.66
43,2JaGZ2npx82U24akLQKbGZQ2ih4xP5CQXd8Z2amkwr5UyfX16VU2Ph5VJkhdRkDJPqMN45FkbXBBWqpGkU2ramMy,buyNow,magiceden_v2,6Q2MrE6Y9jGLYwYsm3ezmfEDngxpu3eUCpG5Ky21JfoN,primates,137895894,1655476355,5f2HVtaoi6afZEaFgBS8DCBd373udmF1GTwfHLk1cZTQ,,RCKTzYDxD7DqRckhwAZYxq8zyRbok8JJ4NfeKWJfkT8,,12.0
44,VqpqvZDA8x7rn84onA2yHWFugPVi6hKHN9Ei1YqDR4oQAT8LfMULj7kbrV6ABda4yhNT9naqkCaBNGtGHTmZJva,buyNow,magiceden_v2,HSYczCW6e8cTa4RREdcvKxiHbPkeaK2wVJWR67aGSWdc,primates,137895890,1655476351,CinHb6Xt2PnqKUkmhRo9hwUkixCcsH1uviuQqaTxwT9i,,GXKxEhoG71dmuQycK1e8iJvo4hgSM7BKXgkffkF7jbxE,,14.69
45,4taWU5s14JbivzFRPwQmR5XjQJVbWLhkG2H3yQNatgYE3m2ni7KEiCQoD8xnVUFEfy292rNxaHVRvBajVAB9yp8V,buyNow,magiceden_v2,Emyxjgrws9WXUukiEH4MkHJyacze1vPWnc9wrVv4NCQQ,primates,137895756,1655476258,8haE6Uvk6MeYrnngdXnEnubovGDkxCVZMYb6n5dXBGzy,,CxzF6CwLWEM6hoJJpZPgK1rTtzdM9Q7cVFupss9gGTgR,,37.0
46,5h8uCwdqydHPyoKyfKxTUGb76APm845gDfFzdHHxuoZGoaCWn2XcTVtRVkgZPXdkBKpYMpgr29yKTzbaNcpxxXmp,buyNow,magiceden_v2,GeK1x8SBLsKFUc66g2sqpi7gbA6dJnE5YbFho21vNkaF,primates,137895640,1655476179,3Lj2pHxdmyYpPQQJLAS1YELzLqbJv8aJTyHvWETs3isP,,7SqjCnDhv9K3TR93pT2KJ8g8j2nMHAG9fzpXVQw71SFz,,24.0
47,W3pBCAuTMVdF2RUuaaA3ezsjezdpLq65M41Y1PMnbkmMmPTAzCk25GgNhLGfmUQMXaTBCM2F2MfeopsYC2FZkn3,buyNow,magiceden_v2,FmSvjqB2m5Q3dZ3S1VK2wDNk5CQ6NnbDrV7asMysEuf,primates,137895604,1655476151,4h8Ffj67L2LPXqYvDEscuJVnCuqEq9jMCmbwhuyhDTEZ,,FoHtQtFWKmdMe5vporAPWdZNqj9cRZ8nwmjz9f2uJVZx,,12.4
48,3FKGYWdLuH4159VtijkQm1TXiYzYsb8JwEz9kkpXU14e1iY1Wc5X1YKUaFtoji3Jfe9J8aVVSfZDchwMwNQq7zLc,buyNow,magiceden_v2,4ZxE1DeoybFjdGBrwsJcpZ4Yu7tMwSp155tTQv6H29Wt,primates,137895403,1655476020,3CqwDNm4wp3yiuR4T7uiYCdj36sJaazquvDAiQsXpo5Z,,GyU4ZmGye2MXSiJMbktXJY1HbyGJthzEwivzALaxoSr7,,12.29
49,2CKvnR7Aqtd3X5zawEGfcZafG7jZoKbucMhDq7twUEjc4hPCTir7uJMCtGgBjP95PNYUJmKJs1k4VzfrPsykMzp8,buyNow,magiceden_v2,9HKC95VJgKLkGzhnBkxLJxvazkVp8WRvEw4KW3N6pmnp,primates,137895315,1655475965,3HpEQXYWTVd23rNx2WyHvod36UtHuvYYwiiiTrokQ4Nf,,9szVWM3uXt3cwLmx75XLnvgZgViyeEsjuXmkGsNBaCgB,,12.3
50,67Lt8GSpV6HeqDSbfgcXYEghrJCHxcsuj4Wjtp9fELLBo4PibtnjkpAEdeg3hJ1NEEyzQcwZSEU6YhKpwsPMjxvu,buyNow,magiceden_v2,3ipMh2dZ1L1dkBu2YQK3sSNCZNquzPU2HuE8Pf7TzgHM,primates,137895243,1655475910,FM34PWtL4YCbHAM73AhZEx85g96c3u86YAqLEWQg5KZR,,3YPpii2rtuTmMcNQRoJN5VPRbZbsn183nVLWtv6X1RuA,,12.1
51,5a8JieT7NVuqmz2S3NHFnGcCFNvqyHNexx1AKSGKGYLxiykdpXL2fJLLUXZkVgJucpotzFVKCvzWogfNwkzNe4En,buyNow,magiceden_v2,6yNaxrvdQGxBoe1hXNYrXgg3sJ32w5rAv3FLZQ8javrc,primates,137895166,1655475857,BNuHHo9yMDTrW269N5AEagHEi1bU9sKduR6E7fngCXrP,,Au28Jkz5NxmwbUUUJjvhcE8T225BfeMyQ3ChHFaazCii,,12.0
52,3XVgmvbosW7Aww3jLVpFLMJuvuaRQgzysifEtnXWQeXDdr4DajCTYtoE2ojBaxhJLQKmxPDaK5HDWVrG2ECCeCG1,buyNow,magiceden_v2,GkVnJdgg2uzi929sobeUF3R8fsksUzdwS3ZwCg447jnW,primates,137895079,1655475796,9ZBTPcsrtm2Q82ySw3RW3wAZxNZ3exAUcdgoSkDbZ9Vk,,EsAZJZYbhjJiSa12iaFpDitGHiro8LFGWXSQHf1Mnvda,,11.85
53,5pXqT93XtvNCgmhzkQeQhv22VLY9NQWtJXB1XTWDP9sWyLrgw6BU7xpvMetYWC7F7n7q2WD44iX2h13qP3MkWcyr,buyNow,magiceden_v2,GfFvs9RZXRFavjegBWM6rZd6V4enGWaynXKLzmSWifpg,primates,137895009,1655475746,7wDUGJsnme2zErV1kuX6o9ApsevyLsUViBhPRQxtLfqv,,J2U5XkuDzetJ57Pk5UboFafoopPTBAekmiNqgXvMvfCJ,,11.4
54,612sohNoYBUZpmabhodrzwncHT2sV6mjc6XJ2GJvQtbr8vWdq3tGwWcrx7xQLty2jz9J8T1PoFhvsf5NnB32Yzyr,buyNow,magiceden_v2,hLoWTkut1HYPogcxMxYSp9RYudp13B3MYcDv3M4VLc6,primates,137894991,1655475734,CUxWSsDtDScrnU4mSsQ8wo9jd187jrjigG272HZrgKr2,,HmdZTfF5ktndoujsavuw75LjYXMJgEoJByynvmKBCQRi,,11.7
55,3HvoS2E6qqXVxYFEoQG8in8mvqnxtNWLyqMKod1KiVpgfjoYoaAipGoWtLyh7n6zBgRZWctcx7dDWFuLm8Q4MNMb,buyNow,magiceden_v2,4WcC7GMDUfL5EvsvKF5YEFVJwMqjNYexZdMFR7vAmRWA,primates,137894937,1655475695,Bu2r8CCYfptCfosa9BX5n2q9pNEQbyk16EGKCGYp1vDx,,7rYdMv9PStTtyeUEej6MfvqE2zxxRmoX3Rif9DwFcqYL,,11.5
56,jQsJx4Zr8jHDtU9o3NtesKp5asAayu5fBunRTx4UUQ6cUf3bLy5C23gJF3cdUQZkfp8e3y7ugg2xgo8Ue7MLwth,buyNow,magiceden_v2,FHeePPRTKVuFaCiV4gbnjJCh4GfJRuuWoof1zMayyjpY,primates,137894762,1655475573,CinHb6Xt2PnqKUkmhRo9hwUkixCcsH1uviuQqaTxwT9i,,DCRNjDT12RoqNHbiCADmyhRw9meDVD8mukKfREWkwGML,,14.89
