,pdaAddress,auctionHouse,tokenAddress,tokenMint,seller,sellerReferral,tokenSize,price,expiry,rarity.moonrank.rank,rarity.moonrank.absolute_rarity,rarity.moonrank.crawl.id,rarity.moonrank.crawl.created,rarity.moonrank.crawl.updated,rarity.moonrank.crawl.first_mint_ts,rarity.moonrank.crawl.last_mint_ts,rarity.moonrank.crawl.first_mint,rarity.moonrank.crawl.last_mint,rarity.moonrank.crawl.until_tx,rarity.moonrank.crawl.until_slot,rarity.moonrank.crawl.expected_pieces,rarity.moonrank.crawl.seen_pieces,rarity.moonrank.crawl.last_crawl_id,rarity.moonrank.crawl.excluded_mints,rarity.moonrank.crawl.complete,rarity.moonrank.crawl.blocked,rarity.moonrank.crawl.unblock_at_ts,rarity.howrare.rank,extra.img
0,9j5sPxBegQZFR8ct8o1U94tT7NALWhqBK8PVEpxg5UV8,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,6Pjp8QepcW5iRdFcFX4LxvTKTVF343cg2v7kfdt62MWr,4HgSAQodkbDMgRnhf9tTxXE7ZcXfygaggZXgpVNFEziz,99rAHdigYtS3ZWjxEbxZ8bQGJ7FtE8PmPTZgtxfRA73L,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,350.0,-1,84,1.272132929231939e-08,smb,2022-01-04T16:53:33.272716Z,2022-01-04T16:53:33.272716Z,1627565970,1627738074,2sQtGiaXdKAayVbSPExBJVLp3ymnd8QmdKFBY4B7AVmJ,BqS7jg3JKzKrcjm5FPoYytNj2pEbtKe7YvpxBPdbbJz5,3PKcCAXWVETzijBdfBassGjwAM5rixqfXWFc7Yh1sxkXq2nFLMa6YDejN2zs9g2bwq9RDTzn1qZnVrbjjHE48qkV,98656029,5000,5000,0,"[{'mint': 'By9vaSrWMWJTNt1sx8nXVGDXyGPNutcgAdd518SYU84b'}, {'mint': 'DcyqqPxVkAZcP5sGSaULcL73KaWN4jmF9Ld8UCN8Qgie'}]",True,False,0,,https://arweave.net/20HPcQUywKPh76fWEH2VF2YL5P8QHUMtj_t8BP1TzNc
1,BuZJRGBXtYX9nurCXkAn4Fisad1yhtwd19PwZRHF2nWi,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,8k6P275v1951FMYiPYgjTLhvHnQvLKEvEhFVXoBJGfCb,9Z42UxwVngBKHbpuwSQc6nzxDMeMGPvudDHLe5t8qjsK,CP9Dufp7vt6V2XFCW8higWKeLpgcdZ9kh3KwEoCUNANy,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,496.69,-1,4784,1.0345339383214028e-05,smb,2022-01-04T16:53:33.272716Z,2022-01-04T16:53:33.272716Z,1627565970,1627738074,2sQtGiaXdKAayVbSPExBJVLp3ymnd8QmdKFBY4B7AVmJ,BqS7jg3JKzKrcjm5FPoYytNj2pEbtKe7YvpxBPdbbJz5,3PKcCAXWVETzijBdfBassGjwAM5rixqfXWFc7Yh1sxkXq2nFLMa6YDejN2zs9g2bwq9RDTzn1qZnVrbjjHE48qkV,98656029,5000,5000,0,"[{'mint': 'By9vaSrWMWJTNt1sx8nXVGDXyGPNutcgAdd518SYU84b'}, {'mint': 'DcyqqPxVkAZcP5sGSaULcL73KaWN4jmF9Ld8UCN8Qgie'}]",True,False,0,,https://arweave.net/ORmZ-LcLqtBclSoZxya4_RiCH5FnkU05Y1hlg8rglOA
2,GMdYH9JLmtNm4TKKy4XhxygMoCDumtx7xDHxxoufjkPr,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,D5Wq7v8DfeB4BmauxRWpCCkVQo55pYx2z7u6zWKQ6K7M,Bv1AUzebmG6TPt45T9p9Khf2JvmZMzNmamKUi3e54ZA8,3tiLV11VHerkT83fWXotSwUhq3bmdUP9MvzWWbN75viA,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,197.0,-1,4816,8.291136960342051e-05,smb,2022-01-04T16:53:33.272716Z,2022-01-04T16:53:33.272716Z,1627565970,1627738074,2sQtGiaXdKAayVbSPExBJVLp3ymnd8QmdKFBY4B7AVmJ,BqS7jg3JKzKrcjm5FPoYytNj2pEbtKe7YvpxBPdbbJz5,3PKcCAXWVETzijBdfBassGjwAM5rixqfXWFc7Yh1sxkXq2nFLMa6YDejN2zs9g2bwq9RDTzn1qZnVrbjjHE48qkV,98656029,5000,5000,0,"[{'mint': 'By9vaSrWMWJTNt1sx8nXVGDXyGPNutcgAdd518SYU84b'}, {'mint': 'DcyqqPxVkAZcP5sGSaULcL73KaWN4jmF9Ld8UCN8Qgie'}]",True,False,0,,https://arweave.net/hajKjkct0AmURM4m73y_rdWa89hLEe9FXV6O8gGxqwk
3,6dGYLiShdRJ2k7MyDeChby5HUiTi8MjaAPWHjzwNPnwz,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,o2Q47Yo7tKLxwXUuKDjuT8LrYoodZM3o6rgPsgMZhUS,DzmSG3qV3CzfVvRnmLq5jocWkCLHtXo4EQjDkvkU5i64,BiSB68heHvBnyKL7LipW7XAGuwNP3B1K4xTdMLiEgg1g,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,396.96,-1,1929,4.0769165267605686e-06,smb,2022-01-04T16:53:33.272716Z,2022-01-04T16:53:33.272716Z,1627565970,1627738074,2sQtGiaXdKAayVbSPExBJVLp3ymnd8QmdKFBY4B7AVmJ,BqS7jg3JKzKrcjm5FPoYytNj2pEbtKe7YvpxBPdbbJz5,3PKcCAXWVETzijBdfBassGjwAM5rixqfXWFc7Yh1sxkXq2nFLMa6YDejN2zs9g2bwq9RDTzn1qZnVrbjjHE48qkV,98656029,5000,5000,0,"[{'mint': 'By9vaSrWMWJTNt1sx8nXVGDXyGPNutcgAdd518SYU84b'}, {'mint': 'DcyqqPxVkAZcP5sGSaULcL73KaWN4jmF9Ld8UCN8Qgie'}]",True,False,0,,https://arweave.net/2ECFsVXQnZcF6q3hUAUAFX0GfBjS1Ak7mD81ukANloU
4,7d8qDqBHVpfSqomA971DNHXb7wgSD5931V5o4PADER2t,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,DH2nrQyFDhxYXqDoQ22kq833X2reeDYTg1q42gfg6vR,2gXMcNajBPwBVMosSbF1hdXWKgybbaLExqM37UhCSeKE,B1SUC65qFs8oibcevhUvJ3XxoM8p7XSY57eXBGFuwWvX,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,272.0,-1,849,8.86377585369884e-07,smb,2022-01-04T16:53:33.272716Z,2022-01-04T16:53:33.272716Z,1627565970,1627738074,2sQtGiaXdKAayVbSPExBJVLp3ymnd8QmdKFBY4B7AVmJ,BqS7jg3JKzKrcjm5FPoYytNj2pEbtKe7YvpxBPdbbJz5,3PKcCAXWVETzijBdfBassGjwAM5rixqfXWFc7Yh1sxkXq2nFLMa6YDejN2zs9g2bwq9RDTzn1qZnVrbjjHE48qkV,98656029,5000,5000,0,"[{'mint': 'By9vaSrWMWJTNt1sx8nXVGDXyGPNutcgAdd518SYU84b'}, {'mint': 'DcyqqPxVkAZcP5sGSaULcL73KaWN4jmF9Ld8UCN8Qgie'}]",True,False,0,,https://arweave.net/S0tyjbXANYDZsoZAx0BQI8M3eHC4sOav5h1-JT2_nx0
5,BgDihE68i2UMvoeExWxY4ZHejphcJqd93EbA9cErJVss,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,8gpBJ8RKUJ9xg2RmUC5DJuiJnCv3FjuBGv5pZmPR58DH,BZAqzSiRyF1kQKhHN9z1o7WEJvr3tBkAL7tbDmMEM7A1,chadiQ5ZMxSaFHutXJSAh47jMKk8buqjUtQWFHJzNU6,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,3500.0,-1,28,1.7201914778065728e-08,smb,2022-01-04T16:53:33.272716Z,2022-01-04T16:53:33.272716Z,1627565970,1627738074,2sQtGiaXdKAayVbSPExBJVLp3ymnd8QmdKFBY4B7AVmJ,BqS7jg3JKzKrcjm5FPoYytNj2pEbtKe7YvpxBPdbbJz5,3PKcCAXWVETzijBdfBassGjwAM5rixqfXWFc7Yh1sxkXq2nFLMa6YDejN2zs9g2bwq9RDTzn1qZnVrbjjHE48qkV,98656029,5000,5000,0,"[{'mint': 'By9vaSrWMWJTNt1sx8nXVGDXyGPNutcgAdd518SYU84b'}, {'mint': 'DcyqqPxVkAZcP5sGSaULcL73KaWN4jmF9Ld8UCN8Qgie'}]",True,False,0,,https://arweave.net/ovSe7hNSNMYGQU55V8pOfIsIlZ4KIQNip6g25AnMu9s
6,3gKWTKLwvq7DH3Rvtkn86VKoz9tenphxP667Qdq4bw4u,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,EENu57ULS6Jm9GpFHobuw63umExL5diof6iJuK8aDDmM,BKK89XrAdaVYpCxdq1gVT3ph8REhZryZTAje2U5riakg,J57pTGZWT5ynDXy99qNf8v3JT7jWxUYz3wySPvouKERY,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,420.0,-1,601,5.496097688244269e-07,smb,2022-01-04T16:53:33.272716Z,2022-01-04T16:53:33.272716Z,1627565970,1627738074,2sQtGiaXdKAayVbSPExBJVLp3ymnd8QmdKFBY4B7AVmJ,BqS7jg3JKzKrcjm5FPoYytNj2pEbtKe7YvpxBPdbbJz5,3PKcCAXWVETzijBdfBassGjwAM5rixqfXWFc7Yh1sxkXq2nFLMa6YDejN2zs9g2bwq9RDTzn1qZnVrbjjHE48qkV,98656029,5000,5000,0,"[{'mint': 'By9vaSrWMWJTNt1sx8nXVGDXyGPNutcgAdd518SYU84b'}, {'mint': 'DcyqqPxVkAZcP5sGSaULcL73KaWN4jmF9Ld8UCN8Qgie'}]",True,False,0,,https://arweave.net/jNcQJDjbfThMIXnED8Vt1KTjvcvWh36FScb2sCwyuFk
7,A9U7344kEbcPoNovqcZiLJrq7si3sAB6pqzgW1ZvBLZY,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,Hv4wETiGsXPBbA5ND1YUT48ugoSK2KT12fw2KMACMPqQ,BNLRmAD7Cc8LcM8Q49DtKuNsa2Ryz7CuG9TUViD5kR1j,J57pTGZWT5ynDXy99qNf8v3JT7jWxUYz3wySPvouKERY,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,265.0,-1,3161,1.4499387062773683e-05,smb,2022-01-04T16:53:33.272716Z,2022-01-04T16:53:33.272716Z,1627565970,1627738074,2sQtGiaXdKAayVbSPExBJVLp3ymnd8QmdKFBY4B7AVmJ,BqS7jg3JKzKrcjm5FPoYytNj2pEbtKe7YvpxBPdbbJz5,3PKcCAXWVETzijBdfBassGjwAM5rixqfXWFc7Yh1sxkXq2nFLMa6YDejN2zs9g2bwq9RDTzn1qZnVrbjjHE48qkV,98656029,5000,5000,0,"[{'mint': 'By9vaSrWMWJTNt1sx8nXVGDXyGPNutcgAdd518SYU84b'}, {'mint': 'DcyqqPxVkAZcP5sGSaULcL73KaWN4jmF9Ld8UCN8Qgie'}]",True,False,0,,https://arweave.net/J_7Dn2GSF3goAkVb4dwM81SrUjQFbCZCW1X2em2YMS0
8,HPVkkdi48QqhBsEASybR2qDUtosinZBXyNK9F7gvbDyK,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,AtnbC2uXGmESHBTqLPa5tCtTBeVhDRF7R6XBunbmSZpM,C4NCm2aDpDq6hhzaV1PUY3KmdQ54bgMRPQGSX2voQEso,8qK2SwLw1REA7tRLwLXuZfujFMmrPH7Py8MhgF9Hkvs9,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,369.69,-1,2534,7.673761718736166e-06,smb,2022-01-04T16:53:33.272716Z,2022-01-04T16:53:33.272716Z,1627565970,1627738074,2sQtGiaXdKAayVbSPExBJVLp3ymnd8QmdKFBY4B7AVmJ,BqS7jg3JKzKrcjm5FPoYytNj2pEbtKe7YvpxBPdbbJz5,3PKcCAXWVETzijBdfBassGjwAM5rixqfXWFc7Yh1sxkXq2nFLMa6YDejN2zs9g2bwq9RDTzn1qZnVrbjjHE48qkV,98656029,5000,5000,0,"[{'mint': 'By9vaSrWMWJTNt1sx8nXVGDXyGPNutcgAdd518SYU84b'}, {'mint': 'DcyqqPxVkAZcP5sGSaULcL73KaWN4jmF9Ld8UCN8Qgie'}]",True,False,0,3294.0,https://arweave.net/-hHlrm8Y_VZNsV9MnZgshSIavnTSpE1TZOKelXQSzoo
9,GGFEGx89rVpXRhcC1ZVauDHpR5NDUqvBxt7NVLDhgviw,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,6Mdid379ofzHZorqCw77nykBMYEPtw7FSvorPaJCN8NP,CrFFJphy7UT8yVoAbh5DnSW7nU9gCgGe8zzycZJFCR1h,7C5NPiW5fSkYe2WVjTjhnZ84dG7hJJJrv6XL1ANwou3f,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,450.0,-1,758,7.690181572284619e-07,smb,2022-01-04T16:53:33.272716Z,2022-01-04T16:53:33.272716Z,1627565970,1627738074,2sQtGiaXdKAayVbSPExBJVLp3ymnd8QmdKFBY4B7AVmJ,BqS7jg3JKzKrcjm5FPoYytNj2pEbtKe7YvpxBPdbbJz5,3PKcCAXWVETzijBdfBassGjwAM5rixqfXWFc7Yh1sxkXq2nFLMa6YDejN2zs9g2bwq9RDTzn1qZnVrbjjHE48qkV,98656029,5000,5000,0,"[{'mint': 'By9vaSrWMWJTNt1sx8nXVGDXyGPNutcgAdd518SYU84b'}, {'mint': 'DcyqqPxVkAZcP5sGSaULcL73KaWN4jmF9Ld8UCN8Qgie'}]",True,False,0,,https://arweave.net/6PfgqrxFtqOSCdjE1GEjR0NQp6mMDUygMjsAKG8mJeQ
10,DssUAqbLFaaPvsJdjot4hNukwsTKd2TJg2uceuksSrnK,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,9Um1ow9JhKJ811YGWbUjyqXshoFEsQw81CinpD9a2uar,35DWhGy7ohLaAsCEx8m6gPMnNEAfiPQ2kL6X2rt6mmw5,6VrGJHzYnWwiMmkuqFejbA6A2evimde31AFRnATLMYQa,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,1569.0,-1,2245,5.814585591933007e-06,smb,2022-01-04T16:53:33.272716Z,2022-01-04T16:53:33.272716Z,1627565970,1627738074,2sQtGiaXdKAayVbSPExBJVLp3ymnd8QmdKFBY4B7AVmJ,BqS7jg3JKzKrcjm5FPoYytNj2pEbtKe7YvpxBPdbbJz5,3PKcCAXWVETzijBdfBassGjwAM5rixqfXWFc7Yh1sxkXq2nFLMa6YDejN2zs9g2bwq9RDTzn1qZnVrbjjHE48qkV,98656029,5000,5000,0,"[{'mint': 'By9vaSrWMWJTNt1sx8nXVGDXyGPNutcgAdd518SYU84b'}, {'mint': 'DcyqqPxVkAZcP5sGSaULcL73KaWN4jmF9Ld8UCN8Qgie'}]",True,False,0,,https://arweave.net/XuHs6BhoupP_FMkcxZ3TmJTWsF9cjlQTDFrfbelOLNs
11,5jZygsrZ8RWsAPMpLqW66x9L3cQuvwrjK8CjVHjAR7Cm,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,5bjByhNrKB1JG4PFV95N4Hr9pR6T1YuUHCjGmERrFNjY,GDnXdELkXQbuCWicWqbUjjqcgDwrCuL6yVd9i2NsqxP8,FPqZPuc1dJcepaec4qyghHVQZbQSXHRWnFEQgcuUjKgi,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,999.0,-1,2049,3.983050117154672e-06,smb,2022-01-04T16:53:33.272716Z,2022-01-04T16:53:33.272716Z,1627565970,1627738074,2sQtGiaXdKAayVbSPExBJVLp3ymnd8QmdKFBY4B7AVmJ,BqS7jg3JKzKrcjm5FPoYytNj2pEbtKe7YvpxBPdbbJz5,3PKcCAXWVETzijBdfBassGjwAM5rixqfXWFc7Yh1sxkXq2nFLMa6YDejN2zs9g2bwq9RDTzn1qZnVrbjjHE48qkV,98656029,5000,5000,0,"[{'mint': 'By9vaSrWMWJTNt1sx8nXVGDXyGPNutcgAdd518SYU84b'}, {'mint': 'DcyqqPxVkAZcP5sGSaULcL73KaWN4jmF9Ld8UCN8Qgie'}]",True,False,0,,https://arweave.net/8M_WgVE7sCqWTC_YWi8E9Ilb49yN25ttDqQ_a7ZQF2g
12,CvWwVohqwB6ukmAeNieFhVV3kwJNxFEgLaAawWNhnnv2,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,FawFXL3L8KqCbMLHgMQGerwquW18zHAFBr32PXyXZhEk,2XBSMjq3KkCLVZJCZkiWfzwoywiszLzzXBfrPYHDkVhQ,BGgmNaDpadCrCaqbbH3ikfnCVWLwWTnC6TZR8zNCAabA,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,2950.0,-1,436,3.9421244641291693e-07,smb,2022-01-04T16:53:33.272716Z,2022-01-04T16:53:33.272716Z,1627565970,1627738074,2sQtGiaXdKAayVbSPExBJVLp3ymnd8QmdKFBY4B7AVmJ,BqS7jg3JKzKrcjm5FPoYytNj2pEbtKe7YvpxBPdbbJz5,3PKcCAXWVETzijBdfBassGjwAM5rixqfXWFc7Yh1sxkXq2nFLMa6YDejN2zs9g2bwq9RDTzn1qZnVrbjjHE48qkV,98656029,5000,5000,0,"[{'mint': 'By9vaSrWMWJTNt1sx8nXVGDXyGPNutcgAdd518SYU84b'}, {'mint': 'DcyqqPxVkAZcP5sGSaULcL73KaWN4jmF9Ld8UCN8Qgie'}]",True,False,0,,https://arweave.net/QAL7gokbUsQYHOPtYZS-b7boG2alV88G0Ce-kdsOUFA
13,EPXij2TTtBKo7Bb45Ds4onDPPARNzE8x3aWwPd53j32v,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,8UxaZrQGxBAV5LgRq1o9dmJPcBdW3mFhHKdzCZRjUZHK,E9CbCwsK9Ro8TK21mEGP3cUHAqkqoacohan8YgBjg8Su,CPo76cw52gKMTyvCS9GpnnZfvmkQQxovLwQFxonZrCRU,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,349.0,-1,1175,1.745771691795939e-06,smb,2022-01-04T16:53:33.272716Z,2022-01-04T16:53:33.272716Z,1627565970,1627738074,2sQtGiaXdKAayVbSPExBJVLp3ymnd8QmdKFBY4B7AVmJ,BqS7jg3JKzKrcjm5FPoYytNj2pEbtKe7YvpxBPdbbJz5,3PKcCAXWVETzijBdfBassGjwAM5rixqfXWFc7Yh1sxkXq2nFLMa6YDejN2zs9g2bwq9RDTzn1qZnVrbjjHE48qkV,98656029,5000,5000,0,"[{'mint': 'By9vaSrWMWJTNt1sx8nXVGDXyGPNutcgAdd518SYU84b'}, {'mint': 'DcyqqPxVkAZcP5sGSaULcL73KaWN4jmF9Ld8UCN8Qgie'}]",True,False,0,,https://arweave.net/OA-op-AFzRTj3-G2ONJSnhBAO-5jUgVpFzKmRAZKzAA
14,53dDvJSeKvkiss6CKQG718qe4XuPthcx2FaVjPDMAqS2,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,GvWHvYd61VcEpRvsGb4s9UrSN3RJd1TEBcngkvQfDqPx,2rKUKpQcyRGQVXsVa6JKyqAiuDZSo5YyK5iRthqKKq4w,FnV9bo3hxNncrPCzbVYvJWyLZ7RshURnWqorGowxUmfx,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,250.0,-1,3736,2.6500051143697093e-05,smb,2022-01-04T16:53:33.272716Z,2022-01-04T16:53:33.272716Z,1627565970,1627738074,2sQtGiaXdKAayVbSPExBJVLp3ymnd8QmdKFBY4B7AVmJ,BqS7jg3JKzKrcjm5FPoYytNj2pEbtKe7YvpxBPdbbJz5,3PKcCAXWVETzijBdfBassGjwAM5rixqfXWFc7Yh1sxkXq2nFLMa6YDejN2zs9g2bwq9RDTzn1qZnVrbjjHE48qkV,98656029,5000,5000,0,"[{'mint': 'By9vaSrWMWJTNt1sx8nXVGDXyGPNutcgAdd518SYU84b'}, {'mint': 'DcyqqPxVkAZcP5sGSaULcL73KaWN4jmF9Ld8UCN8Qgie'}]",True,False,0,,https://arweave.net/MlzI900AaHA8on5M8sVATC6CGjzag0tKuF9cgo16LuE
15,7z3QK6T3QCscgqS6uze33scBM8pTk1wvugFaC1ZH8jTc,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,FLh6f8Y5HfTxxu8yTGFfK1Eszo8g1qXYFjLvi6BwS1sm,4yDcWJaqMbPRd79rZE5LXPct6v7Tz3KAAHMTKyHe6hGh,3C1kwGuh1ejNBCN91nYLnENKSrGP74cwLRGA9kDx1Nfy,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,233.0,-1,1961,3.583362933913254e-06,smb,2022-01-04T16:53:33.272716Z,2022-01-04T16:53:33.272716Z,1627565970,1627738074,2sQtGiaXdKAayVbSPExBJVLp3ymnd8QmdKFBY4B7AVmJ,BqS7jg3JKzKrcjm5FPoYytNj2pEbtKe7YvpxBPdbbJz5,3PKcCAXWVETzijBdfBassGjwAM5rixqfXWFc7Yh1sxkXq2nFLMa6YDejN2zs9g2bwq9RDTzn1qZnVrbjjHE48qkV,98656029,5000,5000,0,"[{'mint': 'By9vaSrWMWJTNt1sx8nXVGDXyGPNutcgAdd518SYU84b'}, {'mint': 'DcyqqPxVkAZcP5sGSaULcL73KaWN4jmF9Ld8UCN8Qgie'}]",True,False,0,,https://arweave.net/V6bm5V5akmxQDn9RC09bjqh3CLem09WJ-MxGeYu2xuE
16,5aCct3HJpamdmPjr9amndWMpnFTgNbgoVd2WBZpZgycg,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,AecCuG4yBx3R4EdpuFBpTSNVLPAEzkNjqwQruxvHFwhb,8eY1DW2rLY7Pf1Yava1SaZvyTbDFYSijE4DnP3JHjcBW,F29xWVyQvyuKH7A95QCHrHPRS3QciAVjtEhuF1seZvkW,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,208.0,-1,2811,1.0201853323932517e-05,smb,2022-01-04T16:53:33.272716Z,2022-01-04T16:53:33.272716Z,1627565970,1627738074,2sQtGiaXdKAayVbSPExBJVLp3ymnd8QmdKFBY4B7AVmJ,BqS7jg3JKzKrcjm5FPoYytNj2pEbtKe7YvpxBPdbbJz5,3PKcCAXWVETzijBdfBassGjwAM5rixqfXWFc7Yh1sxkXq2nFLMa6YDejN2zs9g2bwq9RDTzn1qZnVrbjjHE48qkV,98656029,5000,5000,0,"[{'mint': 'By9vaSrWMWJTNt1sx8nXVGDXyGPNutcgAdd518SYU84b'}, {'mint': 'DcyqqPxVkAZcP5sGSaULcL73KaWN4jmF9Ld8UCN8Qgie'}]",True,False,0,4067.0,https://arweave.net/pV780CTBp1q5n_4EEGo6W4f3UzZr6KwjbA5mzGRZ65E
17,8V8Yn4zuhgT4qRgFRocT7YcsZ62TmvizxrAvpR4q2yYJ,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,BsrPeXeLQpbmXLrSPo2gf1K7pJFDWSzf3tVNWJjKkwke,CxD5oxCBXBFfM6XQtB9EjEfBnS3QoedUNkQUQGoDTsjU,Fa3vykSEptER9YK3TKg8z5S55AfSZ7BDRGaJZBzhttGg,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,1000.0,-1,111,1.6590062681562548e-08,smb,2022-01-04T16:53:33.272716Z,2022-01-04T16:53:33.272716Z,1627565970,1627738074,2sQtGiaXdKAayVbSPExBJVLp3ymnd8QmdKFBY4B7AVmJ,BqS7jg3JKzKrcjm5FPoYytNj2pEbtKe7YvpxBPdbbJz5,3PKcCAXWVETzijBdfBassGjwAM5rixqfXWFc7Yh1sxkXq2nFLMa6YDejN2zs9g2bwq9RDTzn1qZnVrbjjHE48qkV,98656029,5000,5000,0,"[{'mint': 'By9vaSrWMWJTNt1sx8nXVGDXyGPNutcgAdd518SYU84b'}, {'mint': 'DcyqqPxVkAZcP5sGSaULcL73KaWN4jmF9Ld8UCN8Qgie'}]",True,False,0,,https://arweave.net/8HlpjZOu0RGTFyOY3WWbpGyDLbVLqO_NGg_l9keduUI
18,5cuUVw53yciP2HoKHKfkc3Mcrw1LC3Eh9mnBAvtN8K8Q,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,8CpjvizWgtM1wdVB6LNPj8Egax4j1tibfRWPLkXkmSX,94doH5LGKZdAgXPAbBeYbRhMgXEvgVHMo82HMjghBSRW,zyQjqxdTMSkJykJtFwnVZbxen9oFRhtZJmrJ1eQYKA1,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,1295.0,-1,4017,4.501468573892661e-06,smb,2022-01-04T16:53:33.272716Z,2022-01-04T16:53:33.272716Z,1627565970,1627738074,2sQtGiaXdKAayVbSPExBJVLp3ymnd8QmdKFBY4B7AVmJ,BqS7jg3JKzKrcjm5FPoYytNj2pEbtKe7YvpxBPdbbJz5,3PKcCAXWVETzijBdfBassGjwAM5rixqfXWFc7Yh1sxkXq2nFLMa6YDejN2zs9g2bwq9RDTzn1qZnVrbjjHE48qkV,98656029,5000,5000,0,"[{'mint': 'By9vaSrWMWJTNt1sx8nXVGDXyGPNutcgAdd518SYU84b'}, {'mint': 'DcyqqPxVkAZcP5sGSaULcL73KaWN4jmF9Ld8UCN8Qgie'}]",True,False,0,,https://arweave.net/0yznpcgStZpBfLhBb4atSPE-X2AOY0LPdH4Sy0pqxwo
19,7QFTQAibAgLK9pGDQFKoVHewED8wg4AhR2sRcwS8d4B1,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,2g16oJPREwNbnzVJPWcWwyGNzZjoro5EcRmQ97hhzHnp,EAK5AKbfPhLg8pBuR5oPAUSE8tRyHK6kBU5Xv2oEcb3r,5kTE31hBNj7d1ni7nsWbdEjJbR5uc2M7Skjh6jy7D7j2,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,240.0,-1,924,2.304601666174113e-07,smb,2022-01-04T16:53:33.272716Z,2022-01-04T16:53:33.272716Z,1627565970,1627738074,2sQtGiaXdKAayVbSPExBJVLp3ymnd8QmdKFBY4B7AVmJ,BqS7jg3JKzKrcjm5FPoYytNj2pEbtKe7YvpxBPdbbJz5,3PKcCAXWVETzijBdfBassGjwAM5rixqfXWFc7Yh1sxkXq2nFLMa6YDejN2zs9g2bwq9RDTzn1qZnVrbjjHE48qkV,98656029,5000,5000,0,"[{'mint': 'By9vaSrWMWJTNt1sx8nXVGDXyGPNutcgAdd518SYU84b'}, {'mint': 'DcyqqPxVkAZcP5sGSaULcL73KaWN4jmF9Ld8UCN8Qgie'}]",True,False,0,,https://arweave.net/_wgysHzCuBXu-n7HZM2xW_BX7Tr3zfLDGF-dDdAx3NU
