,pdaAddress,auctionHouse,tokenAddress,tokenMint,seller,sellerReferral,tokenSize,price,expiry,rarity.moonrank.rank,rarity.moonrank.absolute_rarity,rarity.moonrank.crawl.id,rarity.moonrank.crawl.first_mint_ts,rarity.moonrank.crawl.last_mint_ts,rarity.moonrank.crawl.first_mint,rarity.moonrank.crawl.last_mint,rarity.moonrank.crawl.until_tx,rarity.moonrank.crawl.until_slot,rarity.moonrank.crawl.expected_pieces,rarity.moonrank.crawl.seen_pieces,rarity.moonrank.crawl.last_crawl_id,rarity.moonrank.crawl.complete,rarity.moonrank.crawl.blocked,rarity.moonrank.crawl.unblock_at_ts,rarity.howrare.rank,extra.img
19,8vi9GSp9vf72RJrzhpmLmxNXALqLqXAdEB6oNbKqcXa2,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,9cJf7W1WxAcN8fYwaj7vJN1K4j38FQzJVD6niuL6J64Y,GTR2wrHWiLcTxmTJcef6d5XyJQXYmM4gq3AU4tRNXNa1,47dWQsgopNnQ4UDGUa6rwVDLbnmZ7wWeiyeQuNRW1AKt,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,100.0,-1,5196,1.2048701155530338e-08,trippin_ape_tribe,1653364451,1653420624,3Swen2CFnnp3YmyGKJKSc9D7AenGV1RTg2AT3DyGkQgT,3sb4wNkJvvMLvwPC16VqmPmAoJXveVKz1gnWNGPpRch1,,0,10000,10000,1529185539834970000,True,False,0,4756,https://bafybeiax62ij5ea3dymr5tgmmhrqojkxoabljxfigjbdwzozomnlzkvzmi.ipfs.nftstorage.link/3213.png?ext=png
0,47so2oasRipkPWtxfhQEeMpjqBViPDuABgLPHBtBsG6d,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,4dvztds7m77nDSXF2GxiTzzjpw8gipBJqKw4cYgVMnUE,4PteaWtwHrApBFEAcED4XHv8qG474V4VrHkLhGc4WS8x,68aetbStWLXvf89SRcMHeXTNpSYFbUmeC1QvwgJ2J9Vh,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,89.0,-1,1800,2.3407772433118653e-09,trippin_ape_tribe,1653364451,1653420624,3Swen2CFnnp3YmyGKJKSc9D7AenGV1RTg2AT3DyGkQgT,3sb4wNkJvvMLvwPC16VqmPmAoJXveVKz1gnWNGPpRch1,,0,10000,10000,1529185539834970000,True,False,0,2910,https://bafybeiaau36mi3ldl7w2ohtgzh555jarpswmr3fnd6zif56rxzmvoucd2u.ipfs.nftstorage.link/7015.png?ext=png
1,Fa83VEdmwFv243y3ytNixZdzYXiGogm6UoipjTHN1rf2,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,8E2FJum46DqZMeHGpr3mYbqxpPV2pn4EAkP1YvSyzCXE,GbCTUevMJQXsm2WiB7bFUrE4mmRPr5Yo4ziLQ2Z8vsQk,Br9TQj8DJVFgwocvwc2h47Kms9zjwpaDukuP4ZRmp29s,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,75.0,-1,287,2.7766997154476797e-10,trippin_ape_tribe,1653364451,1653420624,3Swen2CFnnp3YmyGKJKSc9D7AenGV1RTg2AT3DyGkQgT,3sb4wNkJvvMLvwPC16VqmPmAoJXveVKz1gnWNGPpRch1,,0,10000,10000,1529185539834970000,True,False,0,677,https://bafybeieb5qyvgioxj346plm3rkajr3kvhnt2eefukdj3sixw7q4h73ni3e.ipfs.nftstorage.link/237.png?ext=png
2,88J6VqX28utgc8gQ2oB6MMgY8q9m8owPDF26orwvZBhz,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,9AEQXSosEju14aep6XWrC7nsiytijZky1Q9kxAhQRhtS,Aee9Rxnr4up1vvMHnwjKK4TzGzEf5Ktf3cvvNtmhhXod,7aKy1WNYfqq5TvV4LjysxRDQhgsB4wZywqzCzih4LVMJ,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,27.0,-1,3095,4.944774615220438e-09,trippin_ape_tribe,1653364451,1653420624,3Swen2CFnnp3YmyGKJKSc9D7AenGV1RTg2AT3DyGkQgT,3sb4wNkJvvMLvwPC16VqmPmAoJXveVKz1gnWNGPpRch1,,0,10000,10000,1529185539834970000,True,False,0,4166,https://bafybeihe2h25ai4rcu6nrykb4ym24l6nbi6e5vdpkur2fl3lzaa3jjsq3i.ipfs.nftstorage.link/3531.png?ext=png
3,EDqqkMRdsY4sDSpEBxpfaAfDRABSB4RYHFr32Eae3miV,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,77H5n51SCMmYkF5ue4igjSKWKQjwLyhwfrPG6XNeGQXr,5AVzYaciTP7opuYjZ6vRXCX83hWzKRDqGx1sBjAnr3Ha,G1R8JVQd8TY5gvMXknhGRyhW94jpzVYHYG1hgjeJ1uUs,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,250.0,-1,5186,1.198092144790125e-08,trippin_ape_tribe,1653364451,1653420624,3Swen2CFnnp3YmyGKJKSc9D7AenGV1RTg2AT3DyGkQgT,3sb4wNkJvvMLvwPC16VqmPmAoJXveVKz1gnWNGPpRch1,,0,10000,10000,1529185539834970000,True,False,0,5269,https://bafybeieinrpbl2mpjevrqtwmudv26lx3sdlb4nsuujqefikk3ode4bupdy.ipfs.nftstorage.link/8792.png?ext=png
4,9P1F4dEL7n5STZN585murDWvcLrhDiBYAiyppCRwwYgv,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,5pCQpv148wMBbja1T7zjqhS4Rn3RyFEBJWedGb9TirDb,8VqLHPGGtpwXJCjzoTx5pzkoBPRbAvPNiU6mLNUCoPW1,Dqn5otebZq6YV8BppynK56R5YjAtojeqiDF7MPSVjEES,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,80.0,-1,4369,8.637886960150982e-09,trippin_ape_tribe,1653364451,1653420624,3Swen2CFnnp3YmyGKJKSc9D7AenGV1RTg2AT3DyGkQgT,3sb4wNkJvvMLvwPC16VqmPmAoJXveVKz1gnWNGPpRch1,,0,10000,10000,1529185539834970000,True,False,0,3224,https://bafybeihlfalspvrvvr7zvuxluuwnesznjxf4wxucn3zor2gqd4vlxh5rxu.ipfs.nftstorage.link/6511.png?ext=png
5,3PLh5e1WBALtLD7XntvLycAYm8pFLcPbCkRiYs4tEKWN,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,BqjnrZqhosPUnGHEaW2KYPHh9zfFAhjaX6ANdt5LZL2M,CtiC2Pi3G6TobXoPe5QPgNy1DmXG4rApa85YeWCU4yNS,ETvyytTRZ5PJ6RDaNhHoYeBNp9jejjteCf98Bc2TQ5hm,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,150.0,-1,2167,2.99237070927872e-09,trippin_ape_tribe,1653364451,1653420624,3Swen2CFnnp3YmyGKJKSc9D7AenGV1RTg2AT3DyGkQgT,3sb4wNkJvvMLvwPC16VqmPmAoJXveVKz1gnWNGPpRch1,,0,10000,10000,1529185539834970000,True,False,0,1864,https://bafybeig5lkf3ogztvkne4kt75h4fjej3jzslk3semljmpkr6xghl2p76tm.ipfs.nftstorage.link/2869.png?ext=png
6,bmdtCdM5KLrvFQVvP43WrPxncfMPU2u7aKX8kLMSdQR,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,CFYueQoWFLuTDgiARHrtydhsAG44P2hH2LyA9hf3fLvW,4tFAry75ouKEGtCVkjihVY78UkVFRNWzhBzv7CoTTKgv,B4WGtoLYuF4bF5QUjsnSLFYJVrRhNs8N2NqKqojxxKs8,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,158.0,-1,3982,7.37327826222372e-09,trippin_ape_tribe,1653364451,1653420624,3Swen2CFnnp3YmyGKJKSc9D7AenGV1RTg2AT3DyGkQgT,3sb4wNkJvvMLvwPC16VqmPmAoJXveVKz1gnWNGPpRch1,,0,10000,10000,1529185539834970000,True,False,0,2545,https://bafybeiffbdxmzsaakogzpomey5adduqqrepupay2qkqlmwi5qjdf2wqbi4.ipfs.nftstorage.link/4876.png?ext=png
7,351R3afEoiYv5ST3oBcpaDnocUS1tH69Bgni6QqMwwne,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,EPkAUKSs11wwFM5wU3AgQJVMj5YXahVR5gtN4Vi4EbmB,777oFUvH5iJVYdh2v6ho3dmVBCsjrFF3hGSiKwQmvWcC,B4WGtoLYuF4bF5QUjsnSLFYJVrRhNs8N2NqKqojxxKs8,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,68.0,-1,5493,1.3527952316820483e-08,trippin_ape_tribe,1653364451,1653420624,3Swen2CFnnp3YmyGKJKSc9D7AenGV1RTg2AT3DyGkQgT,3sb4wNkJvvMLvwPC16VqmPmAoJXveVKz1gnWNGPpRch1,,0,10000,10000,1529185539834970000,True,False,0,6233,https://bafybeib5cwser3sr2e2nxjflzrgees5jibieszvchswdp3mvi4honcncwi.ipfs.nftstorage.link/3357.png?ext=png
8,75c3TrJsyTuDCHFwjH4q2GpygKEQ6DEvnJVCkYMJGvYz,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,76vbFFm4Qf1yhjaZhYrubkYfmXBMLGjEWFRsb98nQSPW,8km9SLSYKqvEL4ed3SEXqTtUh2gaDMqE5Rtbc4LQ4eU5,GiCCBWbJMwe9yB6HV6zS5cH9PqqsE9c6uM5Pj8nBE5Y1,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,250.0,-1,643,7.4787086896236e-10,trippin_ape_tribe,1653364451,1653420624,3Swen2CFnnp3YmyGKJKSc9D7AenGV1RTg2AT3DyGkQgT,3sb4wNkJvvMLvwPC16VqmPmAoJXveVKz1gnWNGPpRch1,,0,10000,10000,1529185539834970000,True,False,0,1095,https://bafybeievpzq2yo6h7ur7yae2civh566snu75qxdpukacbpwbzl5tulw4wa.ipfs.nftstorage.link/3151.png?ext=png
9,4M2MvUKp72MY36yJCwsCag7N1SNRirWaUQLtTD5iMaT8,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,3vvVjs2Xvg9FVciF2BeuLStyqZwCdZjDYEPB6rZRuQ3i,FaZpbkJDneNB27PP1eFz1ZuoVnD3YBkxt1UdPKFPR7CY,Ju81eyvxKqLBC37M4hvhwptqZgLW5JCE1WPdUieovC2,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,130.626,-1,1854,2.4175624742153282e-09,trippin_ape_tribe,1653364451,1653420624,3Swen2CFnnp3YmyGKJKSc9D7AenGV1RTg2AT3DyGkQgT,3sb4wNkJvvMLvwPC16VqmPmAoJXveVKz1gnWNGPpRch1,,0,10000,10000,1529185539834970000,True,False,0,3131,https://bafybeiehyj7jn4ri55r2chmntemmn66oxi24p4vgz6lexjfy2hy6jd2i7a.ipfs.nftstorage.link/626.png?ext=png
10,B7phTSRqVkerMqbPx6WTannERK57KUkwjUTKm5w59ioo,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,79owVYDJeQ2bY5ZkJ9AqzRrZhZD3hmSstL4nTByEXaMM,6JNreJiwv6XJi68tzDyMWnA8JnSfCnY9CF9AEwq8ghjP,12Hh3po2KoLrQHNGK9om8F54DvUKdMZSfRjkzYSZMPFf,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,598.0,-1,4976,1.0948461159500434e-08,trippin_ape_tribe,1653364451,1653420624,3Swen2CFnnp3YmyGKJKSc9D7AenGV1RTg2AT3DyGkQgT,3sb4wNkJvvMLvwPC16VqmPmAoJXveVKz1gnWNGPpRch1,,0,10000,10000,1529185539834970000,True,False,0,241,https://bafybeifr5fo5r4q7hv76rwxr4ft5cudjge36ptyuapn5q7xujh6avzx67e.ipfs.nftstorage.link/9018.png?ext=png
11,G9PY59nzLggMcE7HJe98yBBP3e3TLRpYqTvSQURMYaSo,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,9QXQjyygSCnGaCBUdHBWfaD6RLfS3ynyE8ezRyrkq6ZQ,4WyTB5AHyaRv5PY8Hsjjkmp5Nbsx3EJTC8ajcWRKE3eb,F7SRtWpcEz1HBPVoBeyRXMPhRe3WRqHnSiwW56f4CnzH,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,72.0,-1,8896,7.550920160415217e-08,trippin_ape_tribe,1653364451,1653420624,3Swen2CFnnp3YmyGKJKSc9D7AenGV1RTg2AT3DyGkQgT,3sb4wNkJvvMLvwPC16VqmPmAoJXveVKz1gnWNGPpRch1,,0,10000,10000,1529185539834970000,True,False,0,8967,https://bafybeib6lnbxpkkcehy54c5wdyoqlcqnws46ogktyju4nsvgy4aiploq2q.ipfs.nftstorage.link/2359.png?ext=png
12,BrPKHr8YLkuyfsMX8G1jFefPsQafmockDD51VyQaQ7Uo,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,CPeuXcZPaMuczUSoeqgNXg7Rpn8KstJ38Tzcs1mW4Rdq,384oaPtNmtX29wziXfWZWVVraYTPBwSGfj1aSgVY4Atj,9wYysP8kJ7W5mKqfi1BvHq9JRuWa481xGFvvSaMV8pnr,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,179.0,-1,1745,2.2473700436214716e-09,trippin_ape_tribe,1653364451,1653420624,3Swen2CFnnp3YmyGKJKSc9D7AenGV1RTg2AT3DyGkQgT,3sb4wNkJvvMLvwPC16VqmPmAoJXveVKz1gnWNGPpRch1,,0,10000,10000,1529185539834970000,True,False,0,1821,https://bafybeiclnx34ljvpiqjwm6hspg73pfzincfvelu2ibuzg5dfqwa52av32a.ipfs.nftstorage.link/5430.png?ext=png
13,EPKwRZK7nxSfyyunP7UPtmJZiD3vuVX66P5QCjkpdDhH,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,7LjtgSnrUdfXFKAoywznTHK7gjuqQYATpivHHiuMK3gC,Gd19rE9CTkY3CZRNDVeMHmfH3X3ZozaeZJZWsomD2eBe,D5xJDxvG8HeVz4THqyXqLQ3Cc667uathw1Xv5Zq8S6R2,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,265.0,-1,433,4.868877535641599e-10,trippin_ape_tribe,1653364451,1653420624,3Swen2CFnnp3YmyGKJKSc9D7AenGV1RTg2AT3DyGkQgT,3sb4wNkJvvMLvwPC16VqmPmAoJXveVKz1gnWNGPpRch1,,0,10000,10000,1529185539834970000,True,False,0,866,https://bafybeidjuevw2dya463wwyckkp6w5hyfblku3siosnxd5obmljin2ejwgy.ipfs.nftstorage.link/7367.png?ext=png
14,B6J78v5wE3ymRhXxp9XDWsQfTLtP232zPE5EFk5Qgpd6,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,8jTkfucTch7PSnJjhWPr2SnK4LwwMhEExfqmx1izvpye,Ac3SHdwonLTUYMB3wGeeJK6HkKohK9JLdhh1gp3u5xVv,CDeLJExZsGJxge5wMge22zioPwn8VUcVS71oUs9SjvG9,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,69.0,-1,5111,1.1615362811819523e-08,trippin_ape_tribe,1653364451,1653420624,3Swen2CFnnp3YmyGKJKSc9D7AenGV1RTg2AT3DyGkQgT,3sb4wNkJvvMLvwPC16VqmPmAoJXveVKz1gnWNGPpRch1,,0,10000,10000,1529185539834970000,True,False,0,4968,https://bafybeieo7iwvewxmi2mpgvwi4syluppzc4a2ra3yuonrvwxaxchrrktp6i.ipfs.nftstorage.link/5309.png?ext=png
15,57gmrcSMYkufWf166GBMdvvKoXxtTMX7GMhwdVvhB7ZH,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,2PX95zqaSb9adHeCxuZs8ZXHoXHDgwzHZKhQhwrHH4EE,5ES6776nbhAjBBCWNarMAnkNY1So9bhz2VAEFMeeWf8g,E6auGNQA93Dw6ExnvkDqgiwg18Ftirve89Hss3CBU3Zb,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,250.0,-1,9355,1.0740168497699903e-07,trippin_ape_tribe,1653364451,1653420624,3Swen2CFnnp3YmyGKJKSc9D7AenGV1RTg2AT3DyGkQgT,3sb4wNkJvvMLvwPC16VqmPmAoJXveVKz1gnWNGPpRch1,,0,10000,10000,1529185539834970000,True,False,0,8711,https://bafybeigo6vmfavbykwltc3w7dsqdghwmevreuizhpm5vbz4qgngqus6mze.ipfs.nftstorage.link/9490.png?ext=png
16,AwRtFAyz9i1ZPjtUJackdjDhQd8NEgvKE44cSQ4bNTga,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,5EG3aKmuA2W3LxouyM3wVZFupsLeUJTgHd5NuRoBGBnY,H2fB55QNxBf6VBGjQuL47fvYqiv22c9BpRCrb8yuSXE4,7gsjtvK57SnRMdSFUHgCN4DK8XQWKB8snb9hAHMBJMwR,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,150.0,-1,1664,2.1307143049758724e-09,trippin_ape_tribe,1653364451,1653420624,3Swen2CFnnp3YmyGKJKSc9D7AenGV1RTg2AT3DyGkQgT,3sb4wNkJvvMLvwPC16VqmPmAoJXveVKz1gnWNGPpRch1,,0,10000,10000,1529185539834970000,True,False,0,2993,https://bafybeidhnhsnc2s4tlhhfcdlbexboy62xm4uu2cqav5uxuayqudjaos2z4.ipfs.nftstorage.link/4576.png?ext=png
17,hyeet4WJSDKBAFC1qyVTpxkedgiCqcvWrxhNz5e2GU2,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,CgTJi25AjD4e2WLzbFUg4upVetqChfZpRxcB81qTrfxB,84P35jLS5MHmcNuZUYCoEnaJx4Zsa77xiWQGhsbUpVmQ,DVhf78m6772sZkcjPhFE8ijxSqvk5PdBiRktuTHzi1nY,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,79.0,-1,7704,3.742724806299648e-08,trippin_ape_tribe,1653364451,1653420624,3Swen2CFnnp3YmyGKJKSc9D7AenGV1RTg2AT3DyGkQgT,3sb4wNkJvvMLvwPC16VqmPmAoJXveVKz1gnWNGPpRch1,,0,10000,10000,1529185539834970000,True,False,0,5544,https://bafybeifupha6myessyv5soxe3wwukpfzqigr236yllce2bahw2cmykftfm.ipfs.nftstorage.link/2079.png?ext=png
18,HWX4EGbghzWZZhvUyRcgGhD4QrawrxZxNtF2VEM6Qumj,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,EuGMBM9S595qWvarc4eYRyf97RMTiWMNEmKJGYnt9zFU,E6vbYd77r8wE2XfGjVfnyBdh5pVmMTp6do2TUmo6bh6t,CsiUUzz45d3DXFZaiggYxEvTJhFw3vFjVkBv5ySpjMSN,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,68.0,-1,7644,3.616696447422096e-08,trippin_ape_tribe,1653364451,1653420624,3Swen2CFnnp3YmyGKJKSc9D7AenGV1RTg2AT3DyGkQgT,3sb4wNkJvvMLvwPC16VqmPmAoJXveVKz1gnWNGPpRch1,,0,10000,10000,1529185539834970000,True,False,0,7209,https://bafybeifkxra7cklqlushpuxt4ktlwlln2ylwmpqahx226fus6e5js6hf6i.ipfs.nftstorage.link/1162.png?ext=png
19,HWfnX3B1UrJG6CH3NouRT7jTznZwTkWMmkupyMHbxVF6,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,4R4dQMigYHcLT1uiWbP11wLrguivyZDaPpJsioXGhYxY,6YWoYRPGWmFHrFzeD8JPL87UuzZRYa9Vkx6hZ3VEvw8N,ExnVkjhwNc8FoY1jxH7UPdo3rwLVKQFp79MxA35ZkHk7,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,177.0,-1,372,4.0168683711811197e-10,trippin_ape_tribe,1653364451,1653420624,3Swen2CFnnp3YmyGKJKSc9D7AenGV1RTg2AT3DyGkQgT,3sb4wNkJvvMLvwPC16VqmPmAoJXveVKz1gnWNGPpRch1,,0,10000,10000,1529185539834970000,True,False,0,1023,https://bafybeic4nzc7x7gram3cwbrzqyrc7zaczih43c6gxrms3y2al63dy57umq.ipfs.nftstorage.link/2061.png?ext=png
0,3X5zDcgwsc33WqEcAt38X5TBgebrYh3cyxVBczwL1c6V,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,96dSGC3uGNjiofPgYXWB24Rfhy8p9NEqEPXYJPGoN7mE,75Lmsvs2X11uhxN3gEVvxEHqgUDhti4SBBFRxqmZ5zJ2,DXzf1YQhrFoSaFzGAi8ayS35BaFNm8pXZzgRPy9wu973,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,100.0,-1,1356,1.709821989868608e-09,trippin_ape_tribe,1653364451,1653420624,3Swen2CFnnp3YmyGKJKSc9D7AenGV1RTg2AT3DyGkQgT,3sb4wNkJvvMLvwPC16VqmPmAoJXveVKz1gnWNGPpRch1,,0,10000,10000,1529185539834970000,True,False,0,2566,https://bafybeiefqrvwbrmhmjdfzjcfhewh5fhgr4ejv42ogdqbuk3j64bqkyqtyi.ipfs.nftstorage.link/6596.png?ext=png
1,HSM1jBDziucqy79xo2og9HouLZJW8bGXV9RE7gHVMa3n,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,9cjrtfkDJMvgPBrAB17jqm6RTzbn8wj7hF9ttg56ciKN,EUGhiE6UEYSuZjkKcEqVDBZnxndkDFoorMrg6RqTjXj5,7qHYQT2npFxbTM5dS4nwj4JJ3cq28zhLGQHdk2GVaHU9,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,24.0,-1,2171,3.001268189234305e-09,trippin_ape_tribe,1653364451,1653420624,3Swen2CFnnp3YmyGKJKSc9D7AenGV1RTg2AT3DyGkQgT,3sb4wNkJvvMLvwPC16VqmPmAoJXveVKz1gnWNGPpRch1,,0,10000,10000,1529185539834970000,True,False,0,2876,https://bafybeicnywoc6j35rbe67eeg5chmovi3wicexsclfxs5y4bcqdrdz7oska.ipfs.nftstorage.link/6738.png?ext=png
2,HgzPVgPwkjgXwFHJySxfesxFbkxN9zfLhDhdV4N1et1E,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,14Ho9zG8esvqSCThqCnB7fpt6hncPjS9xEZUwMRtSuvT,BCfX5PkQmsyEZbba1UaySRc2P9cNUN1YTDH2aRra6otQ,BUvaEQ2TZt92n9JeHWiVqCrKTFJwk5zb6198MBsnJx88,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,79.0,-1,2750,4.130229729218279e-09,trippin_ape_tribe,1653364451,1653420624,3Swen2CFnnp3YmyGKJKSc9D7AenGV1RTg2AT3DyGkQgT,3sb4wNkJvvMLvwPC16VqmPmAoJXveVKz1gnWNGPpRch1,,0,10000,10000,1529185539834970000,True,False,0,3441,https://bafybeibc52a2o5w5irfee655brhipl66mc6gkivxkbvqyzotgojtygdjmi.ipfs.nftstorage.link/3683.png?ext=png
3,HG3pLdKLudeHGc2krxXgzcJY1hxGr98tkFSDFwb3p1Fo,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,8jebZeBbdB44Sqg5urgpupHKAoLjSMmi2g2MiwPWGdb1,GeHUqQ3N4jRidicR5ABXa1yq1YZv9JrHoT1dgZ7HMLof,3gMWtjpKWoZF6EM9hDCQhnJJswdufR9w998hTXQhoYVX,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,76.9,-1,1950,2.5792418369976957e-09,trippin_ape_tribe,1653364451,1653420624,3Swen2CFnnp3YmyGKJKSc9D7AenGV1RTg2AT3DyGkQgT,3sb4wNkJvvMLvwPC16VqmPmAoJXveVKz1gnWNGPpRch1,,0,10000,10000,1529185539834970000,True,False,0,2136,https://bafybeib4gsehqpe5ruocebjoziesfzo7nsymrodr54vemd74axruwec7v4.ipfs.nftstorage.link/4467.png?ext=png
4,Cn9kkWUUAJCeLPEoTfeXX5Kmyp2ko3eprDGNraeeBkEK,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,h4xgnFnaPi5hX3sqproDtVFhJQrZdc42kxL5KLVS1qs,D2qi1nnD3vfdGa9Z2yjQzpJ6r8g4ggMo5ZcTJoYTusPR,HKGTPdGJmqS6WMvPctaKVN9aiTS4qDuABmh6fyAEkw2p,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,85.0,-1,7933,4.228697694661544e-08,trippin_ape_tribe,1653364451,1653420624,3Swen2CFnnp3YmyGKJKSc9D7AenGV1RTg2AT3DyGkQgT,3sb4wNkJvvMLvwPC16VqmPmAoJXveVKz1gnWNGPpRch1,,0,10000,10000,1529185539834970000,True,False,0,8397,https://bafybeiantuvkznrlrhfnvjzkvn77inemjn6kkz6e4yzu23pwmpbieebl44.ipfs.nftstorage.link/9464.png?ext=png
5,D5uoQvCSkh8XEmV4VivvqftQ8rYpGvShbGR6hKB8KfKq,E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe,246ZDh4V41Y1TFM3YkAsswkRbZuiw5FEz1ZbLhuH4Y9W,9yveVTNesf9nKLFD4mocGBHTPbkqQP9BKp8E6owvKA43,BqnLL5YnHzaHHKRZuc2QKiXMKpVB8idTPot9KQsp6MkK,autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2,1,188.69,-1,1147,1.3877174820746161e-09,trippin_ape_tribe,1653364451,1653420624,3Swen2CFnnp3YmyGKJKSc9D7AenGV1RTg2AT3DyGkQgT,3sb4wNkJvvMLvwPC16VqmPmAoJXveVKz1gnWNGPpRch1,,0,10000,10000,1529185539834970000,True,False,0,781,https://bafybeiefqrvwbrmhmjdfzjcfhewh5fhgr4ejv42ogdqbuk3j64bqkyqtyi.ipfs.nftstorage.link/6581.png?ext=png
