,signature,type,source,tokenMint,collection,slot,blockTime,buyer,buyerReferral,seller,sellerReferral,price
0,4bWc6eyRYwH7d6xFkb49UKTL1H2rAmARFQYPEDdiPM6JcGEsCU7JUYV7zxW3Sb9pTN3GToXdK9M9GnjuaNgKhPsb,buyNow,magiceden_v2,7i9oCGssUHefbdwUHtei6hmtFZAkenL5eLAxivteo27D,trippin_ape_tribe,137893943,1655475001,HL3YttD7cRnkQ4CgDjMF29CxEUjjkAnTh7hazMjRfFMC,,8SsfujC4bNRDPDhfbRx1J3KziToB7kCieDMVXLVygV1Q,,12.96
1,vnFvphJd9LsoMWM4dkzBMjyVhjHjc3pJs4whDvknJ4g8BNPkLPy93q3jAocu8z7CzjyVvZcw47bzBJNj7weX6gz,buyNow,magiceden_v2,DZEBwxrrzLhHEk6cTVmsRw4imDg9ZXf7wdy1CAeg6m6m,trippin_ape_tribe,137888113,1655471009,KB8MiFbYT4syrAdYSGBWbKqtMAMJ84krkQGovaAQWow,,GKPbNuiHuMp29DMEgsWakBxYS4px2pprVPNZyqXznBHP,,18.9969
2,4wdBhwPqbJgg1yxuPeiWpdPk2dbjKPsYdgyQ8efH324pLCGBC8JRdEx7CCDZoDHyk5wZsGMsNLUQYE4YSPNbnjuA,buyNow,magiceden_v2,4546YwaBhqfNA7gosKHyxCb4Nry8vW16YGGUEESKamnQ,trippin_ape_tribe,137886133,1655469648,5kYoJTouVHkFnLJVEPNYdq59MVWKaSvodTRroA9AEcNL,,EhAucfUHkSm5rLzRcnboWsH8rQKsDS5AZcv6sZFiK8Y5,,19.5
3,4Jze93drt7aaSLdLChZt7oRDNsfY1Kh1nN2k5EFC9NAhn2LhuZv695XkQureCKUC9mfiM1TdGXAnDCT71Ko6M2UF,buyNow,magiceden_v2,HRaEEp6H65XiStgfe2De3ooeXr6NiFy8cwh7hoM2XE4P,trippin_ape_tribe,137881720,1655466652,2CVfYJyVy8FhDyvGkkETxq8KKfGkNM8cPRzSJn8DomLy,,4khoEeQcJy6xy5ACGNsFqnyHnPtPnr8dtLd1dJoYLAxz,,18.9
4,3q3FioP36dXaAgkGdVTfaMVEsAXLfgP3q3EgYDnVAxSg5NWjk274BBhSwo1mHbZfqxGL1C52sjvJQEh3LmCy139Q,buyNow,magiceden_v2,BdfSKiHJMhAKL4SBq1gsBokZbEpefKk77ojacj2dQPDX,trippin_ape_tribe,137881406,1655466441,C3irL6TWThLjxBzx13bJHDje1J6c9SuGspWkJJoKwQPV,,3yquuHjUaUtHyKrYduBw1VW421A9UpYZnonC72dfjkA8,,18.0
5,33S3re4yTzvJBy6A7frHqfbbwPfVHGLTVUU2BnX1o9y3DVfC7aye7qCGEoTHG1FqUzzQxAbf5oUPL4zWDBsJX1M4,buyNow,magiceden_v2,G7sfRcSFBwxkX5rcyT8zQGzyLy4BuLgDD5osthhfeRg4,trippin_ape_tribe,137878611,1655464554,CB15ZEEZCHVUAmgaHLaFMW4fWmPDGijVzEeQnJC5GpQQ,,6jPDHqjK6x2ahamEz99DknMcphJX9H6AnsJrpQcSnLis,,17.99
6,3PvTLDMJYFpxvqP1qSxkzrRBCrP6xs7bQX1YgWTwPw4vbeP2Vneh6AhdsCoTJsdrw1r41qsjtb5ongkYoL6ugqza,buyNow,magiceden_v2,A8Sry1i6myGtwo8Kp8TkMBjZ6ebWbN4kKAHyh46gCfGU,trippin_ape_tribe,137876172,1655462945,2XaxTcvRNmJzMSvJxtxuDUKjbfdmw84bhBSLeEjmrBxT,,EzkuUrR2jsDfVY8RrkE2W2dqbTnVNyFfdPP5Y3B6H15r,,20.0
7,2ujYDaNhNze3AhieLsZHPBgWXajxTHvkhQhjyqvtfJEhmd3wjapMYt9Q1dAzQxn4HEichyYvL2J22G22jJWLnCNX,buyNow,magiceden_v2,Dp1B3Vwq6LzrBEt9RvPQepE7ECUuCQzEisvo1pQdyrkT,trippin_ape_tribe,137875981,1655462823,2BfHRMiMdYpBn9GVhKZyaMBqpgchyGJNiRhYarAmg8gG,,n4YwSjMZsPocfPBfrbAeQANVjgZb8goE5WG1LRguQtT,,20.0
8,4NmgeqYn9Yudo2g5VDuBf4oJnWaqLdDFPDswZDCezCimiJxsghSEpThLdWroPNUA5qQgtuDw8EGn6oZVdN7TG19y,buyNow,magiceden_v2,A8Sry1i6myGtwo8Kp8TkMBjZ6ebWbN4kKAHyh46gCfGU,trippin_ape_tribe,137873933,1655461452,EzkuUrR2jsDfVY8RrkE2W2dqbTnVNyFfdPP5Y3B6H15r,,5ivzrpmUJ9xs4KLcMxuafzyokUK2xX7i2kcbqYzkXQks,,14.0
9,55H2bzXDXUJNkSaW6wLoeTHWAnL84WpVAMHzP4gbXKmYgfSzDqT9SjNBaDneFgfeWRo4d6VJubewbE9kZuo3Xbtg,buyNow,magiceden_v2,HpYDHtHc5mHFw5NU9nVZNwdTtefDwScTD9DZGSan6r1y,trippin_ape_tribe,137873270,1655460981,9GTEtrJGzn3VzwcHyzwMchq5wCV6QhVNvV1Dnr7hKsDE,,wxo1Rj8JAy52FhhqTSiPTNbGZH87RhyMrgKJZiyYcay,,18.0
10,467D2FHQGizufHiqmqXy9onCHaVBBNoHbD69JRdj1pJWKq97gKS1eatE6m8AQbEG5wFrd3KBnKF7NZHm78FN9iUS,buyNow,magiceden_v2,DHBRDjEWrJqpcjgP85xDmVACqMNFXrYQ8APVMXdvrDsw,trippin_ape_tribe,137873269,1655460980,9GTEtrJGzn3VzwcHyzwMchq5wCV6QhVNvV1Dnr7hKsDE,,wxo1Rj8JAy52FhhqTSiPTNbGZH87RhyMrgKJZiyYcay,,18.0
11,3jc32r5t6nMjPgHLmsfLJDSjebGJEQy35QoLc8pcmMJf2Rp6c7Fc3366PGSJwvHsHZv1R4XJ4CcUEQjv5KT5EBoo,buyNow,magiceden_v2,92qDFX1jRoqe8nknUfD7D6R4YYKCbMXsKCmbL2QBksyP,trippin_ape_tribe,137873267,1655460979,9GTEtrJGzn3VzwcHyzwMchq5wCV6QhVNvV1Dnr7hKsDE,,5wnXbupmvTTDc22caVT4rVkZt3mHaQWJtRqFfRkns62U,,18.0
12,2jY4doHa4b4bBJ2Zk3uLY4S9efVnpVgNaDfXLqqxeBi2dNcLNKi76CwPuEutKVBZdKqyEShiVXfgw25wuT5V71LB,buyNow,magiceden_v2,DY5Vp3WYv5NLdKrDGaBYnSe8LZeW4QYVem9Y1sfGpJPx,trippin_ape_tribe,137872221,1655460271,2NjDPbtmQQUENuTyqnZXmrAjZTs2UWtEfcSTr2bDEJ5N,,51WcEqumSQU6F3puodqL8JtJFSgrDePJyzGUphUUN2xD,,17.99
13,5ijB7o36gjdiXJQDduDKSF7dp16dTSZxajitgPJSYrSyy2kEmFXcJPtNsUVdERyHaej1snBCipQLcTSSutK5Pr7X,buyNow,magiceden_v2,8yyTDBwAmvq9uDsAqDWwdkCQcTxnTEXWcsp7V8MAjtYM,trippin_ape_tribe,137871839,1655460007,AumyWpefoXXY1EKrdEN2u4Zur24TAb3fpzg11hGYEmWk,,C1bb62mFGzNQyS8muAeUrgjGpQjxEv5TQ81iG2s2kKWH,,21.0
14,3dp5hqB6PaMRcXmcDydYVmWXvXLbjAYuJ46R4Jwujk5mmQyrff37jJauvZ7Fzjtm9AFY76DiytgZHk7fBjqUgALu,buyNow,opensea,2H8fhLfRdbRmoE16dEAoBQyK6Y6L47mSyheUGLbdVcD9,trippin_ape_tribe,137871044,1655459465,AxSuC3x83H6FNVAt9fJQ3oK7N81QYTFq4MxGagRmry4w,,2CVfYJyVy8FhDyvGkkETxq8KKfGkNM8cPRzSJn8DomLy,,22.00204928
15,45kSKqadu7yKWpeYr9ieDeR5CZEKtbKDC8uxuUZPekToDuJCfyocjt7UuySis4dCbXEnkS9uWUkQfEZZ5Ls8316k,buyNow,magiceden_v2,81bAdYm4uYNP74Sr1VJ6iHAV2c3N7ro8sFkZPAaefkH7,trippin_ape_tribe,137865849,1655455869,3yaB2f8A9k4F1LNEG91XAGjtzms897zDKCVDpat8qTAW,,Hp7fePTkK5WrrccZje3D1DPFKLxNeWP4v4n7d57uHQ8r,,22.0
16,2Tq6XsBoyvREwoE2sZj38yr1skpNWEVjQDgLUdLMGktYHGekukkR2A9tLySNxrWtHbcoPfguSmj48FnQhUExxCW5,buyNow,magiceden_v2,87CCTcxgo1A27oNWsLGABCVzK5wRpu8NePsafpJ3f2cg,trippin_ape_tribe,137865667,1655455753,HaPjVAq3nwMC2S6PUxDNuiXLguDnVgYrvCrCUGJux4qX,,Bd8Ko3ocxUzXN3HZyHBBmxKsfg2uBLXMbP7tQMw92tzV,,17.0
17,3HdEjNE8Qjyyhjvq1M5Vyqzd4WkLDQUzBDPm6ckvCUrqBLAe1ii9zV2PhnPaB3dAhNbq9MQr9TeYotvt9WoYupUy,buyNow,magiceden_v2,C4iXBwdmayeNiZEneYEEX6ic5s63wnwo2qcJHSir34sB,trippin_ape_tribe,137865626,1655455721,GVHoRHNuRiMzteW5MNnUZGojLRTqr2ZZuGmQ7dn9qZPC,,8gHPXrBfF5U5Mya6kiKLbocD4dbhokyfsz24jox6MfX5,,25.0
18,3LK436JgKktJ7LMjHmaY91PUu7LGvxpSWxtdheyyQcvxH9uU9FHdm9VW4jaWCtsidpzcCxoBW2M2Q4ZMSQq5LZqn,buyNow,magiceden_v2,3AJmK4HgHsYLpW4GNePVBaggPvJn1HCek2rmMzALwwh1,trippin_ape_tribe,137862073,1655453250,2N32e69ZZALmFrSuNquDJkhFbNL5wKJ5F9cvhcFRY9pu,,GgjGzrJTxMJfsQ2QmyHRyxSy3nuuBJ4FZa2kVsCtcEkM,,25.0
19,2TfDee7gjLgYnqbd875o9X4hy5bqDwCkxBm3EWni6iRL7GZ2Vwgmjgxjrv28FP8YwpPhHQAAkxTTRQjWDHKgH6ct,buyNow,magiceden_v2,3WM1YSsB2JVwSaPSbVDCeAdczqMuVarLeG9jDujSth3q,trippin_ape_tribe,137860446,1655452103,3YPpii2rtuTmMcNQRoJN5VPRbZbsn183nVLWtv6X1RuA,,BP9a7nk1GJFAeLDJL1BxnXDRxzJviHT66w6Qcznz3t1X,,18.0
20,5k1dm8giqQZhNNMadHNs4hTnQF3YKmmwZ8poiDduWG2FDJEC6oP33oeZRB4nryXtDbNQMpZGj7w3WXrwc2TRQ8Nk,buyNow,magiceden_v2,2rwtSE4a1paMyvk8nfNuRWV2bTaCLv8W5jo3pY5bpPLi,trippin_ape_tribe,137859475,1655451424,7zcz1ThZPhpyr9EUkEjr7E1b97HCj9aqAjXvBcrzGr7u,,2Cb5kr1yusu32YU1Dh6xgdCKg8aasZodniejivyQbdwm,,18.0
21,4psJ159G2Tvw3yMVo5MgLXDucT7my7wsQhpFwskqYuwVwuQprtz7bcDTGqMgHaqgAoQZB95puywaBJecMWdCUyaB,buyNow,magiceden_v2,Hfr2rs4gxB4UxZL2TKjfZjS4zhvNT8ZnQtrK6Nm8U2KF,trippin_ape_tribe,137856077,1655449076,7WQ7mahX2KaGdHMVtEJtpZyMratzMAhDkhb2T7wQwegp,,5omC7k3stbLTR6TFy8CwsYqLpvBHQhNEwpmGNwxCva4F,,23.0
22,3T9qyiNR6bsv3nweQtm4nWnynW1DzesCrkSKHknB9qEs5ZUhBMUFC9WY6R7xmW8vCwdxWjYzTtndPcJF8nGeyimR,buyNow,magiceden_v2,4VwjHba1N4AS3wyTgKbhBbTTb9ZMZY9sCgjjrvo7bZme,trippin_ape_tribe,137853859,1655447535,pWQeTtK8x14ucAnBpTiUcERv6rS5RrsPwaZJDf6iomA,,EuKe57sveJpm8iJ69MLC2VFktvSTSLumRzQNWXH2DRyB,,18.0
23,4QPqAHvvtFB9x5ZbDgQsjpGQzTmYhBXkiG4azgAvakWWZqUyCi9KKpCYYJdUUKD94qBZrb2h9aj1pjbVcWXTCBkJ,buyNow,magiceden_v2,6pavGsgbhYxPVNNVRzJq1iw43pPXPBNzxouwMzZePTUR,trippin_ape_tribe,137852931,1655446887,2DkCHJHKmEbz1Vb19aKiX5Yu5SSgyBLgRxt46FczPscD,,2XaxTcvRNmJzMSvJxtxuDUKjbfdmw84bhBSLeEjmrBxT,,24.0
24,2deaoxraGK2ez2syE8kKK7qS5zLX3PajGEfAnSqeHbjymKhJuPnLepgfpuZmNg1W9JqygfaTzAH3f8wS3mLpc23Z,buyNow,magiceden_v2,GwzL3DNiAB4hY48g8V4BURUxgAZHZdL6rJtQDy12u8rv,trippin_ape_tribe,137847285,1655442963,CB15ZEEZCHVUAmgaHLaFMW4fWmPDGijVzEeQnJC5GpQQ,,9rH2JijhCxXex7prauehckTjdu7RaqyB1JLfu4R7c289,,18.0
25,64AcWHiNWWwfQAJ4uWFwz9sAT7MiUjUiQ4cZzhW9XVZ6YdeFcbWjBXqCngiNu1wTQo5v2CvppqQFvAn7zbF1bVzR,buyNow,magiceden_v2,9zf6LCrUM67kjh4FdZk5x2tYSHBVjqPuSWHg1MXT2t58,trippin_ape_tribe,137839044,1655437284,KobnMwP8qgp4XDLmbx2zcBmFB6kLhC91kUhC6bQsFSL,,wxo1Rj8JAy52FhhqTSiPTNbGZH87RhyMrgKJZiyYcay,,19.0
26,4w5gXhXGfiML1bANiYGygnPC2Z11xJpahfFJDWGwve2Yr3J2hTJ6521vocUsCXP2N38gPuZE6kP46WH2GqL2XTKo,buyNow,magiceden_v2,BekWE3kVRtdYCwPpfrzUmhXHitrFiy8Y3iCTF9Gugz19,trippin_ape_tribe,137837440,1655436182,9KJG2CRmNYxRM6AZE8GMgycvzSnFCv2DNHk4pGep4Cok,,63h6K1a7k4ZoqKk3xTK9z3oLb87vB3Sj1dLMNGrXNpMr,,17.3
27,3riUnJn5JR53oau24fWCbud3Bp1BNZQgwx7aaGpLBfL2UsDJvv2pYh6oy9YTWxzinDC9o5vSZkrQpmf8K4J6PXCs,buyNow,magiceden_v2,6N2KdSx2YGZZqcE3aXfQnuMCMCbHk51DYhGBkJPYQxMh,trippin_ape_tribe,137836571,1655435616,12MEhVTowAfH9qABHYckVpUB1CMTs7AQ7EkVMs5aA46x,,GdAiBPxoaCU9M3cHA9qhY4dsGcCkQs92fmxedzGhHvi8,,24.0
28,3WrMtz8itQiz8f2Uj2za8mLNyAcHD19M37prpuDX4Z4hR753ZsyFZpwJis5wpLBJTg1maL1RmhDXD3KjNW1aBQ7Q,buyNow,magiceden_v2,J1rYaLK4RGUtoWqmvCmA8FpCrm18nzuYQQ1EdEsw5TKL,trippin_ape_tribe,137836327,1655435443,HMBgANbUHco7eV29fuVoB5Ur8jiw6jwKzhQ7s48drW5b,,5YbUAjx2siD1a9dwBrxzX2CexmM6pT2VGUXqXqTvw18G,,17.0
29,5CR154c8e8FSgaEAJ5i2qD7fdyawgV26rHQRFiQPJf7uAEGBUHY8NEErszsv8Rt8F9CobA4yBa5Jj99rL6Eig6pf,buyNow,magiceden_v2,8mKkUjZGovDspr96G38eTxSMa4f1JAu8yoJG12LUsYY8,trippin_ape_tribe,137833425,1655433461,9CGPZF1XSB6e1ms71PJeNYgKDkPP2ivXJe2SoP8SPSbz,,7PeEdCa2uqexaNYq9nnXX1eNrcGQ24z7Ju4wDACYhv59,,16.89
30,scxchELxT5hwiQ7QsQdWgkywAkF63SWy2B5dUpa3drKC4anrnm22CpAxduGtXcDws4mRfkZiLFK5RQsABMVerr4,buyNow,magiceden_v2,LMF6ddpmpP94CDgeBbpoCgNZGRJbF5LZEBUziVrsFsq,trippin_ape_tribe,137833208,1655433316,7mrPAjh2MSWhjCfqETzxDySpXa3UF6roSd7ob1MzEyFH,,oPpUNGYaTv66ZJrWNGmHvSSYkTtu6DXxU6pNHbt2VRJ,,18.0
31,4Zi9yM188W76889PdvLfw1uUv86B6yQX4nmGqVXFTuinHbbKECYfNq5LKsatc3qj1QWygUsyVxekZwQF3skzjPx1,buyNow,magiceden_v2,CrhXTsrUCmYbyUinV4RCyrh8XoxbSE884KgNFV2GgSsd,trippin_ape_tribe,137831228,1655431924,Hwb2V1AZc4owJ9EvAA6ER19oUEBfe1eXSDSqyupWtufF,,Ap73qWn3VBEYTFmNxmK5xxub5JdQVigU7HnfAQj8mheu,,16.9
32,641iYCRfHKxAdACeoipYdt8A54wnLKPZMXEN2UhravXoSSmw2j7Q6ptuR3TB1QJBTxodZny3WuipYLPZGyH2rNbk,buyNow,magiceden_v2,DwQ4e3aQ9PwxppnAkmUexDymqotepAKQxyrfg7HNSxzm,trippin_ape_tribe,137827156,1655429061,Db98J7Xm3ohLuLRDTBzaj3p9NYuJh4DNdhddte1U17jQ,,63h6K1a7k4ZoqKk3xTK9z3oLb87vB3Sj1dLMNGrXNpMr,,17.0
33,2sjS9qNy4ibqUFPQdLnBJWTSe7oMQ4b6CQfDSgHwxeuSr2Nq9783Npt9ES1TrBpAhhxHBQ6pAk2AkvEbGnXPKvgJ,buyNow,magiceden_v2,6UDyMJrWayTeXeoDvMZsHVRLormFwvoruRXfzMAt8JbV,trippin_ape_tribe,137824332,1655427079,C6tYwQ9fE9Q1qTkcySgMN46mrFmDcfM5MUdcSFfZ6iEx,,7S4Gv1EtYeMkXgmwxMirUV3gdaWAdKHFo2SMP3BWCnSb,,40.0
34,2Wtxc3YiSRCvCRgcx4hcgGw4heqyDsmTMKFJkyWkPDj2jKJHTqpDfsL6EpxYvRH8r6NoSCGqXREvhSXNJS1dXF2X,buyNow,magiceden_v2,8j1oHJYW6Qbn4k8aewWFf79dzQjgoDWHKXL2zxcNqpoX,trippin_ape_tribe,137823580,1655426556,923D1uQXhneaApGjE7mLAE2MRWMu8s7shzwxREq5SsK,,69jfDL3GNCk2wmiWx6wntGzUeCLB1eJDoSaEZvwddHSL,,19.0
35,28fVm2UUNs4PmZB5CD2pJSpWUcEb7G524dUxe86ipoW5KjX8PvTrUEW7QrwXsPTLbhNB3FU2BkRqawGxx9YyRGDE,buyNow,magiceden_v2,133xvVwFFWRqxA7HmcW28CXySo56EENHimvEV3TPxoKE,trippin_ape_tribe,137823172,1655426269,QV3PTVizgGfRnBqRZH8cT5V3qQk8zziNf4PyhFt4Kv4,,21uwNZBgwq99CvGcBkri7yYZevQe3Ctj6tLdkTuZJQT5,,20.5
36,sYehLr5QSefPWde7vdAc8VPLaVC3dPjhTSi2uU3v2WPLyXJVcnw1pCu2Zt19YkAYyyNr1MeAvjbUZya1umgP3BR,buyNow,magiceden_v2,C7P4G3bym6jyXc19Br1Pf2ov3gCkpBfdrQJCqRkSYiZk,trippin_ape_tribe,137822978,1655426128,AgNQaoBCDAHUMRTzLkh1cmGyUPrH2kN2XnPM3RPpcGN2,,FTE2XGk8uK8SHgqvfntDXbnyL4tsqyAbtLY6TB18Hhbn,,15.0
37,3TUdUc2Xv1pjofmPpadka9rKsBqkxNcBv2s4ezj6XiPdWx4nMu8EBxc5bVYaB5yp69BD8omy9Sx1vQvnyCoPHJ2C,buyNow,magiceden_v2,fY2ijJhMJHt2vjzw4u3iBdMqMPFy1jNVvRoWevC8LQx,trippin_ape_tribe,137822303,1655425651,J2Zde9tCE9Wt8y6aoaG1TaysZmAxnnPt43uoiqDT7AL6,,FTE2XGk8uK8SHgqvfntDXbnyL4tsqyAbtLY6TB18Hhbn,,16.0
38,5G235dDo3U2VnyCprJFRGFu2Q58kMJNSpgMhbZMv6NkqCPCwmaMaK1fVpXEJgCE44kdicyRwAdnMWkSAELgyD3N3,buyNow,magiceden_v2,HeQpoektPxPUrR1odv76MTXTeK55irqxwJuKyTFSG2Rp,trippin_ape_tribe,137821069,1655424794,7LLrgnAuhsCYLj2QJ25LH82qT3WBXcw2wzvSdjKxbC1D,,FTE2XGk8uK8SHgqvfntDXbnyL4tsqyAbtLY6TB18Hhbn,,17.8
39,6rfB87hjbSTyoCXAKGFkuTeTr3rrzF2AV9DJjNdCWiWXYaN7P2vXe38PwPNPsdxjqk3QF6zJPjurpg6MdPBR5BL,buyNow,magiceden_v2,nCf7xveqoqJEeewLY6NCjdsEhKxA4yVQZoX8Ud1JcvL,trippin_ape_tribe,137819848,1655423937,C8BMLBB6pLeAQcroJegoDsGo3SZSCbBmdNaP17kkZCv8,,ERYAnZUk3hNuZRgNosMVioA3hjX2aTpGzAnRZf3xZPr9,,21.0
40,2fKJK6LfguVQ2jHs6vHdBW7CPf2FriwukiU3g1r5MthzGjo3XKxB8UrbASM9VYGmSYmr7QthVNpXg8wQCL14eCKk,buyNow,magiceden_v2,9r16YTxDZidcDU8uZVQmrmsTnQZXkWzkbjRZjwkJmXzp,trippin_ape_tribe,137816511,1655421605,HS4iRzdqhYKcLevLwBNZcue5svepxJv5vWZAEX81Uze9,,Dk6x8qoTQC7b3TSzAD2MqqXTdLie4fjLztcXC7ZkUqp,,18.99
41,3D67aSgEov2DcmKYAxowd9sUM8ZhPe7YpPpkgHuQY8dUa4gDeZUbyvwZowv3EsrmtF5dABWAPiBgmunVSpags1s,buyNow,magiceden_v2,FASBHX6TVd8f86MZZgQBgpi2TTUkSfCgtTBiEZtLmT7J,trippin_ape_tribe,137814371,1655420119,6SZJDtzpNfCeDv5UPNVLxJQSqxFeDjpJpN5hcXC9qcek,,AVmSauttQpbavBwT8NFqiNC3aeCn1tR9SDzSLWR2Kq3e,,22.0
42,5U8BLApfqnFhGd3oRAiPZPgY2qZ4Pg8LmYKpbzrvZ8MJgg1WVKYaXpuo1wDfAZYc7s5qE4soVbzbEVq7DAZVGY6p,buyNow,magiceden_v2,2u8TYYTzNVnXZxDXptVYV6gb6qn7RvrYpRsxmyAhseQV,trippin_ape_tribe,137813572,1655419589,Eyv8Q8gme1LnpCjBPKDaSWdsdYSciEp2gCiiZSchAVSK,,883P7Jq3ghZhJ6mYrNkm25aCqhexvbYgkNqSLEtrYMqm,,25.0
43,4bNbauame2GJrG2nerkUonQN99QURDGU2QS46vPTwH4cdQQCKLo8EMzLgUjHoEbxtiXt2d9h9GJTpC3sXfVb7njf,buyNow,magiceden_v2,4RbpswWQyPscqrCkgq5UfnfR8x3UDnXc8gqbRdqykjJk,trippin_ape_tribe,137812190,1655418684,ECVE9RtwSnWKrxgE8phMPpuKcfByQF8vL3V3qttH1ega,,7A1V5UBp2gWy9XusxdKug9KWFMkswmLHzQKmu172DfuF,,18.0
44,TcMEX7VK8acksiBWhNwnHbwsnVwvLY7jGFjgvhTH5BwA5ZkUHk8YpjA6zrUNjzbU7PnnKJr9UmeyL2UaR2E6Av3,buyNow,magiceden_v2,21KwmfAKpKWzjyikKk7fMPqByFBE582fnMkwCCu1kHye,trippin_ape_tribe,137809708,1655417006,HuxLPvfNwUJh9g3Nj2U5m6YuimpNqQtypPNcCEvGmNEe,,8CLtcreKzv2JMPTBmpFErMQuUtgYbdJKg62c4GcLUJVq,,18.5
45,3EL53qHn4N4aFzNGpaosaKqbZRZNb4Nhw6ZvPJcmsCVufM4BWWRR98drnSB3sfsiQZvu8ehGoKR66oqQhCApNtFV,buyNow,magiceden_v2,4kKgT3ZHeiMeYR1y6EedEpWJCJQAMzjEA414SnL9DjMX,trippin_ape_tribe,137809441,1655416836,Eyv8Q8gme1LnpCjBPKDaSWdsdYSciEp2gCiiZSchAVSK,,EzqGdeCtCqAihQUtJuYg4vaVTv14SF2c74UHsweYccK5,,19.0
46,5FRczvKWZGiLAd5Pqi1qRGVJh8sXHdcBknGZg95eo7NY4ZFRYS7rka813pPyqU3ueAgipxtBbUmtWdvJdwd5Z7c5,buyNow,magiceden_v2,2PQUMMhHxmWP4nHaRqNH2RB5HzAkkcXnLjf3VWoZAva6,trippin_ape_tribe,137808765,1655416396,9UsfC5ssEX5TRtjctbbN6AmCr2uTMvzRrTYbd9FvB4b9,,wxo1Rj8JAy52FhhqTSiPTNbGZH87RhyMrgKJZiyYcay,,19.0
47,2vrQsY2oc9fQB8uz3KQfwdsLHgsQbxYsNTE64MLobJvc8KNTv3wWK1Zo8J2fLdXxJjvFUc6NkpeURm1rj6Vh1iEP,buyNow,magiceden_v2,14MhkmfQq8Vs9iAvNywGb2U1qdzr64vJG28NW3otyBtm,trippin_ape_tribe,137806817,1655415118,GC9o8yV3DctxSnoBwmQm5eQvGEUjApHepTNi1sUsqxjd,,6UhoHWrbsVqQWziQRUEdJs3AagWMiqfuLULky6qSdwxe,,17.0
48,2xZFAf55wx9zJqk9h2ZEyg2jJ2mKAW8iH4LdKX6vTZtfVh3wQuApcjPbUzjsSRhew74uv9f2XFbi8vmfDiq6WSsR,buyNow,magiceden_v2,7YvFy1BxSwum16QpWbAMyHhzmEspCzGvWcXhKBmfmDRs,trippin_ape_tribe,137803920,1655413188,HWm1aeoDWGMumwsYmqxRNs2mJC3TtHCFauM8qJkGpwFq,,B9M5pPx8YSnGC3XBTZsEE3ffeR1LrQhw2udVxietUaf5,,36.0
49,5eKVix8BLNnxfEvPbxhhqstMC593w6ChFVbt6ZynaeTFmqZw8TqdJTuG94zv26N3MvdzgsNGBhNFyL7MzjDRHPR8,buyNow,magiceden_v2,FZZyHq32nQJVGqqzdNc23UCY9iXhymRWCEtCKBhW2dw3,trippin_ape_tribe,137803467,1655412884,ECVE9RtwSnWKrxgE8phMPpuKcfByQF8vL3V3qttH1ega,,6kDCnqhdrQXchxjCqKiGaAv3q8GSnmDrdZVgS8iqChjH,,21.0
50,3zNG3wkqVQDSqwTvhEmiVR3ko6mb4rSrpGei7p9XjxufaZDii2TXKDVx98JBvWqGo6v5eJzDV8JgUYTxCcTt3yYY,buyNow,magiceden_v2,7ir39pXH2mcfc9drZwB7xZDfgbUL6RZSRqVShPr9irGu,trippin_ape_tribe,137801060,1655411172,2dUbM2uSJG2iZPqjEsbUN4uJUXm9LsuhV9piug3AyBZh,,5YbUAjx2siD1a9dwBrxzX2CexmM6pT2VGUXqXqTvw18G,,17.7
51,4bnzUA3imeWiXahyunb5vZeTNvVWkwDLcy8qZgb3mryFjAnimuYw1jSc11sKyM7bDqvi3v9MkwPsF7uCuaJkVn2,buyNow,magiceden_v2,FqwghX5ZFkfoAh1uicibDhJ8tPTrawZznRhHhWnFaWrX,trippin_ape_tribe,137800286,1655410645,95Ew7N2DwWkhAUomTfHmQAwPB3xqcKKjscUcEtNRAp2C,,C29evrDPPZfnbHAc5LZa4hHvCovvGZggumriDBkSYohj,,17.0
52,2jFggrC5va6f3y9ZGqSvJzJ79zeRzo823ectCeDZbGgYRCx7tYcZpfJJvkXiAq5PkpCzAFJypKQXeRNnfB484a5s,buyNow,magiceden_v2,8GAqX5cus8iSDdu3rNv1dTGSV2cZqvnKXT6kuJWYcJBs,trippin_ape_tribe,137798578,1655409458,BtEqC4w1R9N5XieTowuKSjADSsPDjf4rmY8oZmLJQfd6,,3Rdx1d8Pwh6vmGEybTprFpNYk9UTYpQeMABt51np2BiM,,17.999912346
53,64pSzFGrKmmR4VjpDxb1UjmyAxtZVwuadVD2tFaijF3cLxw8KJdS5EsccG7bD72F2p6AvkXdhH5ZgVoX6icDKMcW,buyNow,magiceden_v2,CWvo13LSEKcP6ggnbKt78Gwk8RDhtDAXciVk8xk53rTZ,trippin_ape_tribe,137798467,1655409386,EXqRm1wo1c6HRdbWWeHV6RccLyvxcsRPGuZAGzBvWABJ,,wxo1Rj8JAy52FhhqTSiPTNbGZH87RhyMrgKJZiyYcay,,25.0
54,4uVZfFEtjEsPS4mgCHNP6YtUUXbDeNTGFNMviRcjoGZYVfQo39m5vUBsBn8RZ6e7n4CXykDvQhaZh4aePdax9R2U,buyNow,magiceden_v2,AnUncDBGnhdNVRdb4ymyohPduEZ8sTKLWmVy6QnZiQjM,trippin_ape_tribe,137794785,1655406848,BHHGAvBP6EFc1ZuBW88hSA4EELXtUU3KiigHEJ6e7DWk,,wxo1Rj8JAy52FhhqTSiPTNbGZH87RhyMrgKJZiyYcay,,19.0
