,name,background,clothes,eyes,head,mouth,neck,skin,speciality,specialty,version,background_rarity,skin_rarity,speciality_rarity,clothes_rarity,neck_rarity,head_rarity,eyes_rarity,mouth_rarity,specialty_rarity,version_rarity,min_rarity,max_rarity,mean_rarity,factoral_rarity,rarity_rank,id,tokenAddress,collectionAddress,collectionName,imageUrl,chain
44,DeGod #5956,Olive Green,Divine Robe,Swirly Glasses,Godfro,None,Pimp Chain,Zebra,,None,,0.1288,0.0772,0.9998666666666667,0.0032,0.021466666666666665,0.0308,0.0388,0.5281333333333333,0.5205333333333333,0.8954666666666666,0.0032,0.9998666666666667,0.32442666666666664,443.9733596145474,44,5956,9qEAMHgHb8Bk52RAAZzLy2htDRDj1rdiZGKtgT5zcdbm,AxFuniPo7RaDgPH6Gizf4GZmLQFc4M5ipckeeZfkrPNn,DeGods,https://metadata.degods.com/g/5955.png,SOL
45,DeGod #4374,Supernova,Peasant Blouse,None,Mythic Helmet,None,Pimp Chain,Pink Granite,,Earring,,0.028933333333333332,0.09653333333333333,0.9998666666666667,0.046266666666666664,0.021466666666666665,0.0032,0.5158666666666667,0.5281333333333333,0.08453333333333334,0.8954666666666666,0.0032,0.9998666666666667,0.3220266666666667,443.39748093270305,45,4374,8jS2sUAFQhhcvSBCtR99aagnFxZRa9papAkjq11qEZeZ,AxFuniPo7RaDgPH6Gizf4GZmLQFc4M5ipckeeZfkrPNn,DeGods,https://metadata.degods.com/g/4373.png,SOL
46,DeGod #8997,Red,Radioactive Tee,Neon Shades,Medusa,None,None,Solar Spiral,,None,,0.126,0.102,0.9998666666666667,0.0112,0.5170666666666667,0.0033333333333333335,0.03866666666666667,0.5281333333333333,0.5205333333333333,0.8954666666666666,0.0033333333333333335,0.9998666666666667,0.3742266666666667,440.7536366555153,46,8997,B46NzsMceYjGbZDvVZCyFnMU4DeJeUn7q67BYnFFmiM9,AxFuniPo7RaDgPH6Gizf4GZmLQFc4M5ipckeeZfkrPNn,DeGods,https://metadata.degods.com/g/8996.png,SOL
47,DeGod #5519,Purple,God Jersey,Playboy Bunny Glasses,Exposed Brain,Porn Stashe,Mythic Mamba,Turquoise,,Archer,,0.12746666666666667,0.09533333333333334,0.9998666666666667,0.021733333333333334,0.004933333333333333,0.010133333333333333,0.021466666666666665,0.08506666666666667,0.0828,0.8954666666666666,0.004933333333333333,0.9998666666666667,0.23442666666666664,438.2673829563676,47,5519,A8cRVACXG8z5U5SY5UbyJDFMrzNmuF2LtfArHxEAsX65,AxFuniPo7RaDgPH6Gizf4GZmLQFc4M5ipckeeZfkrPNn,DeGods,https://metadata.degods.com/g/5518.png,SOL
48,DeGod #3005,Deep Ocean Blue,Divine Robe,Swirly Glasses,Bleached,Hipster Beard,Diamond Necklace,Zebra,,God of War,,0.1232,0.0772,0.9998666666666667,0.0032,0.0416,0.05213333333333333,0.0388,0.0788,0.0496,0.8954666666666666,0.0032,0.9998666666666667,0.2359866666666667,437.53200924114543,48,3005,B7w4QjwnPpAA2jgLfg2wKjwp8C3yjRhWEegFxzcXwgGH,AxFuniPo7RaDgPH6Gizf4GZmLQFc4M5ipckeeZfkrPNn,DeGods,https://metadata.degods.com/g/3004.png,SOL
49,DeGod #9187,Purple,Tourist Tee,Laser Eyes,Mythic Helmet,None,None,Pink Granite,,Quarterback,,0.12746666666666667,0.09653333333333333,0.9998666666666667,0.0504,0.5170666666666667,0.0032,0.014666666666666666,0.5281333333333333,0.08173333333333334,0.8954666666666666,0.0032,0.9998666666666667,0.3314533333333333,436.90661994880224,49,9187,H4fmJBnfoGuoRwhEkmkqNwWkpV2qFSkDGNVgigNzdRno,AxFuniPo7RaDgPH6Gizf4GZmLQFc4M5ipckeeZfkrPNn,DeGods,https://metadata.degods.com/g/9186.png,SOL
50,DeGod #6440,Blue,Tourist Tee,None,Leaf Laurel,Cigarette,Mythic Mamba,Ice,,Quarterback,,0.1416,0.006666666666666667,0.9998666666666667,0.0504,0.004933333333333333,0.053733333333333334,0.5158666666666667,0.047466666666666664,0.08173333333333334,0.8954666666666666,0.004933333333333333,0.9998666666666667,0.2797733333333333,435.57422218084645,50,6440,HRwP6TWEGEBu1AHCzhf9zhheEqkDcT3Ud4eJuBRnwPPa,AxFuniPo7RaDgPH6Gizf4GZmLQFc4M5ipckeeZfkrPNn,DeGods,https://metadata.degods.com/g/6439.png,SOL
51,DeGod #8540,Olive Green,None,All Seeing Eyes,Mythic Helmet,None,Double Diamond Necklace,Leopard,,None,,0.1288,0.08106666666666666,0.9998666666666667,0.04666666666666667,0.0212,0.0032,0.0352,0.5281333333333333,0.5205333333333333,0.8954666666666666,0.0032,0.9998666666666667,0.3260133333333333,435.53841243760814,51,8540,4weq6mkR5wdJSyWtAkNe13q5tk43Gc1dkuNv1tPkaAZB,AxFuniPo7RaDgPH6Gizf4GZmLQFc4M5ipckeeZfkrPNn,DeGods,https://metadata.degods.com/g/8539.png,SOL
52,DeGod #6871,Brown,World Champion Robe,DeMonacle,Mythic Halo,Fruit Roll Up,Christmas Lights Chain,Turquoise,,Quarterback,,0.1292,0.09533333333333334,0.9998666666666667,0.014933333333333333,0.06693333333333333,0.004266666666666667,0.022133333333333335,0.0244,0.08173333333333334,0.8954666666666666,0.004266666666666667,0.9998666666666667,0.23342666666666667,435.02508255796937,52,6871,FBQTAffmC3Ddhn1QPv6dTTVcB8Ur3N5vfUj29p6ioxsf,AxFuniPo7RaDgPH6Gizf4GZmLQFc4M5ipckeeZfkrPNn,DeGods,https://metadata.degods.com/g/6870.png,SOL
53,DeGod #3160,Purple,Divine Robe,Swirly Glasses,Babushka,None,Silver Chain,Lavender Stripe,,Archer,,0.12746666666666667,0.09853333333333333,0.9998666666666667,0.0032,0.06666666666666667,0.021866666666666666,0.0388,0.5281333333333333,0.0828,0.8954666666666666,0.0032,0.9998666666666667,0.28628,433.086566711639,53,3160,CoMMejz2VLKH7GQm5EewWVPK23QJcGJWKQmWvqQ6hCvN,AxFuniPo7RaDgPH6Gizf4GZmLQFc4M5ipckeeZfkrPNn,DeGods,https://metadata.degods.com/g/3159.png,SOL
54,DeGod #7713,Supernova,Tourist Tee,Red Wine Glasses,Medusa,None,Friendship Necklace,Turquoise,,None,,0.028933333333333332,0.09533333333333334,0.9998666666666667,0.0504,0.06426666666666667,0.0033333333333333335,0.022266666666666667,0.5281333333333333,0.5205333333333333,0.8954666666666666,0.0033333333333333335,0.9998666666666667,0.3208533333333333,431.29477523629157,54,7713,Cz6vzd7nPWkXiGQm5s98SR3UXmghbSiT773t3Q3CQWM5,AxFuniPo7RaDgPH6Gizf4GZmLQFc4M5ipckeeZfkrPNn,DeGods,https://metadata.degods.com/g/7712.png,SOL
55,DeGod #7088,Brown,Divine Robe,All Seeing Eyes,DeGod Pro Trucker,Vape God,Louis Scarf,Zebra,,None,,0.1292,0.0772,0.9998666666666667,0.0032,0.0408,0.052533333333333335,0.0352,0.0472,0.5205333333333333,0.8954666666666666,0.0032,0.9998666666666667,0.28012,430.3721505206548,55,7088,EsXuu9AkYYWUPtiCAF729f7D6zk7B8JiRNcYz2wmB3Yj,AxFuniPo7RaDgPH6Gizf4GZmLQFc4M5ipckeeZfkrPNn,DeGods,https://metadata.degods.com/g/7087.png,SOL
56,DeGod #3804,Deep Ocean Blue,Googod Tee,Round Glasses,Medusa,None,Double Diamond Necklace,Pink Granite,,None,,0.1232,0.09653333333333333,0.9998666666666667,0.0368,0.0212,0.0033333333333333335,0.0348,0.5281333333333333,0.5205333333333333,0.8954666666666666,0.0033333333333333335,0.9998666666666667,0.32598666666666665,427.4867929952457,56,3804,4qT6zYNwor7H8XTcZajqHGPjkAdfKcck2aFpqLzNfWQW,AxFuniPo7RaDgPH6Gizf4GZmLQFc4M5ipckeeZfkrPNn,DeGods,https://metadata.degods.com/g/3803.png,SOL
57,DeGod #6423,Brown,Mythic War Armor,None,Exposed Brain,Fruit Roll Up,Cannibal Necklace,Lavender Stripe,,Quarterback,,0.1292,0.09853333333333333,0.9998666666666667,0.0044,0.0388,0.010133333333333333,0.5158666666666667,0.0244,0.08173333333333334,0.8954666666666666,0.0044,0.9998666666666667,0.27984,426.8927932878803,57,6423,HpDUGuwr1H9q8s2BQVkbopzuCsDyjwgUiVegRzCcT9Yp,AxFuniPo7RaDgPH6Gizf4GZmLQFc4M5ipckeeZfkrPNn,DeGods,https://metadata.degods.com/g/6422.png,SOL
58,DeGod #8726,Blue,Overalls,None,Mythic Helmet,None,Double Diamond Necklace,Leopard,,Archer,,0.1416,0.08106666666666666,0.9998666666666667,0.03386666666666667,0.0212,0.0032,0.5158666666666667,0.5281333333333333,0.0828,0.8954666666666666,0.0032,0.9998666666666667,0.3303066666666667,426.6211544177964,58,8726,Hc3FThBPxYrs37yoyHSRH4tt8dSWZzv8dkT33Gt4XCZZ,AxFuniPo7RaDgPH6Gizf4GZmLQFc4M5ipckeeZfkrPNn,DeGods,https://metadata.degods.com/g/8725.png,SOL
59,DeGod #7555,Red,Overalls,Money Sign Shades,Medusa,None,None,Pink Granite,,None,,0.126,0.09653333333333333,0.9998666666666667,0.03386666666666667,0.5170666666666667,0.0033333333333333335,0.014133333333333333,0.5281333333333333,0.5205333333333333,0.8954666666666666,0.0033333333333333335,0.9998666666666667,0.37349333333333334,426.443323894006,59,7555,6MLTXmNP4YaFDbL37imdVbRNTCvtidKmQpsnEmZ2dC8,AxFuniPo7RaDgPH6Gizf4GZmLQFc4M5ipckeeZfkrPNn,DeGods,https://metadata.degods.com/g/7554.png,SOL
60,DeGod #5571,Brown,FTX Jersey,None,Mythic Helmet,Vape God,None,Pink Granite,,None,,0.1292,0.09653333333333333,0.9998666666666667,0.015066666666666667,0.5170666666666667,0.0032,0.5158666666666667,0.0472,0.5205333333333333,0.8954666666666666,0.0032,0.9998666666666667,0.374,426.067624245222,60,5571,9K1Dxc7A6sn6eVvxstQHjf475mYq1FLa8QUHBf8oJdL6,AxFuniPo7RaDgPH6Gizf4GZmLQFc4M5ipckeeZfkrPNn,DeGods,https://metadata.degods.com/g/5570.png,SOL
61,DeGod #5314,Purple,Steve Jobs Turtleneck,None,Mythic Helmet,None,None,X-Ray,,Rockstar Tats,,0.12746666666666667,0.0436,0.9998666666666667,0.031733333333333336,0.5170666666666667,0.0032,0.5158666666666667,0.5281333333333333,0.023333333333333334,0.8954666666666666,0.0032,0.9998666666666667,0.36857333333333336,425.53351873870696,61,5314,8jtG1o7zU8V3hcPpZNtZq5tkTMFRyVhHzWXX83rPspp5,AxFuniPo7RaDgPH6Gizf4GZmLQFc4M5ipckeeZfkrPNn,DeGods,https://metadata.degods.com/g/5313.png,SOL
62,DeGod #9629,Deep Ocean Blue,Bleached Tee,Laser Eyes,Medusa,None,None,Lavender Stripe,,None,,0.1232,0.09853333333333333,0.9998666666666667,0.03306666666666667,0.5170666666666667,0.0033333333333333335,0.014666666666666666,0.5281333333333333,0.5205333333333333,0.8954666666666666,0.0033333333333333335,0.9998666666666667,0.37338666666666664,424.5549104787437,62,9629,5sfZVSZW54u14QSb1E4wsQjebjAiCY9kM2cSKopo4fvu,AxFuniPo7RaDgPH6Gizf4GZmLQFc4M5ipckeeZfkrPNn,DeGods,https://metadata.degods.com/g/9628.png,SOL
63,DeGod #6649,Deep Ocean Blue,DeGod Cutoff,None,Mythic Halo,None,None,Ice,,None,,0.1232,0.006666666666666667,0.9998666666666667,0.04666666666666667,0.5170666666666667,0.004266666666666667,0.5158666666666667,0.5281333333333333,0.5205333333333333,0.8954666666666666,0.004266666666666667,0.9998666666666667,0.4157733333333333,423.7243638413463,63,6649,EVDZ8fsY47tEqcwsXSuZJ9fLxB6Vmy9u7dWUX47iFhxN,AxFuniPo7RaDgPH6Gizf4GZmLQFc4M5ipckeeZfkrPNn,DeGods,https://metadata.degods.com/g/6648.png,SOL
64,DeGod #6754,Deep Ocean Blue,Divine Robe,None,Hippie Hair,Clown Nose,Louis Scarf,Lavender Stripe,,None,,0.1232,0.09853333333333333,0.9998666666666667,0.0032,0.0408,0.052533333333333335,0.5158666666666667,0.023066666666666666,0.5205333333333333,0.8954666666666666,0.0032,0.9998666666666667,0.3273066666666667,423.6401324441736,64,6754,9ZfQRSKX1vrGED2GDRLLPGTzVrnmag71N4ZXSTJoEs4X,AxFuniPo7RaDgPH6Gizf4GZmLQFc4M5ipckeeZfkrPNn,DeGods,https://metadata.degods.com/g/6753.png,SOL
65,DeGod #7467,Teal,World Champion Robe,Rose Tinted Shades,Mythic Halo,Clown Nose,None,Pink Granite,,None,DeadGod,0.13013333333333332,0.09653333333333333,0.9998666666666667,0.014933333333333333,0.5170666666666667,0.004266666666666667,0.0244,0.023066666666666666,0.5205333333333333,0.07053333333333334,0.004266666666666667,0.9998666666666667,0.24013333333333337,422.7519559406714,65,7467,3HkK4yecMAPrGxLvmbGkzH7kWXPGuESWVzYpMgzuHg7m,6XxjKYFbcndh2gDcsUrmZgVEsoDxXMnfsaGY6fpTJzNr,DeGods,https://metadata.degods.com/g/7466-dead.png,SOL
66,DeGod #5547,Blue,God Jersey,Neon Shades,Mythic Helmet,None,None,X-Ray,,None,,0.1416,0.0436,0.9998666666666667,0.021733333333333334,0.5170666666666667,0.0032,0.03866666666666667,0.5281333333333333,0.5205333333333333,0.8954666666666666,0.0032,0.9998666666666667,0.3709866666666667,422.23768951248513,66,5547,6sHNZ1v9xhj5WoxsYxM1hgAUBmtxRp24R1Su2VdG7uGw,AxFuniPo7RaDgPH6Gizf4GZmLQFc4M5ipckeeZfkrPNn,DeGods,https://metadata.degods.com/g/5546.png,SOL
67,DeGod #8907,Deep Ocean Blue,Overalls,Steampunk Goggles,Medusa,None,None,Poker,,None,,0.1232,0.03986666666666667,0.9998666666666667,0.03386666666666667,0.5170666666666667,0.0033333333333333335,0.019466666666666667,0.5281333333333333,0.5205333333333333,0.8954666666666666,0.0033333333333333335,0.9998666666666667,0.36808,421.96334112498204,67,8907,9cWoxCqgbeoTFZQu3gpyn4FMRATfH9VwbFWoqgu24XoT,AxFuniPo7RaDgPH6Gizf4GZmLQFc4M5ipckeeZfkrPNn,DeGods,https://metadata.degods.com/g/8906.png,SOL
68,DeGod #4745,Deep Ocean Blue,Hawaiian Shirt,None,Mythic Helmet,Santa Beard,None,Pink Granite,,Archer,,0.1232,0.09653333333333333,0.9998666666666667,0.0196,0.5170666666666667,0.0032,0.5158666666666667,0.04733333333333333,0.0828,0.8954666666666666,0.0032,0.9998666666666667,0.3300933333333334,421.1898040429734,68,4745,HktKS1ArtEyoLtniyRPPZsvPf6BrD4c8V4hGvfo22kUe,AxFuniPo7RaDgPH6Gizf4GZmLQFc4M5ipckeeZfkrPNn,DeGods,https://metadata.degods.com/g/4744.png,SOL
69,DeGod #3694,Deep Ocean Blue,War Armor,Glowing Eyes,Mythic Halo,Hipster Beard,Paperclip Necklace,Marble,,Angel Wings,,0.1232,0.0948,0.9998666666666667,0.0312,0.07,0.004266666666666667,0.015066666666666667,0.0788,0.024666666666666667,0.8954666666666666,0.004266666666666667,0.9998666666666667,0.2337333333333333,421.0968494506347,69,3694,Bo8YDCH5bmaKZMJcLi8vsCPbGCXRgePJpVycBmMG7rYB,AxFuniPo7RaDgPH6Gizf4GZmLQFc4M5ipckeeZfkrPNn,DeGods,https://metadata.degods.com/g/3693.png,SOL
70,DeGod #4261,Brown,Hazmat Suit,Rainbow Laser Eyes,Heavenly Crown,Clown Nose,Friendship Necklace,Pink Granite,,Archer,,0.1292,0.09653333333333333,0.9998666666666667,0.0188,0.06426666666666667,0.0088,0.0061333333333333335,0.023066666666666666,0.0828,0.8954666666666666,0.0061333333333333335,0.9998666666666667,0.2324933333333333,421.07731668227876,70,4261,8NGsJtjLkT375YtRgRB6YnkXSf8FjeqidFS72LwMXy1i,AxFuniPo7RaDgPH6Gizf4GZmLQFc4M5ipckeeZfkrPNn,DeGods,https://metadata.degods.com/g/4260.png,SOL
71,DeGod #8323,Teal,Godly Tunic,Neon Shades,Godfro,None,Friendship Necklace,Gold,,Mythic Wings,,0.13013333333333332,0.016266666666666665,0.9998666666666667,0.022,0.06426666666666667,0.0308,0.03866666666666667,0.5281333333333333,0.0044,0.8954666666666666,0.0044,0.9998666666666667,0.27299999999999996,419.78720695174496,71,8323,9EkkhoxPfkCgYwEtRxKnznjJySynWHj5QepXeVriS5iY,AxFuniPo7RaDgPH6Gizf4GZmLQFc4M5ipckeeZfkrPNn,DeGods,https://metadata.degods.com/g/8322.png,SOL
72,DeGod #3863,Blue,Mythic War Armor,None,Heavenly Crown,Fruit Roll Up,None,Pink Granite,,Archer,,0.1416,0.09653333333333333,0.9998666666666667,0.0044,0.5170666666666667,0.0088,0.5158666666666667,0.0244,0.0828,0.8954666666666666,0.0044,0.9998666666666667,0.32867999999999997,417.3805965585679,72,3863,Fgzi93Bh15j4Xxy6et6Ym5KJwzwt3UcusB5ye9gphNmU,AxFuniPo7RaDgPH6Gizf4GZmLQFc4M5ipckeeZfkrPNn,DeGods,https://metadata.degods.com/g/3862.png,SOL
73,DeGod #5153,Hell,War Armor,Glowing Eyes,Pharaohs Headdress,None,Solana Chain,Lavender Stripe,,None,,0.0276,0.09853333333333333,0.9998666666666667,0.0312,0.0061333333333333335,0.009733333333333333,0.015066666666666667,0.5281333333333333,0.5205333333333333,0.8954666666666666,0.0061333333333333335,0.9998666666666667,0.31322666666666665,416.51833891859417,73,5153,CCVg4YZXpGGSrmKS7aXnNmuiaHNm5oU4bGWygRS4bzQv,AxFuniPo7RaDgPH6Gizf4GZmLQFc4M5ipckeeZfkrPNn,DeGods,https://metadata.degods.com/g/5152.png,SOL
74,DeGod #9560,Hell,Druglord Suit,Snake Eyes,Medusa,None,None,Zebra,,None,,0.0276,0.0772,0.9998666666666667,0.03333333333333333,0.5170666666666667,0.0033333333333333335,0.03453333333333333,0.5281333333333333,0.5205333333333333,0.8954666666666666,0.0033333333333333335,0.9998666666666667,0.36370666666666673,416.008204790296,74,9560,B2t2WDq3ZbEu466ezKmKMGxuuSbAtW6VVThnoHN2AEVx,AxFuniPo7RaDgPH6Gizf4GZmLQFc4M5ipckeeZfkrPNn,DeGods,https://metadata.degods.com/g/9559.png,SOL
75,DeGod #8219,Blue,Divine Robe,Clout Goggles,Fade,None,Christmas Lights Chain,Zebra,,God of War,,0.1416,0.0772,0.9998666666666667,0.0032,0.06693333333333333,0.05173333333333333,0.040266666666666666,0.5281333333333333,0.0496,0.8954666666666666,0.0032,0.9998666666666667,0.2854,415.7917088787627,75,8219,ECCiCnhvu7B8GTtb2eHr9o7gPvyeXr3eiBNqCjoWCJxu,AxFuniPo7RaDgPH6Gizf4GZmLQFc4M5ipckeeZfkrPNn,DeGods,https://metadata.degods.com/g/8218.png,SOL
76,DeGod #3969,Blue,FTX Jersey,Round Glasses,Propeller Hat,Heavenly Wood,Friendship Necklace,Nebula,,Devil Wings,DeadGod,0.1416,0.0054666666666666665,0.9998666666666667,0.015066666666666667,0.06426666666666667,0.03,0.0348,0.02266666666666667,0.047466666666666664,0.07053333333333334,0.0054666666666666665,0.9998666666666667,0.14317333333333332,414.35267897131115,76,3969,2hS2eGnyoxhH4WcB5NbuMPrZXBcdNecdnS68jMSwTQLb,6XxjKYFbcndh2gDcsUrmZgVEsoDxXMnfsaGY6fpTJzNr,DeGods,https://metadata.degods.com/g/3968-dead.png,SOL
77,DeGod #4332,Purple,Druglord Suit,None,Plank,None,None,Transcendent,,Mythic Wings,,0.12746666666666667,0.009066666666666667,0.9998666666666667,0.03333333333333333,0.5170666666666667,0.03333333333333333,0.5158666666666667,0.5281333333333333,0.0044,0.8954666666666666,0.0044,0.9998666666666667,0.36640000000000006,413.29483594281953,77,4332,BGTWiZoPLMbuJ3CLK9MfTJb4Ps72LfBZYvgFDg5KA5K,AxFuniPo7RaDgPH6Gizf4GZmLQFc4M5ipckeeZfkrPNn,DeGods,https://metadata.degods.com/g/4331.png,SOL
78,DeGod #7139,Olive Green,Gym Tee,None,Mythic Helmet,Fruit Roll Up,None,X-Ray,,None,,0.1288,0.0436,0.9998666666666667,0.0488,0.5170666666666667,0.0032,0.5158666666666667,0.0244,0.5205333333333333,0.8954666666666666,0.0032,0.9998666666666667,0.36976,412.5856128565908,78,7139,C7ef7rGrPw1J4GPZHGdAvBTs3bZeaFUAmWyohMTxn74A,AxFuniPo7RaDgPH6Gizf4GZmLQFc4M5ipckeeZfkrPNn,DeGods,https://metadata.degods.com/g/7138.png,SOL
79,DeGod #9082,Brown,Silk Robe,Steampunk Goggles,Mullet,Cigarette,Solana Chain,Lavender Stripe,,Quarterback,DeGod,0.1292,0.09853333333333333,0.9998666666666667,0.012,0.0061333333333333335,0.030266666666666667,0.019466666666666667,0.047466666666666664,0.08173333333333334,0.034,0.0061333333333333335,0.9998666666666667,0.1458666666666667,412.38933412717,79,9082,3TE7p2cX7Xo28pkvd4FNRFk4JBz39NR9G4dksx9cSzvy,6XxjKYFbcndh2gDcsUrmZgVEsoDxXMnfsaGY6fpTJzNr,DeGods,https://metadata.degods.com/g/9081.png,SOL
80,DeGod #5615,Red,Divine Robe,None,Hippie Hair,Vape God,Gold Chain,Solar Spiral,,Quarterback,,0.126,0.102,0.9998666666666667,0.0032,0.04013333333333333,0.052533333333333335,0.5158666666666667,0.0472,0.08173333333333334,0.8954666666666666,0.0032,0.9998666666666667,0.2864,411.66961187727327,80,5615,DJYbXo8n4d63KVHpHpPBysgYpVG7sA6YujuxP4feKcr3,AxFuniPo7RaDgPH6Gizf4GZmLQFc4M5ipckeeZfkrPNn,DeGods,https://metadata.degods.com/g/5614.png,SOL
81,DeGod #4746,Deep Ocean Blue,Godly Tunic,Night Vision Goggles,Winged Helmet,Cigarette,None,Ice,,Quarterback,,0.1232,0.006666666666666667,0.9998666666666667,0.022,0.5170666666666667,0.010133333333333333,0.014,0.047466666666666664,0.08173333333333334,0.8954666666666666,0.006666666666666667,0.9998666666666667,0.27176,411.03739262858903,81,4746,8zJ8AAp2LR4dCRaeutuCZJS2vwMETNgaPagN482pD7fe,AxFuniPo7RaDgPH6Gizf4GZmLQFc4M5ipckeeZfkrPNn,DeGods,https://metadata.degods.com/g/4745.png,SOL
82,DeGod #4833,Brown,Divine Robe,None,Bleached,Party Blower,None,Turquoise,,Rockstar Tats,,0.1292,0.09533333333333334,0.9998666666666667,0.0032,0.5170666666666667,0.05213333333333333,0.5158666666666667,0.08613333333333334,0.023333333333333334,0.8954666666666666,0.0032,0.9998666666666667,0.33176,410.36742571699597,82,4833,ArGq8cm7ef1RdLz1je9NUmeuGyy4q2FvmuVb6P2Lg5Uc,AxFuniPo7RaDgPH6Gizf4GZmLQFc4M5ipckeeZfkrPNn,DeGods,https://metadata.degods.com/g/4832.png,SOL
83,DeGod #4899,Supernova,Steve Jobs Turtleneck,None,Medusa,None,Christmas Lights Chain,Blue Sky,,None,,0.028933333333333332,0.0468,0.9998666666666667,0.031733333333333336,0.06693333333333333,0.0033333333333333335,0.5158666666666667,0.5281333333333333,0.5205333333333333,0.8954666666666666,0.0033333333333333335,0.9998666666666667,0.36376000000000003,410.25250013979513,83,4899,CzxnpGVbUL9ZqNBvv8xURmrHqhtgGDS2tL7TeUtubvaw,AxFuniPo7RaDgPH6Gizf4GZmLQFc4M5ipckeeZfkrPNn,DeGods,https://metadata.degods.com/g/4898.png,SOL
84,DeGod #3179,Olive Green,Tracksuit,None,Mythic Helmet,None,Cannibal Necklace,Solar Spiral,,None,,0.1288,0.102,0.9998666666666667,0.022133333333333335,0.0388,0.0032,0.5158666666666667,0.5281333333333333,0.5205333333333333,0.8954666666666666,0.0032,0.9998666666666667,0.37548,408.89173819662733,84,3179,Fa7jPT27vMLQj7vFGWRYrFBbKJ45tJH8XmPnjkoEjqcN,AxFuniPo7RaDgPH6Gizf4GZmLQFc4M5ipckeeZfkrPNn,DeGods,https://metadata.degods.com/g/3178.png,SOL
85,DeGod #9290,Teal,Divine Robe,Rose Tinted Shades,Headband,Porn Stashe,None,Pink Granite,,None,,0.13013333333333332,0.09653333333333333,0.9998666666666667,0.0032,0.5170666666666667,0.0516,0.0244,0.08506666666666667,0.5205333333333333,0.8954666666666666,0.0032,0.9998666666666667,0.33238666666666666,408.6344423156305,85,9290,5MYqY6f4ioBn42q3L92mVV5BUkeNKic4Xuz59G93eyDD,AxFuniPo7RaDgPH6Gizf4GZmLQFc4M5ipckeeZfkrPNn,DeGods,https://metadata.degods.com/g/9289.png,SOL
86,DeGod #6577,Purple,God Jersey,Snake Eyes,Ushanka,Cigarette,Cannibal Necklace,Turquoise,,Mythic Wings,,0.12746666666666667,0.09533333333333334,0.9998666666666667,0.021733333333333334,0.0388,0.026266666666666667,0.03453333333333333,0.047466666666666664,0.0044,0.8954666666666666,0.0044,0.9998666666666667,0.22913333333333333,407.6057720429945,86,6577,6tKbTi4GqU8UXMSzETvnLFv1tZQuEFpWP6v8TP4TqUUk,AxFuniPo7RaDgPH6Gizf4GZmLQFc4M5ipckeeZfkrPNn,DeGods,https://metadata.degods.com/g/6576.png,SOL
87,DeGod #7880,Olive Green,Silk Robe,Money Sign Shades,Mad Scientist,None,Paperclip Necklace,Marble,,Third Eye,,0.1288,0.0948,0.9998666666666667,0.012,0.07,0.0516,0.014133333333333333,0.5281333333333333,0.005066666666666666,0.8954666666666666,0.005066666666666666,0.9998666666666667,0.2799866666666667,407.4448597268272,87,7880,GgcVNvMGa8bzThJ1DV998UVTyfVSadNvQ3r74G2yb1RV,AxFuniPo7RaDgPH6Gizf4GZmLQFc4M5ipckeeZfkrPNn,DeGods,https://metadata.degods.com/g/7879.png,SOL
88,DeGod #9219,Teal,God Beater,None,Mythic Helmet,None,Silver Chain,Navi,,Archer,DeadGod,0.13013333333333332,0.051866666666666665,0.9998666666666667,0.047466666666666664,0.06666666666666667,0.0032,0.5158666666666667,0.5281333333333333,0.0828,0.07053333333333334,0.0032,0.9998666666666667,0.24965333333333337,406.619116058194,88,9219,3P66KyCM5Si9Vg6UiP7ZghiBiWbQuDqa9y85bpWxEY1w,6XxjKYFbcndh2gDcsUrmZgVEsoDxXMnfsaGY6fpTJzNr,DeGods,https://metadata.degods.com/g/9218-dead.png,SOL
89,DeGod #7933,Teal,DeGod Cutoff,None,Babushka,Smoke Ring,Christmas Lights Chain,Leopard,,Third Eye,,0.13013333333333332,0.08106666666666666,0.9998666666666667,0.04666666666666667,0.06693333333333333,0.021866666666666666,0.5158666666666667,0.009733333333333333,0.005066666666666666,0.8954666666666666,0.005066666666666666,0.9998666666666667,0.27726666666666666,406.2839723151244,89,7933,8wxHN5RwZUexdondTwqixtWpAvQLT9s6HLTTRH56oZ4M,AxFuniPo7RaDgPH6Gizf4GZmLQFc4M5ipckeeZfkrPNn,DeGods,https://metadata.degods.com/g/7932.png,SOL
90,DeGod #6855,Teal,Divine Robe,All Seeing Eyes,Bleached,Porn Stashe,None,Solar Spiral,,Quarterback,,0.13013333333333332,0.102,0.9998666666666667,0.0032,0.5170666666666667,0.05213333333333333,0.0352,0.08506666666666667,0.08173333333333334,0.8954666666666666,0.0032,0.9998666666666667,0.2901866666666667,405.620276650329,90,6855,9teqrAJGc9ajFHNX4rdu5FDYYaaXoCzS6HA58s5nx8XR,AxFuniPo7RaDgPH6Gizf4GZmLQFc4M5ipckeeZfkrPNn,DeGods,https://metadata.degods.com/g/6854.png,SOL
